,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,126,96,108,98,108,134,124,138,112,128,114,140,136,126,124,174,188,208,196,-,-,Upgrade
1,Market Cap Growth,-28.36%,-28.36%,-12.90%,-28.99%,-3.57%,4.69%,8.77%,-1.43%,-17.65%,1.59%,-8.06%,-19.54%,-27.66%,-39.42%,-36.73%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,67,46,59,66,76,100,91,104,78,69,57,73,69,15,16,47,61,170,158,-,-,Upgrade
3,Last Close Price,0.06,0.05,0.05,0.05,0.05,0.07,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.09,0.09,0.10,0.10,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-157.69,-32.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.71,0.54,0.49,0.38,0.39,0.46,0.43,0.48,0.43,0.54,0.55,0.77,0.97,1.27,1.46,2.48,1.63,1.30,1.08,-,-,Upgrade
6,PB Ratio,0.62,0.48,0.54,0.47,0.52,0.60,0.56,0.64,0.52,0.56,0.50,0.61,0.59,0.54,0.53,0.74,0.80,0.83,0.79,-,-,Upgrade
7,P/TBV Ratio,0.48,0.48,0.54,0.47,0.52,0.60,0.56,0.64,0.52,0.56,0.50,0.61,0.59,0.54,0.53,0.74,0.80,0.83,0.79,-,-,Upgrade
8,P/FCF Ratio,4.88,3.71,5.31,6.62,16.60,-,-,-23.54,-6.02,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
