,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,43.05,43.05,35.89,35.89,17.69,17.69,19.75,19.75,40.88,40.88,40.28,40.28,48.82,48.82,105.39,105.39,19.66,19.66,33.55,33.55,Upgrade
1,Short-Term Investments,22.52,22.52,21.4,21.4,22.1,22.1,22.1,22.1,2.67,2.67,30.09,30.09,30.2,30.2,9.61,9.61,112.52,112.52,7.52,7.52,Upgrade
2,Cash & Short-Term Investments,65.57,65.57,57.29,57.29,39.79,39.79,41.84,41.84,43.55,43.55,70.36,70.36,79.01,79.01,115,115,132.19,132.19,41.08,41.08,Upgrade
3,Cash Growth,64.79%,64.79%,36.91%,36.91%,-8.64%,-8.64%,-40.53%,-40.53%,-44.88%,-44.88%,-38.82%,-38.82%,-40.22%,-40.22%,179.97%,179.97%,-,279.78%,-,-,Upgrade
4,Accounts Receivable,128,128,153.09,153.09,181.06,181.06,170.88,170.88,182.55,182.55,160.58,160.58,147.63,147.63,120.67,120.67,120.84,120.84,108.25,108.25,Upgrade
5,Other Receivables,-,-,-,-,0.36,0.36,-,-,-,-,1.34,1.34,0.6,0.6,0.6,0.6,4.43,4.43,2.2,2.2,Upgrade
6,Receivables,128,128,153.09,153.09,181.42,181.42,170.88,170.88,182.55,182.55,161.92,161.92,148.23,148.23,121.27,121.27,125.27,125.27,110.45,110.45,Upgrade
7,Other Current Assets,18.13,18.13,18.13,18.13,18.15,18.15,19.58,19.58,20.19,20.19,1.49,1.49,19.43,19.43,19.97,19.97,21.52,21.52,40.14,40.14,Upgrade
8,Total Current Assets,211.69,211.69,228.51,228.51,239.36,239.36,232.29,232.29,246.3,246.3,233.77,233.77,246.68,246.68,256.24,256.24,278.97,278.97,191.67,191.67,Upgrade
9,"Property, Plant & Equipment",30.83,30.83,31.36,31.36,35.1,35.1,36.04,36.04,38.42,38.42,39.26,39.26,36.09,36.09,15.82,15.82,16.23,16.23,15.67,15.67,Upgrade
10,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.29,0.29,0.26,0.26,-,-,-,-,-,-,-,-,Upgrade
11,Other Long-Term Assets,-,-,0.05,0.05,0.05,0.05,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.05,0.05,-,-,-,-,Upgrade
12,Total Assets,242.52,242.52,259.91,259.91,274.51,274.51,268.46,268.46,285.12,285.12,273.41,273.41,282.89,282.89,272.11,272.11,295.19,295.19,207.33,207.33,Upgrade
13,Accounts Payable,7.03,7.03,8.24,8.24,8.27,8.27,13.52,13.52,28.84,28.84,20.54,20.54,26.87,26.87,21.61,21.61,28.54,28.54,34.06,34.06,Upgrade
14,Accrued Expenses,5.37,5.37,14.67,14.67,14.34,14.34,16.43,16.43,4.67,4.67,3.13,3.13,3.11,3.11,2.07,2.07,-,-,2.43,2.43,Upgrade
15,Short-Term Debt,-,-,-,-,-,-,-,-,0.19,0.19,-,-,0.1,0.1,0.02,0.02,0.15,0.15,0.37,0.37,Upgrade
16,Current Portion of Long-Term Debt,0.75,0.75,0.74,0.74,0.72,0.72,0.71,0.71,0.74,0.74,0.74,0.74,0.73,0.73,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,0.33,0.33,0.6,0.6,0.46,0.46,0.37,0.37,0.47,0.47,0.9,0.9,0.91,0.91,0.76,0.76,1.23,1.23,1.1,1.1,Upgrade
18,Current Income Taxes Payable,2.7,2.7,2.7,2.7,3.74,3.74,2.88,2.88,3.91,3.91,3.39,3.39,3.79,3.79,3.38,3.38,9.1,9.1,8.46,8.46,Upgrade
19,Current Unearned Revenue,0.61,0.61,0.53,0.53,0.62,0.62,0.14,0.14,2.5,2.5,0.77,0.77,0.31,0.31,4.61,4.61,1.44,1.44,0.06,0.06,Upgrade
20,Other Current Liabilities,18.24,18.24,17.64,17.64,18.1,18.1,10.52,10.52,7.11,7.11,5.79,5.79,5.43,5.43,3.72,3.72,4.94,4.94,9.23,9.23,Upgrade
21,Total Current Liabilities,35.04,35.04,45.13,45.13,46.27,46.27,44.58,44.58,48.42,48.42,35.25,35.25,41.25,41.25,36.17,36.17,45.41,45.41,55.7,55.7,Upgrade
22,Long-Term Debt,4.98,4.98,5.36,5.36,5.74,5.74,6.1,6.1,6.66,6.66,7.03,7.03,7.4,7.4,-,-,-,-,-,-,Upgrade
23,Long-Term Leases,0.76,0.76,0.21,0.21,0.46,0.46,0.57,0.57,0.58,0.58,0.24,0.24,0.5,0.5,0.08,0.08,0.16,0.16,0.23,0.23,Upgrade
24,Long-Term Deferred Tax Liabilities,0.04,0.04,0.07,0.07,0.11,0.11,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Other Long-Term Liabilities,0.01,0.01,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Total Liabilities,40.82,40.82,50.77,50.77,52.58,52.58,51.34,51.34,55.66,55.66,42.52,42.52,49.15,49.15,36.24,36.24,45.58,45.58,55.93,55.93,Upgrade
27,Common Stock,20,20,20,20,20.03,20.03,20,20,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,0.46,0.46,Upgrade
28,Additional Paid-In Capital,81.93,81.93,81.93,81.93,0.01,0.01,81.93,81.93,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,-,-,Upgrade
29,Retained Earnings,99.78,99.78,107.21,107.21,82.05,82.05,115.18,115.18,124.32,124.32,125.76,125.76,128.6,128.6,130.73,130.73,144.48,144.48,150.94,150.94,Upgrade
30,Comprehensive Income & Other,-,-,-,-,119.84,119.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
