,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3846,2902,2313,2866,2995,3152,2507,2461,2534,2175,2378,2756,2617,2608,2313,2157,2387,2940,2046,2221,2442,Upgrade
1,Market Cap Growth,-7.91%,-7.91%,-7.72%,16.48%,18.18%,44.92%,5.43%,-10.70%,-3.17%,-16.61%,2.79%,27.78%,9.65%,-11.29%,13.06%,-2.90%,-2.26%,22.22%,-24.49%,-25.85%,-0.38%,Upgrade
2,Enterprise Value,4263,3363,2994,3307,3436,3366,2762,2842,2916,2531,2747,3394,3256,3217,2724,2773,3003,3448,2569,2922,3143,Upgrade
3,Last Close Price,4.20,3.17,2.51,3.11,3.25,3.42,2.72,2.67,2.75,2.36,2.58,2.99,2.84,2.83,2.51,2.33,2.58,3.18,2.20,2.39,2.63,Upgrade
4,PE Ratio,-,-,-72.04,-75.39,-,-17.67,-,-,-,-39.54,-27.18,-,-,-,63.46,-,604.48,772.58,-,-,61.82,Upgrade
5,Forward PE,-,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.66,Upgrade
6,PS Ratio,1.62,1.25,0.91,1.26,1.40,1.24,0.98,0.98,1.03,1.04,1.23,1.25,1.15,1.17,0.94,1.00,1.18,1.37,0.95,0.94,1.01,Upgrade
7,PB Ratio,4.07,3.15,2.50,3.06,3.21,3.21,-,2.51,2.58,1.86,2.08,2.43,2.26,2.13,1.88,1.75,1.91,2.35,1.67,1.79,1.94,Upgrade
8,P/TBV Ratio,3.32,3.32,2.66,3.26,3.43,3.42,-,2.72,2.79,2.01,2.24,2.63,2.44,2.31,2.03,1.89,2.06,2.54,1.81,1.94,2.10,Upgrade
9,P/FCF Ratio,13.36,10.08,-72.82,-,-23.86,-,14.11,-,14.21,-,8.64,-,35.89,-,-,22.22,67.67,-,-,-,26.39,Upgrade
10,P/OCF Ratio,8.99,8.99,692.26,-,-34.31,-,11.79,9.45,12.16,-,8.33,-,29.70,-,-,16.82,37.00,-,-,-,15.22,Upgrade
11,EV/Sales Ratio,1.83,1.45,1.18,1.46,1.60,1.32,1.08,1.14,1.18,1.21,1.42,1.54,1.43,1.44,1.11,1.28,1.49,1.61,1.20,1.24,1.29,Upgrade
12,EV/EBITDA Ratio,-,-181.51,1293.60,829.26,-,-71.67,-122.73,742.47,-,30.26,69.03,69.60,-,35.46,18.95,24.94,27.62,28.89,23.15,18.14,20.86,Upgrade
13,EV/EBIT Ratio,-,-,-62.67,-,-,-31.19,-,-,-,130.96,-110.20,-199.65,-,-,35.18,62.50,-,64.97,-,-,37.63,Upgrade
