,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,5172,3909,6362,3453,3026,2775,3120,2833,3111,2329,Upgrade
1,Revenue Growth (YoY),-18.71%,13.20%,110.26%,24.42%,-3.03%,-2.03%,0.30%,21.60%,-39.25%,-40.51%,Upgrade
2,Cost of Revenue,3440,2651,4093,2541,1734,1534,1898,1746,1883,1457,Upgrade
3,Gross Profit,1732,1258,2269,911.64,1292,1241,1222,1086,1228,872.78,Upgrade
4,"Selling, General & Admin",868.93,711.73,1013,627.73,612.66,589.41,554.4,492.03,415.2,525.16,Upgrade
5,Other Operating Expenses,71.73,141.56,67.35,133.1,-,-,-,-,-,-,Upgrade
6,Operating Expenses,1167,1117,1308,969.3,832.29,799.61,789.62,724.52,655.91,807.04,Upgrade
7,Operating Income,564.75,141.1,961.72,-57.66,459.22,441.41,432.46,361.79,572.46,65.74,Upgrade
8,Interest Expense,-496.6,-33.53,-514.57,-26.21,-243.06,-8.44,-166.96,-117.6,-194,-252.72,Upgrade
9,Interest & Investment Income,16.66,482.6,33.53,210.04,26.21,148.15,8.44,-,1.82,-,Upgrade
10,Earnings From Equity Investments,-241,30.45,-11.3,-52.57,186.9,-25.26,-23.54,-16.28,-27.91,-6.17,Upgrade
11,Currency Exchange Gain (Loss),-166.66,-13.45,-4.1,7.87,-124.62,-40,39.39,-36.66,-14.38,10.68,Upgrade
12,Other Non Operating Income (Expenses),-6.38,-918.99,9.85,-228.16,49.07,-579.44,27.07,-5.79,74.03,166.33,Upgrade
13,EBT Excluding Unusual Items,-329.22,-311.82,475.14,-146.69,353.72,-63.57,316.86,185.47,412.02,-16.15,Upgrade
14,Gain (Loss) on Sale of Investments,-202.37,446.55,-48.75,37.48,-61.79,88.82,-116.54,8.26,72.58,-125.01,Upgrade
15,Gain (Loss) on Sale of Assets,2.17,-4.34,70.81,14.84,3.22,191.96,556.27,1.94,-0.34,-0.17,Upgrade
16,Asset Writedown,-132.65,-83.04,40.23,37.56,-11,-18.52,628.42,43.95,338.93,-4.51,Upgrade
17,Other Unusual Items,-,0.66,-,-73.8,576.22,269.9,0.13,195.63,7.4,-,Upgrade
18,Pretax Income,-662.07,48.02,537.42,-130.63,860.37,468.59,1385,435.24,830.59,-145.83,Upgrade
19,Income Tax Expense,2.03,-59.67,194.4,156.96,192.58,114.69,228.5,150.63,309.46,89.26,Upgrade
20,Earnings From Continuing Operations,-664.1,107.68,343.02,-287.58,667.79,353.9,1157,284.61,521.13,-235.09,Upgrade
21,Minority Interest in Earnings,-2.49,-10.17,-6.95,-4.98,6.82,-20.85,17.57,5.92,-68.75,-22.98,Upgrade
22,Net Income,-666.59,97.51,336.07,-292.56,674.61,333.05,1174,290.53,452.38,-258.07,Upgrade
23,Preferred Dividends & Other Adjustments,103.32,103.65,103.84,105.79,104.08,103.74,103.13,96.96,102.75,-,Upgrade
24,Net Income to Common,-769.91,-6.14,232.24,-398.35,570.53,229.31,1071,193.56,349.63,-258.07,Upgrade
25,Net Income Growth,-,-,-50.18%,-,-42.55%,14.64%,159.56%,-,-37.39%,-,Upgrade
26,Shares Outstanding (Basic),2818,2782,2706,2689,2662,2654,2635,2620,2591,2606,Upgrade
27,Shares Outstanding (Diluted),2818,2782,2706,2690,2662,2655,2635,2620,2591,2606,Upgrade
28,Shares Change (YoY),4.13%,3.43%,1.67%,1.34%,1.02%,1.32%,1.70%,0.55%,0.32%,1.31%,Upgrade
29,EPS (Basic),-0.27,-0.00,0.09,-0.15,0.21,0.09,0.41,0.07,0.13,-0.10,Upgrade
30,EPS (Diluted),-0.27,-0.00,0.09,-0.15,0.21,0.09,0.41,0.07,0.13,-0.13,Upgrade
31,EPS Growth,-,-,-59.89%,-,-47.36%,16.69%,202.27%,-,-51.34%,-,Upgrade
32,Free Cash Flow,-,510.55,2685,-606.67,-1220,-679.16,-882.55,1097,397.31,608.61,Upgrade
33,Free Cash Flow Per Share,-,0.18,0.99,-0.23,-0.46,-0.26,-0.33,0.42,0.15,0.23,Upgrade
34,Dividend Per Share,0.010,0.100,0.040,0.100,0.040,0.145,0.036,0.136,0.036,0.136,Upgrade
35,Dividend Growth,-75.00%,0%,0%,-31.22%,9.89%,6.68%,0%,0%,0%,-16.69%,Upgrade
36,Operating Margin,10.92%,3.61%,15.12%,-1.67%,15.18%,15.91%,13.86%,12.77%,18.40%,2.82%,Upgrade
37,Profit Margin,-14.89%,-0.16%,3.65%,-11.54%,18.85%,8.26%,34.32%,6.83%,11.24%,-11.08%,Upgrade
38,Free Cash Flow Margin,-,13.06%,42.21%,-17.57%,-40.30%,-24.47%,-28.28%,38.74%,12.77%,26.13%,Upgrade
39,EBITDA,754.35,312.12,1170,82.49,644.23,573.18,628.21,509.63,771.4,169.62,Upgrade
40,D&A For EBITDA,189.6,171.02,208.18,140.16,185.01,131.77,195.75,147.83,198.94,103.88,Upgrade
41,EBIT,564.75,141.1,961.72,-57.66,459.22,441.41,432.46,361.79,572.46,65.74,Upgrade
