,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,18.56,23.84,58.8,88.42,190.34,341.39,870.36,735.5,580.27,634.12,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,166.95,Upgrade
2,Trading Asset Securities,1411,1437,1484,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1430,1461,1542,88.42,190.34,341.39,870.36,735.5,580.27,801.07,Upgrade
4,Cash Growth,-7.31%,1551.91%,710.34%,-74.10%,-78.13%,-53.58%,49.99%,-8.19%,-66.03%,5.64%,Upgrade
5,Accounts Receivable,207.6,41.97,26.13,53.31,149.76,111.1,124.55,145.76,283.43,408.44,Upgrade
6,Other Receivables,173.16,500.47,553.69,547.26,613.01,826.61,568.26,513.62,573.37,365.93,Upgrade
7,Receivables,380.76,542.44,579.82,600.57,762.77,937.71,692.81,659.39,856.8,774.37,Upgrade
8,Inventory,4394,4723,5084,8087,9184,10017,12200,10875,8178,7895,Upgrade
9,Prepaid Expenses,1811,725.5,1318,1739,1923,1985,2378,2389,1736,1809,Upgrade
10,Other Current Assets,31.47,2280,2357,2591,2705,2664,3060,2668,2824,2579,Upgrade
11,Total Current Assets,8048,9732,10881,13106,14765,15945,19201,17327,14174,13859,Upgrade
12,"Property, Plant & Equipment",14.98,57.07,59.66,84.05,125.23,137.12,163.38,159.45,142.16,151.63,Upgrade
13,Long-Term Investments,0.19,0.35,1.59,1.25,3.76,4.69,8.07,7.48,140.54,179.89,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,17.73,18.18,Upgrade
15,Other Intangible Assets,-,-,-,-,-,-,90.78,101.35,388.08,547.47,Upgrade
16,Long-Term Deferred Tax Assets,-,-,-,-,-,-,34.84,36.66,19.37,28.15,Upgrade
17,Other Long-Term Assets,883.08,1358,1458,3493,3732,4063,6560,6035,5583,5391,Upgrade
18,Total Assets,8946,11148,12400,16685,18626,20150,26058,23667,20466,20176,Upgrade
19,Accounts Payable,1576,1408,1265,2530,2800,2940,3364,2978,3165,3388,Upgrade
20,Accrued Expenses,1224,1171,622.57,678.36,508.46,352.55,428.48,377.13,523.45,595.29,Upgrade
