,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,598.48,1069,193.62,2195,877.01,1274,200.16,963.04,343.51,1761,Upgrade
1,Revenue Growth (YoY),209.10%,-51.30%,-77.92%,72.33%,338.16%,32.29%,-41.73%,-45.31%,10.51%,94.63%,Upgrade
2,Cost of Revenue,487.06,991.12,132.47,1863,887.42,1017,152.82,667.08,322.99,1034,Upgrade
3,Gross Profit,111.42,78.01,61.15,332.73,-10.41,256.81,47.34,295.96,20.52,726.6,Upgrade
4,"Selling, General & Admin",69.22,169.74,111.49,231.55,133.74,220.42,141.67,275.69,174.35,350.01,Upgrade
5,Other Operating Expenses,-233.31,36.28,-13,81.62,-29.93,73.35,-84.84,65.77,-80.18,65.2,Upgrade
6,Operating Expenses,-164.1,206.02,98.49,313.17,103.81,293.77,56.83,341.46,94.17,415.21,Upgrade
7,Operating Income,275.52,-128.01,-37.34,19.55,-114.22,-36.96,-9.5,-45.51,-73.65,311.39,Upgrade
8,Interest Expense,-240.18,-280.75,-74.3,-83.59,-56.77,-91.77,-57.45,-67.09,-116.01,-142.12,Upgrade
9,Interest & Investment Income,-,26.21,-,38.03,-,44.19,-,53.85,-,91.61,Upgrade
10,Earnings From Equity Investments,-24.63,10.16,-123.75,-1622,48.68,-114.56,56.27,8,-75.84,120.84,Upgrade
11,Currency Exchange Gain (Loss),-,-15.17,-,-35.06,-,25.25,-,132.24,-,88.58,Upgrade
12,EBT Excluding Unusual Items,10.71,-387.56,-235.38,-1684,-122.31,-173.84,-10.68,81.48,-265.49,470.3,Upgrade
13,Gain (Loss) on Sale of Investments,-,21.39,-,-82.9,-,-711.3,-,-79.7,-,138.65,Upgrade
14,Gain (Loss) on Sale of Assets,-,7.88,-,-0,-,53.66,-,340.38,-,0.04,Upgrade
15,Pretax Income,10.71,-358.3,-235.38,-1766,-122.31,-831.48,-10.68,342.15,-265.49,608.99,Upgrade
16,Income Tax Expense,217.85,0.62,8.16,115.86,-8.54,56.23,0.72,90.99,10.11,345.13,Upgrade
17,Earnings From Continuing Operations,-207.14,-358.92,-243.54,-1882,-113.77,-887.71,-11.4,251.17,-275.6,263.87,Upgrade
18,Net Income to Company,-207.14,-358.92,-243.54,-1882,-113.77,-887.71,-11.4,251.17,-275.6,263.87,Upgrade
19,Minority Interest in Earnings,-14.08,106.82,31.11,31.3,52.22,-13.72,29.57,13.4,74.79,-31.26,Upgrade
20,Net Income,-221.22,-252.1,-212.43,-1851,-61.55,-901.43,18.17,264.57,-200.81,232.6,Upgrade
21,Preferred Dividends & Other Adjustments,-,0.26,128.48,126,119.39,115.39,113.34,161.4,121.81,123.1,Upgrade
22,Net Income to Common,-221.22,-252.36,-340.91,-1977,-180.93,-1017,-95.16,103.17,-322.62,109.51,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,13.74%,-,-68.50%,Upgrade
24,Shares Outstanding (Basic),748,748,748,748,748,748,748,748,748,748,Upgrade
25,Shares Outstanding (Diluted),748,748,748,748,748,748,748,748,748,748,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-7.54%,Upgrade
27,EPS (Basic),-0.30,-0.34,-0.46,-2.64,-0.24,-1.36,-0.13,0.14,-0.43,0.15,Upgrade
28,EPS (Diluted),-0.30,-0.34,-0.46,-2.64,-0.24,-1.36,-0.13,0.14,-0.43,0.15,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-5.79%,-,-81.30%,Upgrade
30,Free Cash Flow,-682.15,58.6,-990.32,-433.38,-809.47,-916.14,-1320,1212,-3287,-596.34,Upgrade
31,Free Cash Flow Per Share,-0.91,0.08,-1.32,-0.58,-1.08,-1.22,-1.76,1.62,-4.39,-0.80,Upgrade
32,Operating Margin,46.04%,-11.97%,-19.28%,0.89%,-13.02%,-2.90%,-4.74%,-4.73%,-21.44%,17.68%,Upgrade
33,Profit Margin,-36.96%,-23.60%,-176.07%,-90.05%,-20.63%,-79.81%,-47.54%,10.71%,-93.92%,6.22%,Upgrade
34,Free Cash Flow Margin,-113.98%,5.48%,-511.47%,-19.74%,-92.30%,-71.91%,-659.50%,125.89%,-956.79%,-33.86%,Upgrade
35,EBITDA,304.35,-95.68,6.16,64.6,-57.53,16.14,42.88,96.23,31.87,418.49,Upgrade
36,D&A For EBITDA,28.83,32.33,43.5,45.04,56.69,53.1,52.37,141.74,105.51,107.09,Upgrade
37,EBIT,275.52,-128.01,-37.34,19.55,-114.22,-36.96,-9.5,-45.51,-73.65,311.39,Upgrade
