,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,147,130,195,464,733,891,950,1167,1205,1190,2006,Upgrade
1,Market Cap Growth,-71.94%,-71.94%,-73.47%,-47.90%,-22.83%,-23.72%,-21.12%,-1.89%,-39.93%,-44.01%,16.52%,Upgrade
2,Enterprise Value,14807,14335,14042,10218,9657,8165,9885,11059,15790,11541,12876,Upgrade
3,Last Close Price,0.20,0.17,0.26,0.62,0.98,1.19,1.27,1.56,1.61,1.59,2.66,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-4.62,-,63.25,Upgrade
5,PS Ratio,0.08,0.07,0.14,0.18,0.21,0.35,0.53,0.83,0.78,0.52,0.87,Upgrade
6,PB Ratio,0.04,0.04,0.05,0.07,0.07,0.06,0.06,0.07,0.08,0.08,0.14,Upgrade
7,P/TBV Ratio,-,-,-,0.21,0.11,0.09,0.09,0.10,0.11,0.12,0.19,Upgrade
8,P/FCF Ratio,-,-,-0.19,-,-,-,-,-,-0.49,-,-,Upgrade
9,P/OCF Ratio,-,-,-0.21,-,-,-,-,-,-0.55,-,-,Upgrade
10,EV/Sales Ratio,8.26,8.00,10.09,3.96,2.78,3.24,5.46,7.90,10.18,5.00,5.56,Upgrade
11,EV/EBITDA Ratio,61.13,63.93,-,133.64,1208.05,-,136.45,66.10,103.80,23.36,24.60,Upgrade
12,EV/EBIT Ratio,103.58,90.44,-,-,-90.23,-,-,-,-,-,44.95,Upgrade
13,EV/FCF Ratio,-22.10,-,-13.68,-,-,-,-,-,-6.41,-,-,Upgrade
14,Debt / Equity Ratio,3.76,3.76,3.54,2.03,0.70,0.67,0.65,0.58,0.67,0.86,0.71,Upgrade
15,Debt / FCF Ratio,-,-,-12.67,-,-,-,-,-,-4.27,-,-,Upgrade
16,Return on Capital Employed (ROCE),1.34%,1.34%,-,-,-0.76%,-,-,-,-,-,1.33%,Upgrade
17,Earnings Yield,-346.91%,-390.57%,-263.01%,-480.53%,-294.81%,-126.66%,-114.07%,29.13%,6.28%,2.93%,14.89%,Upgrade
18,FCF Yield,-456.77%,-514.53%,-527.53%,-331.55%,-191.58%,-226.98%,-288.80%,-11.09%,-204.46%,-358.03%,-75.05%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,7.54%,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-,-,-,-,7.54%,Upgrade,
