,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,718.86,684.91,748.55,813.21,712.26,687.77,665.56,618.03,590.57,527.06,627.96,654.72,587.28,549.71,535.78,547.56,577.41,358.74,410.22,348.05,Upgrade
1,Other Revenue,-14.39,14.39,-,36.39,-19.14,19.14,-,31.13,-15.81,15.81,-,35.27,-13.95,13.95,-,68.2,-45.3,45.3,-,379.57,Upgrade
2,Revenue,704.47,699.3,748.55,849.59,693.12,706.91,665.56,649.16,574.76,542.87,627.96,689.99,573.33,563.66,535.78,615.76,532.11,404.04,410.22,727.62,Upgrade
3,Revenue Growth (YoY),1.64%,-1.08%,12.47%,30.88%,20.59%,30.22%,5.99%,-5.92%,0.25%,-3.69%,17.20%,12.05%,7.75%,39.50%,30.61%,-15.37%,-13.99%,-37.23%,-34.11%,3.96%,Upgrade
4,Cost of Revenue,232,207.44,245.08,265.34,223.18,231.88,229.55,273.89,214.64,175.22,237.04,251.23,210.7,188.04,163.84,242.87,155.36,178.38,137.38,297.26,Upgrade
5,Gross Profit,472.47,491.86,503.47,584.25,469.93,475.03,436.01,375.27,360.12,367.65,390.91,438.75,362.63,375.62,371.93,372.9,376.75,225.67,272.84,430.36,Upgrade
6,"Selling, General & Admin",440.92,429.03,409.3,475.69,379.59,381.72,349.54,395.91,324.59,328.06,310.09,368.49,263.69,282.02,237.77,295.98,214.64,194.05,225.98,344.49,Upgrade
7,Research & Development,20.5,19.96,15.83,21.36,18.96,18.71,13.46,9.3,16.61,13.69,12.53,15.07,16.24,12.8,12.62,18.86,12.51,10.88,16.63,20.86,Upgrade
8,Other Operating Expenses,-10.13,4.32,0.81,11.47,-3.46,2.32,-0.86,-2.58,-4.45,-4.72,5.3,15.19,-0.49,-5.24,4.87,12.46,-1.26,-1.52,3.5,27.77,Upgrade
9,Operating Expenses,456.15,455.36,423.28,516.28,397.04,403.79,361.86,404.57,337.06,338.54,326.52,406.32,280.75,289.35,252.13,323.66,226.22,212.72,244.36,393.39,Upgrade
10,Operating Income,16.33,36.49,80.19,67.97,72.89,71.24,74.15,-29.3,23.06,29.11,64.4,32.44,81.88,86.27,119.81,49.23,150.53,12.95,28.49,36.97,Upgrade
11,Interest Expense,-7.41,-6.48,-6.59,-6.45,-6.72,-6.17,-6.17,-7.99,-6.13,-6.82,-6.1,-6.48,-6.29,-5.74,-4.04,-0.51,-1.47,-2.5,-2.6,-2.41,Upgrade
12,Interest & Investment Income,-,7.41,7.96,42.01,3.17,25.42,10.36,20.22,26.17,2.31,4.36,23.02,16.03,20.43,8.77,19.96,12.51,12.87,297.87,9.25,Upgrade
13,Currency Exchange Gain (Loss),2.5,-2.5,-,7.46,-0.3,0.3,-,-6.74,3.36,-3.36,-,22.08,-12.16,12.16,-,4.83,8.88,-8.88,-,-13.18,Upgrade
14,Other Non Operating Income (Expenses),5.94,-2.48,-7.13,1.8,-3.86,-3.26,-5.27,-18.22,7.48,4.99,1.55,-76.14,19.41,-3.84,6.9,-2.67,-18.43,10.24,-4.83,-3.97,Upgrade
