,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,358,480,299,303,404,367,590,590,357,277,290,Upgrade
1,Market Cap Growth,58.33%,58.33%,-26.04%,-17.24%,-31.43%,-37.86%,65.26%,112.83%,23.19%,-44.07%,-64.43%,Upgrade
2,Enterprise Value,378,491,332,350,410,403,357,159,145,77,104,Upgrade
3,Last Close Price,0.42,0.52,0.33,0.33,0.41,0.38,0.55,0.55,0.31,0.24,0.24,Upgrade
4,PE Ratio,4.73,6.33,3.53,10.10,-,4.57,7.00,5.20,4.38,-77.21,-,Upgrade
5,PS Ratio,0.09,0.13,0.07,0.07,0.10,0.08,0.14,0.15,0.10,0.09,0.09,Upgrade
6,PB Ratio,0.26,0.35,0.22,0.23,0.31,0.28,0.42,0.43,0.26,0.23,0.23,Upgrade
7,P/TBV Ratio,0.52,0.52,0.25,0.34,0.34,0.39,0.47,0.44,0.26,0.23,0.24,Upgrade
8,P/FCF Ratio,1.38,1.86,1.10,1.69,1.82,46.22,-,-,1.10,1.21,1.20,Upgrade
9,P/OCF Ratio,1.48,1.48,0.89,1.11,1.28,3.37,-,-,0.84,0.88,0.89,Upgrade
10,EV/Sales Ratio,0.10,0.13,0.08,0.08,0.10,0.09,0.09,0.04,0.04,0.02,0.03,Upgrade
11,EV/EBITDA Ratio,1.52,2.53,1.54,2.30,3.22,2.42,2.20,0.88,1.09,1.58,1.36,Upgrade
12,EV/EBIT Ratio,2.92,3.94,2.29,4.34,7.33,4.11,3.65,1.32,1.92,-,-,Upgrade
13,EV/FCF Ratio,1.46,1.90,1.23,1.95,1.84,50.83,-,-,0.45,0.34,0.43,Upgrade
14,Debt / Equity Ratio,0.17,0.17,0.17,0.23,0.26,0.31,0.27,0.13,0.11,0.15,0.18,Upgrade
15,Debt / FCF Ratio,0.91,0.91,0.86,1.65,1.57,51.46,-,-,0.49,0.82,0.96,Upgrade
16,Return on Capital Employed (ROCE),8.60%,8.60%,9.75%,5.78%,3.87%,7.04%,6.61%,8.34%,5.13%,-,-,Upgrade
17,Earnings Yield,21.19%,15.80%,28.34%,9.90%,5.56%,21.90%,14.28%,19.23%,22.81%,-1.30%,3.79%,Upgrade
18,FCF Yield,72.25%,53.87%,90.54%,59.28%,55.10%,2.16%,-43.14%,15.71%,90.58%,82.80%,83.22%,Upgrade
19,Buyback Yield / Dilution,-0.04%,-0.53%,0.44%,-,-0.00%,0.09%,-0.33%,-0.42%,0.12%,0.17%,0.08%,Upgrade
20,Total Shareholder Return,11.72%,-0.53%,0.44%,-,-0.00%,0.09%,-0.33%,-0.42%,0.12%,0.17%,0.08%,Upgrade
