,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1811,1991,2047,2114,2091,2349,1836,2095,1502,1661,Upgrade
1,Revenue Growth (YoY),-11.51%,-5.83%,-2.09%,-9.98%,13.85%,12.12%,22.26%,26.10%,-6.21%,-12.01%,Upgrade
2,Cost of Revenue,1528,1667,1739,1873,1823,2067,1580,1801,1330,1446,Upgrade
3,Gross Profit,282.94,323.66,307.42,241.34,267.46,281.53,255.76,293.56,172.23,215.1,Upgrade
4,"Selling, General & Admin",237.01,247.94,236.58,230.45,224.54,231.16,212.97,208.62,175.73,221.8,Upgrade
5,Other Operating Expenses,-1,-1.95,3.71,-2.49,0.4,-5.29,0.73,6.98,-0.83,-1.88,Upgrade
6,Operating Expenses,236.02,245.99,240.28,227.95,224.94,225.88,213.7,215.6,174.9,219.92,Upgrade
7,Operating Income,46.92,77.67,67.14,13.38,42.52,55.66,42.06,77.95,-2.67,-4.82,Upgrade
8,Interest Expense,-31.35,-31.69,-33.98,-30.4,-19.02,-8.1,-5.74,-5.76,-7.57,-11.1,Upgrade
9,Interest & Investment Income,0.69,1.02,1.04,1.08,0.96,0.82,1.17,0.3,0.22,-,Upgrade
10,Earnings From Equity Investments,2.5,2.41,-0.34,-0.6,0,-1.36,1.8,1.29,1.56,1.07,Upgrade
11,Currency Exchange Gain (Loss),9.29,1.51,4.04,-1.7,0.8,-10.05,-4.6,12.92,4.85,-6.25,Upgrade
12,Other Non Operating Income (Expenses),5.81,2.11,10.33,10.4,14.71,11.24,4.14,12.7,9.3,12.36,Upgrade
13,EBT Excluding Unusual Items,33.87,53.02,48.22,-7.83,39.97,48.21,38.84,99.41,5.7,-8.74,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-0.39,-,-0.03,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,0.05,6.94,0.11,-0.23,0.36,16.38,2.73,0.29,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.71,-,-0.88,-,-2.9,-,-2.87,-,-0.45,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,6.98,Upgrade
18,Pretax Income,33.92,59.25,48.33,-8.94,40.33,61.3,41.56,96.8,5.7,-2.21,Upgrade
19,Income Tax Expense,6.45,13.04,10.63,-2.23,10.08,11.73,7.41,17.51,3.59,3.5,Upgrade
20,Earnings From Continuing Operations,27.48,46.22,37.7,-6.71,30.25,49.56,34.16,79.29,2.11,-5.71,Upgrade
21,Minority Interest in Earnings,1.33,0.85,0.01,-0.96,-0.07,0.51,-,-,-,0.02,Upgrade
22,Net Income,28.81,47.06,37.71,-7.68,30.18,50.07,34.16,79.29,2.11,-5.7,Upgrade
23,Net Income to Common,28.81,47.06,37.71,-7.68,30.18,50.07,34.16,79.29,2.11,-5.7,Upgrade
24,Net Income Growth,-23.60%,-,24.95%,-,-11.64%,-36.85%,1521.84%,-,-87.38%,-,Upgrade
25,Shares Outstanding (Basic),843,837,843,843,843,843,841,840,840,840,Upgrade
26,Shares Outstanding (Diluted),847,839,843,843,843,843,843,840,840,841,Upgrade
27,Shares Change (YoY),0.53%,-0.44%,-,0.00%,-0.09%,0.33%,0.42%,-0.12%,-0.17%,-0.08%,Upgrade
28,EPS (Basic),0.03,0.06,0.04,-0.01,0.04,0.06,0.04,0.09,0.00,-0.01,Upgrade
29,EPS (Diluted),0.03,0.06,0.04,-0.01,0.04,0.06,0.04,0.09,0.00,-0.01,Upgrade
30,EPS Growth,-24.03%,-,25.02%,-,-11.60%,-37.08%,1520.00%,-,-87.37%,-,Upgrade
31,Free Cash Flow,88.53,170.18,100.63,79.18,143.64,-135.71,-118.71,211.34,111.94,117.52,Upgrade
32,Free Cash Flow Per Share,0.10,0.20,0.12,0.09,0.17,-0.16,-0.14,0.25,0.13,0.14,Upgrade
33,Operating Margin,2.59%,3.90%,3.28%,0.63%,2.03%,2.37%,2.29%,3.72%,-0.18%,-0.29%,Upgrade
34,Profit Margin,1.59%,2.36%,1.84%,-0.36%,1.44%,2.13%,1.86%,3.78%,0.14%,-0.34%,Upgrade
35,Free Cash Flow Margin,4.89%,8.55%,4.92%,3.74%,6.87%,-5.78%,-6.46%,10.09%,7.45%,7.07%,Upgrade
36,EBITDA,81.44,113.04,102.69,49.57,77.48,89.05,73.16,106.63,25.82,22.94,Upgrade
37,D&A For EBITDA,34.52,35.37,35.55,36.18,34.96,33.4,31.1,28.68,28.49,27.77,Upgrade
38,EBIT,46.92,77.67,67.14,13.38,42.52,55.66,42.06,77.95,-2.67,-4.82,Upgrade
