,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,284,272,352,328,376,420,712,504,212,204,284,Upgrade
1,Market Cap Growth,-17.07%,-17.07%,-6.38%,-21.90%,-47.19%,-16.67%,235.85%,147.06%,-25.35%,-26.09%,-11.25%,Upgrade
2,Enterprise Value,-126,-37,-10,-116,-148,-58,313,113,-108,-182,-92,Upgrade
3,Last Close Price,0.71,0.68,0.88,0.82,0.94,1.05,1.78,1.26,0.53,0.51,0.71,Upgrade
4,PE Ratio,42.12,33.80,115.28,-,-,-9.51,-,-,-,-,-,Upgrade
5,PS Ratio,0.81,0.65,0.79,0.93,1.09,1.17,1.93,2.68,0.75,0.45,0.57,Upgrade
6,PB Ratio,0.34,0.29,0.37,0.36,0.39,0.42,0.69,0.47,0.20,0.20,0.26,Upgrade
7,P/TBV Ratio,0.34,0.34,0.43,0.42,0.46,0.49,0.80,0.55,0.23,0.23,0.31,Upgrade
8,P/FCF Ratio,16.17,15.48,-,-,-,3.73,12.20,-,-19.90,-,4.73,Upgrade
9,P/OCF Ratio,7.71,7.71,-,-,-,3.69,11.96,-,-30.94,-,3.52,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,-,0.85,0.60,-,-,-,Upgrade
11,EV/FCF Ratio,-7.18,-,-,-,-,-,5.37,-,-,-,-,Upgrade
12,Debt / Equity Ratio,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
13,Debt / FCF Ratio,0.26,0.26,-,-,-,0.05,0.11,-,-0.69,-,0.12,Upgrade
14,Return on Capital Employed (ROCE),-,-,-,-,-,-5.24%,-,-,-,-,-,Upgrade
15,Earnings Yield,2.83%,2.96%,0.87%,-2.09%,-0.67%,-10.51%,-9.01%,-9.53%,-23.99%,-26.46%,-19.75%,Upgrade
16,FCF Yield,6.18%,6.46%,-41.70%,-34.60%,-7.28%,26.78%,8.20%,4.31%,-5.03%,-12.25%,21.13%,Upgrade
17,Buyback Yield / Dilution,-227.53%,-63.06%,-1101.15%,38.47%,87.66%,7.26%,2.55%,-8.97%,-8.60%,5.55%,9.28%,Upgrade
18,Total Shareholder Return,-227.53%,-63.06%,-1101.15%,38.47%,87.66%,7.26%,2.55%,-8.97%,-8.60%,5.55%,9.28%,Upgrade
