,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,34280,95758,58473,48208,48544,102570,95816,153246,77342,92478,Upgrade
1,Revenue Growth (YoY),-41.38%,98.64%,20.45%,-53.00%,-49.34%,-33.07%,23.89%,65.71%,0.66%,18.31%,Upgrade
2,Cost of Revenue,37278,97962,61552,42965,54606,124339,75841,122598,59586,70425,Upgrade
3,Gross Profit,-2999,-2204,-3079,5243,-6062,-21769,19976,30648,17756,22053,Upgrade
4,"Selling, General & Admin",2893,5525,4841,6337,6436,9627,7567,10218,6301,7816,Upgrade
5,Other Operating Expenses,713.32,-34353,385.24,-1160,125.26,675.81,-808.33,-529.21,-491.04,-1275,Upgrade
6,Operating Expenses,4717,-26751,5692,5960,8206,17183,6759,9979,5906,8274,Upgrade
7,Operating Income,-7716,24547,-8770,-717.04,-14268,-38952,13217,20668,11850,13779,Upgrade
8,Interest Expense,-6176,-2652,-2295,-3030,-2907,-1399,-700.52,-,-1541,-2843,Upgrade
9,Interest & Investment Income,438.5,742.26,1020,1487,2124,2641,2575,3086,3061,3418,Upgrade
10,Earnings From Equity Investments,-1297,207.3,2653,1915,816.93,-909.47,2238,1585,2415,4516,Upgrade
11,Currency Exchange Gain (Loss),-311.26,1891,-3243,-3058,-3790,982.6,696.63,5075,-910.8,-731.48,Upgrade
12,Other Non Operating Income (Expenses),-,17.1,-,-42.58,-,-10.84,-,151.85,-,-161.37,Upgrade
13,EBT Excluding Unusual Items,-15061,24752,-10635,-3445,-18024,-37648,18027,30567,14874,17977,Upgrade
14,Impairment of Goodwill,-,-772.4,-,-472.17,-,-4591,-,-,-137.39,-58.34,Upgrade
15,Gain (Loss) on Sale of Investments,-559.85,-1145,-1699,-2546,-902.96,-8576,-1235,8782,3452,1600,Upgrade
16,Gain (Loss) on Sale of Assets,1169,423.7,-967.58,-2360,-1930,-316.58,-,-32.5,-,-8.96,Upgrade
17,Asset Writedown,-58.91,-14052,-1504,2.41,-585.61,-7950,818.18,-636.59,50.7,276.23,Upgrade
18,Legal Settlements,-3251,-1445,-869.38,-562.17,-351.56,-169.22,-,-,-,-,Upgrade
19,Other Unusual Items,399.96,2780,-,-126.26,-,-2034,-,-137.96,548.09,3898,Upgrade
20,Pretax Income,-17362,10541,-15675,-9509,-21794,-61284,17610,38542,18787,23684,Upgrade
21,Income Tax Expense,-697.08,3887,1391,31.43,-1443,-5987,4314,10831,7155,6964,Upgrade
22,Earnings From Continuing Operations,-16665,6655,-17066,-9541,-20351,-55297,13297,27711,11633,16719,Upgrade
23,Minority Interest in Earnings,1708,743.22,1699,632.37,1591,5043,-1308,-3026,-673.46,-977.92,Upgrade
24,Net Income,-14957,7398,-15367,-8909,-18760,-50254,11989,24685,10959,15741,Upgrade
25,Net Income to Common,-14957,7398,-15367,-8909,-18760,-50254,11989,24685,10959,15741,Upgrade
26,Net Income Growth,-,-,-,-,-,-,9.40%,56.82%,6.54%,54.24%,Upgrade
27,Shares Outstanding (Basic),8347,5778,5373,5373,5343,4668,4583,4573,4540,4348,Upgrade
28,Shares Outstanding (Diluted),8347,5778,5373,5373,5343,4668,4620,4618,4589,4400,Upgrade
29,Shares Change (YoY),55.36%,7.54%,0.56%,15.10%,15.63%,1.08%,0.69%,4.96%,4.30%,-0.05%,Upgrade
30,EPS (Basic),-1.79,1.28,-2.86,-1.66,-3.51,-10.77,2.62,5.40,2.41,3.62,Upgrade
31,EPS (Diluted),-1.79,1.28,-2.86,-1.66,-3.51,-10.77,2.59,5.34,2.39,3.58,Upgrade
32,EPS Growth,-,-,-,-,-,-,8.37%,49.18%,2.14%,54.57%,Upgrade
33,Free Cash Flow,-232.14,-7224,-9422,-1331,18310,-53422,2217,43361,13936,-23830,Upgrade
34,Free Cash Flow Per Share,-0.03,-1.25,-1.75,-0.25,3.43,-11.44,0.48,9.39,3.04,-5.42,Upgrade
35,Operating Margin,-22.51%,25.63%,-15.00%,-1.49%,-29.39%,-37.98%,13.79%,13.49%,15.32%,14.90%,Upgrade
36,Profit Margin,-43.63%,7.73%,-26.28%,-18.48%,-38.65%,-48.99%,12.51%,16.11%,14.17%,17.02%,Upgrade
37,Free Cash Flow Margin,-0.68%,-7.54%,-16.11%,-2.76%,37.72%,-52.08%,2.31%,28.29%,18.02%,-25.77%,Upgrade
38,EBITDA,-6363,26230,-7071,-16.67,-12381,-37493,14876,21458,13080,14306,Upgrade
39,D&A For EBITDA,1353,1683,1700,700.37,1887,1459,1659,790.01,1230,527.21,Upgrade
40,EBIT,-7716,24547,-8770,-717.04,-14268,-38952,13217,20668,11850,13779,Upgrade
41,Advertising Expenses,635.68,-,1505,-,1361,-,2359,-,1436,-,Upgrade
