,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5389,7056,7292,11601,13324,14344,101099,98711,85229,77944,Upgrade
1,Trading Asset Securities,1698,628.21,1254,1110,447.19,1015,2664,3459,356.12,200,Upgrade
2,Cash & Short-Term Investments,7087,7685,8545,12711,13771,15359,103764,102169,85585,78144,Upgrade
3,Cash Growth,-17.07%,-39.54%,-37.95%,-17.24%,-86.73%,-84.97%,21.24%,30.75%,-13.76%,2.40%,Upgrade
4,Accounts Receivable,72265,4129,68412,10210,7838,7540,10967,8667,4449,44172,Upgrade
5,Other Receivables,56096,110440,51401,98073,123809,93234,91777,83009,79605,34877,Upgrade
6,Receivables,128362,126412,119813,126027,131648,123676,102744,94300,84054,79049,Upgrade
7,Inventory,558913,577149,634323,642027,666096,680592,632673,569459,511994,482463,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,2944,-,Upgrade
9,Restricted Cash,20294,17567,27524,25941,35633,54859,22088,33936,35627,47787,Upgrade
10,Other Current Assets,32784,29692,39018,32504,39128,38836,48990,35075,34959,37238,Upgrade
11,Total Current Assets,747441,758504,829224,839209,886276,913322,910258,834939,755162,724680,Upgrade
12,"Property, Plant & Equipment",76158,79539,92482,95359,101700,104033,109307,102137,91427,85020,Upgrade
13,Long-Term Investments,76482,80649,86536,88709,88997,93101,125846,114467,99264,104583,Upgrade
14,Goodwill,2151,2151,2924,2924,3397,3397,7988,7320,7320,6138,Upgrade
