,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,532.51,1172,1005,1186,2438,2142,2015,4040,2355,2076,1361,1297,974.21,766.67,967.72,1350,694.79,1688,361.83,1646,Upgrade
1,Other Revenue,-12.43,12.43,-,34.62,-23.64,23.64,-,44.04,-27.59,27.59,-,78.08,-58.11,58.11,-,4.04,-5.75,5.75,-,2.36,Upgrade
2,Revenue,520.08,1184,1005,1220,2415,2166,2015,4084,2327,2104,1361,1375,916.09,824.78,967.72,1354,689.03,1693,361.83,1649,Upgrade
3,Revenue Growth (YoY),-78.46%,-45.34%,-50.12%,-70.12%,3.75%,2.97%,48.05%,197.06%,154.06%,155.04%,40.66%,1.55%,32.95%,-51.29%,167.45%,-17.90%,5.03%,133.00%,-31.39%,47.91%,Upgrade
4,Cost of Revenue,709.09,1197,1072,1532,2202,1819,1702,3913,2198,1993,1279,1481,869.76,815.03,959.91,1610,587.54,1517,336.46,1574,Upgrade
5,Gross Profit,-189.01,-13.16,-67.27,-311.84,212.66,347.07,313.55,170.93,128.97,110.9,81.75,-105.9,46.33,9.76,7.81,-256.77,101.49,176.62,25.37,74.57,Upgrade
6,"Selling, General & Admin",68.65,72.21,66.82,29.27,105.68,77.37,79.41,101.22,77.59,62.69,36.87,56,51.34,47.54,32.43,1.61,83.73,79.8,39.68,90.25,Upgrade
7,Research & Development,14.45,29.78,28.21,-47.88,45.57,45.01,37.23,-10.47,39.88,11.13,41.84,-11.53,30.77,26.56,39.82,36.8,22.7,26.94,33.05,43.88,Upgrade
8,Other Operating Expenses,-15.67,7.37,1.79,-19.09,1.98,2.81,2.4,6.74,1.59,2.44,1.38,12.07,-1.49,1.53,1.21,19.41,-1.46,0.54,-0.55,18.08,Upgrade
9,Operating Expenses,65.25,114.15,99.05,-23.98,152.42,137.56,117.9,111.17,107.58,86.23,85.94,63.62,61.14,90.36,51.92,19.49,93.55,140.49,76.29,126.45,Upgrade
10,Operating Income,-254.26,-127.31,-166.32,-287.86,60.24,209.5,195.66,59.76,21.39,24.67,-4.19,-169.52,-14.81,-80.6,-44.11,-276.26,7.94,36.13,-50.92,-51.88,Upgrade
11,Interest Expense,-28.08,-32.09,-31.54,-32.87,-18.42,-16.22,-25.85,-31.3,-13.64,-13.94,-13.02,-11.7,-6.74,-11.13,-3.05,-6.35,-7.06,-12.12,-2.65,-5.98,Upgrade
12,Interest & Investment Income,4.39,4.65,8.64,14.01,19.54,17.66,17.86,35.27,30.82,0.4,7.31,22.31,7.87,6.57,4.51,17.02,7.89,4.91,4.92,4.39,Upgrade
13,Currency Exchange Gain (Loss),4.04,-4.04,-,48.14,-57.46,57.46,-,72.73,7.63,-7.63,-,-56.36,13.65,-13.65,-,1.77,-14.33,14.33,-,11.28,Upgrade
14,Other Non Operating Income (Expenses),2.83,-2.72,-10.63,-39.15,28.23,15.29,-25.34,2.04,-6.94,16.61,-19.44,34.83,-37.56,13.84,-14.65,-17.03,15.7,2.98,-4.36,17.01,Upgrade
15,EBT Excluding Unusual Items,-271.09,-161.5,-199.85,-297.73,32.14,283.69,162.32,138.52,39.26,20.1,-29.34,-180.44,-37.6,-84.97,-57.3,-280.85,10.15,46.22,-53.02,-25.18,Upgrade
