,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13005,15955,14802,12227,10793,11128,13032,11128,10779,9720,8929,8058,11356,8433,6449,6409,6610,6570,6650,6422,6757,Upgrade
1,Market Cap Growth,43.37%,43.37%,13.58%,9.88%,0.12%,14.48%,45.95%,38.10%,-5.08%,15.26%,38.46%,25.73%,71.81%,28.37%,-3.02%,-0.21%,-2.18%,2.73%,5.53%,-21.73%,52.27%,Upgrade
2,Enterprise Value,10340,13510,12339,10497,9062,9538,11462,9980,9632,8572,7637,6811,10109,7081,4721,5059,5260,5068,4955,5417,5752,Upgrade
3,Last Close Price,9.70,11.86,10.92,9.02,7.97,8.21,9.54,8.15,7.89,7.12,6.48,5.85,8.25,6.12,4.68,4.65,4.80,4.77,4.79,4.63,4.87,Upgrade
4,PE Ratio,21.05,25.82,25.02,21.61,19.94,22.16,27.50,24.49,24.59,23.95,23.48,22.41,32.65,26.72,21.29,21.98,23.40,25.39,25.57,25.91,27.35,Upgrade
5,Forward PE,18.95,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,Upgrade
6,PS Ratio,1.86,2.28,2.18,1.85,1.67,1.84,2.25,1.96,1.97,1.91,1.82,1.72,2.53,2.02,1.62,1.64,1.76,1.75,1.86,1.87,1.98,Upgrade
7,PB Ratio,2.65,3.01,2.87,2.39,2.15,2.33,2.79,2.40,2.36,2.19,2.08,1.89,2.70,2.09,1.64,1.67,1.72,1.78,1.84,1.79,1.90,Upgrade
8,P/TBV Ratio,3.35,3.35,3.21,2.68,2.42,2.61,3.15,2.70,2.67,2.50,2.36,2.15,3.08,2.36,1.85,1.89,1.96,2.01,2.07,2.00,2.13,Upgrade
