,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,10926,10077,11627,10110,11264,15115,13713,12130,13441,13655,10966,10830,10333,12659,11600,16903,15290,15972,18282,16806,10846,Upgrade
1,Market Cap Growth,-33.33%,-33.33%,-15.21%,-16.66%,-16.20%,10.69%,25.05%,12.00%,30.08%,7.87%,-5.46%,-35.93%,-32.42%,-20.74%,-36.55%,0.57%,40.98%,23.59%,87.73%,91.85%,6.71%,Upgrade
2,Enterprise Value,11812,10934,12566,11056,11915,15766,14113,12497,13777,13992,11754,11580,11161,13487,12511,17565,16163,16845,19293,17384,11383,Upgrade
3,Last Close Price,13.25,12.22,14.04,12.21,13.47,18.08,16.40,14.36,15.91,16.16,13.34,13.17,12.41,15.21,13.94,20.31,18.15,18.96,21.70,19.95,12.70,Upgrade
4,PE Ratio,59.44,54.82,128.06,73.67,50.30,-,52.18,37.57,44.44,-,49.83,65.50,74.02,-,33.98,47.82,37.22,38.23,85.42,85.84,66.11,Upgrade
5,Forward PE,41.73,32.62,39.81,31.09,27.01,35.79,32.24,29.23,28.16,30.39,25.55,27.00,21.38,28.05,23.85,33.44,28.88,32.24,39.12,39.53,22.53,Upgrade
6,PS Ratio,3.81,3.51,4.08,3.47,3.67,4.61,4.00,3.37,3.78,3.81,2.84,2.81,2.65,3.24,3.19,4.70,4.25,4.67,5.39,5.07,3.42,Upgrade
7,PB Ratio,2.44,1.88,2.13,1.87,1.92,2.80,2.44,2.23,2.51,2.59,1.92,2.12,2.03,2.52,2.27,3.40,3.02,3.22,3.58,3.45,2.21,Upgrade
8,P/TBV Ratio,5.83,5.83,6.65,6.01,5.01,7.51,6.09,5.33,5.98,6.23,4.65,5.87,5.51,6.91,6.69,10.37,8.79,9.53,11.37,10.76,6.72,Upgrade
9,P/FCF Ratio,-,-59.64,-69.54,-36.10,-,-64.32,-,-,-,22.50,26.44,37.13,-,30.62,26.06,24.08,45.91,51.46,53.86,-,21.33,Upgrade
10,P/OCF Ratio,35.09,35.09,32.11,40.94,-,54.58,27.96,18.28,-,13.70,11.12,13.00,12.21,13.42,14.72,16.52,24.75,27.90,28.34,-,14.28,Upgrade
11,EV/Sales Ratio,4.12,3.81,4.41,3.80,3.88,4.81,4.12,3.47,3.88,3.91,3.05,3.01,2.86,3.45,3.44,4.88,4.50,4.93,5.68,5.25,3.59,Upgrade
