,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,129.31,101.06,133.94,166.78,202.9,180.95,219.19,192.19,187.83,219.13,Upgrade
1,Short-Term Investments,12.09,0.71,5.08,0.89,3.79,0.53,3.95,1.86,0.62,1.96,Upgrade
2,Trading Asset Securities,0.11,0.11,0.09,0.11,0.15,0.15,0.15,0.16,0.17,0.22,Upgrade
3,Cash & Short-Term Investments,141.51,101.87,139.11,167.78,206.84,181.63,223.29,194.21,188.62,221.31,Upgrade
4,Cash Growth,1.73%,-39.28%,-32.74%,-7.63%,-7.36%,-6.48%,18.38%,-12.25%,-28.31%,-23.57%,Upgrade
5,Other Receivables,-,3.5,8.32,2.89,7.65,6.45,4.47,0.26,1.47,-,Upgrade
6,Receivables,239.12,156.17,55.24,71.12,115.25,85.21,119.62,19.15,20.28,22.4,Upgrade
7,Inventory,53.88,54.27,53.34,55.05,57.5,60.15,59.1,56.78,55.1,55.37,Upgrade
8,Prepaid Expenses,-,1.62,-,1.41,-,2.21,-,-,0.2,-,Upgrade
9,Other Current Assets,23.36,181.58,27.66,27.93,-,-,-,-,-,-,Upgrade
10,Total Current Assets,457.88,495.51,275.35,323.29,379.59,329.19,402,270.14,264.19,299.08,Upgrade
11,"Property, Plant & Equipment",203.38,213.26,231.11,235.41,255.85,270.95,345.31,397.66,392.82,398.07,Upgrade
12,Other Intangible Assets,8.54,9.21,9.89,10.56,11.24,11.91,12.87,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,8.57,7.88,6.29,4.22,2.86,1.39,0.37,2.84,2.72,2.73,Upgrade
14,Other Long-Term Assets,50.2,53.16,228,222,237.65,241.68,185.5,185.3,182,184,Upgrade
15,Total Assets,1229,1265,1284,1271,1338,1335,1330,943.08,933.69,940.83,Upgrade
16,Accrued Expenses,5.3,5.65,4.31,5.79,3.32,4.87,4.26,-,4.69,2.26,Upgrade
17,Current Portion of Leases,1.34,0.92,0.28,0.69,0.81,0.81,0.24,0.44,0.48,0.47,Upgrade
18,Current Income Taxes Payable,14.86,12.03,17.67,14.5,18.77,16.91,18.1,19.42,17.96,17.4,Upgrade
19,Current Unearned Revenue,-,-,-,-,-,-,-,0.02,0.8,0.77,Upgrade
20,Other Current Liabilities,5.4,165.01,164.54,157.52,48.6,41.54,16.11,14.05,0.96,3.5,Upgrade
21,Total Current Liabilities,26.9,183.62,186.79,178.5,71.51,64.14,38.71,33.92,24.89,24.39,Upgrade
22,Long-Term Debt,115.77,-,-,-,-,-,-,-,-,-,Upgrade
23,Long-Term Leases,1.06,0.58,0.03,0.1,0.14,0.55,0.1,-,0.2,0.44,Upgrade
24,Long-Term Deferred Tax Liabilities,-,-,-,-,-,0.27,0.27,0.24,0.24,0.24,Upgrade
25,Other Long-Term Liabilities,-,-,-,-,150.04,146.74,169.88,-,-,-,Upgrade
26,Total Liabilities,143.73,184.2,186.82,178.6,221.69,211.7,208.96,34.16,25.33,25.07,Upgrade
27,Common Stock,213.41,213.41,213.41,213.41,213.41,213.41,213.41,156.61,156.61,156.61,Upgrade
28,Additional Paid-In Capital,545.97,545.97,545.97,545.97,545.97,545.97,545.97,404.37,404.37,404.37,Upgrade
29,Retained Earnings,72.14,57.43,58.91,45.3,41.57,30.11,19.88,-43.14,-37.12,-32.02,Upgrade
30,Comprehensive Income & Other,253.46,263.97,279.13,287.43,315.14,333.42,341.9,391.08,384.5,386.38,Upgrade
31,Total Common Equity,1085,1081,1097,1092,1116,1123,1121,908.92,908.36,915.34,Upgrade
32,Minority Interest,-,-,-,-,-,-,-,-,-,0.42,Upgrade
33,Shareholders' Equity,1085,1081,1097,1092,1116,1123,1121,908.92,908.36,915.76,Upgrade
34,Total Liabilities & Equity,1229,1265,1284,1271,1338,1335,1330,943.08,933.69,940.83,Upgrade
35,Total Debt,118.17,1.5,0.3,0.78,0.95,1.36,0.34,0.44,0.68,0.91,Upgrade
36,Net Cash (Debt),23.34,100.37,138.81,167,205.89,180.27,222.95,193.77,187.94,220.4,Upgrade
37,Net Cash Growth,-83.19%,-39.90%,-32.58%,-7.36%,-7.65%,-6.97%,18.63%,-12.08%,-28.56%,-23.88%,Upgrade
38,Net Cash Per Share,0.01,0.04,0.05,0.06,0.08,0.07,0.08,0.10,0.10,0.11,Upgrade
39,Filing Date Shares Outstanding,2668,2668,2668,2668,2668,2668,2668,1958,1958,1958,Upgrade
40,Total Common Shares Outstanding,2668,2668,2668,2668,2668,2668,2668,1958,1958,1958,Upgrade
41,Working Capital,430.98,311.89,88.55,144.79,308.09,265.05,363.29,236.22,239.31,274.69,Upgrade
42,Book Value Per Share,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.46,0.46,0.47,Upgrade
43,Tangible Book Value,1076,1072,1088,1082,1105,1111,1108,908.92,908.36,915.34,Upgrade
44,Tangible Book Value Per Share,0.40,0.40,0.41,0.41,0.41,0.42,0.42,0.46,0.46,0.47,Upgrade
45,Land,-,200.82,-,223.77,-,260.22,-,-,378.39,-,Upgrade
46,Buildings,-,10.18,-,10.23,-,8.81,-,-,13.61,-,Upgrade
47,Machinery,-,20.41,-,20.2,-,19.7,-,-,16.03,-,Upgrade
