,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Operating Revenue,0.79,0.78,1.31,1.75,1.81,1.84,3.62,4.23,1.87,6.18,Upgrade
1,Other Revenue,116.19,100.98,93.55,88.51,70.8,60.08,46.9,4.47,4.55,2.28,Upgrade
2,Revenue,116.98,101.76,94.85,90.26,72.61,61.92,50.52,8.7,6.41,8.46,Upgrade
3,Revenue Growth (YoY),23.33%,12.74%,30.63%,45.77%,43.73%,612.12%,687.84%,2.81%,-44.91%,-55.38%,Upgrade
4,Cost of Revenue,43.53,43.02,40.77,36.5,21.29,12.77,6.07,2.08,0.99,2.3,Upgrade
5,Gross Profit,72.33,55.12,54.07,49.42,47.58,41.95,44.44,6.62,5.39,6.16,Upgrade
6,"Selling, General & Admin",31.32,23.56,29.18,19.15,18.16,19.23,12.48,7.35,7.87,9.75,Upgrade
7,Other Operating Expenses,18.51,12.49,12.68,8.88,8.7,9.46,13.32,-,-,-,Upgrade
8,Operating Expenses,49.83,36.05,41.86,28.03,26.86,28.69,25.8,7.35,7.87,9.75,Upgrade
9,Operating Income,22.5,19.07,12.22,21.39,20.72,13.26,18.64,-0.73,-2.48,-3.59,Upgrade
10,Interest Expense,-,-,-,-,-,-,-0.01,-0.01,-,-,Upgrade
11,Interest & Investment Income,0.4,1.06,0.65,0.73,0.83,0.85,0.84,0.83,0.7,0.42,Upgrade
12,Currency Exchange Gain (Loss),0.25,-0.58,1.19,1.53,-1.5,3.74,1.2,7.94,-0.9,-11.99,Upgrade
13,Other Non Operating Income (Expenses),-,-,-3.45,-,-,-,-,0.21,0.46,0.04,Upgrade
14,EBT Excluding Unusual Items,23.15,19.55,10.6,23.65,20.04,17.84,20.68,8.24,-2.23,-15.12,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-,-,-16.58,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,0,0.02,-0.02,-0.04,-0,0,0,-,-0.05,-0.16,Upgrade
17,Gain (Loss) on Sale of Assets,0.23,0.09,0.01,-,-,-,-,-,-0.07,-,Upgrade
18,Asset Writedown,-3,-16.18,6,-15.49,-4.03,-6.99,0.2,3.3,-2,-5,Upgrade
19,Other Unusual Items,-0,-,-,0.67,-,3.93,-3.93,-,-,-,Upgrade
20,Pretax Income,20.38,3.48,16.6,8.78,16.01,14.79,16.95,-5.04,-4.35,-20.27,Upgrade
21,Income Tax Expense,5.67,4.95,2.99,5.06,4.55,4.56,5.91,0.98,0.75,1.61,Upgrade
22,Net Income,14.71,-1.47,13.61,3.73,11.46,10.23,11.04,-6.02,-5.1,-21.89,Upgrade
23,Net Income to Common,14.71,-1.47,13.61,3.73,11.46,10.23,11.04,-6.02,-5.1,-21.89,Upgrade
24,Net Income Growth,8.09%,-,18.70%,-63.58%,3.85%,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),2668,2668,2668,2668,2668,2668,2668,1958,1958,1958,Upgrade
26,Shares Outstanding (Diluted),2668,2668,2668,2668,2668,2668,2668,1958,1958,1958,Upgrade
27,Shares Change (YoY),-,-,-,-,-,36.27%,36.27%,-,-,-,Upgrade
28,EPS (Basic),0.01,-0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,Upgrade
29,EPS (Diluted),0.01,-0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,Upgrade
30,EPS Growth,7.86%,-,18.66%,-63.59%,4.83%,-,-,-,-,-,Upgrade
31,Free Cash Flow,-88.72,-34.62,-30.88,-31.73,26.41,-42.5,-38.42,-0.99,-32.06,-36.5,Upgrade
32,Free Cash Flow Per Share,-0.03,-0.01,-0.01,-0.01,0.01,-0.02,-0.01,-0.00,-0.02,-0.02,Upgrade
33,Operating Margin,19.23%,18.74%,12.88%,23.69%,28.53%,21.42%,36.91%,-8.43%,-38.69%,-42.44%,Upgrade
34,Profit Margin,12.57%,-1.45%,14.35%,4.13%,15.79%,16.52%,21.85%,-69.25%,-79.51%,-258.78%,Upgrade
35,Free Cash Flow Margin,-75.84%,-34.02%,-32.56%,-35.15%,36.38%,-68.63%,-76.05%,-11.35%,-500.00%,-431.62%,Upgrade
36,EBITDA,25.18,20.78,14.77,22.9,23.76,15.27,23.77,2.45,0.21,-0.39,Upgrade
37,D&A For EBITDA,2.68,1.71,2.56,1.51,3.05,2.01,5.13,3.19,2.69,3.2,Upgrade
38,EBIT,22.5,19.07,12.22,21.39,20.72,13.26,18.64,-0.73,-2.48,-3.59,Upgrade
39,Revenue as Reported,116.98,-,94.85,-,72.61,-,50.52,8.7,6.41,8.46,Upgrade
40,Advertising Expenses,12.9,-,17.89,-,10.2,-,5.09,-,-,-,Upgrade
