,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1275,1489,1264,1610,2177,1942,2099,2089,2111,2009,2130,1991,1874,1614,2535,1925,1888,2934,2265,2122,1596,Upgrade
1,Market Cap Growth,-23.36%,-23.36%,-39.79%,-22.94%,3.15%,-3.31%,-1.47%,4.91%,12.63%,24.48%,-15.97%,3.46%,-0.73%,-45.00%,11.92%,-9.31%,18.26%,97.11%,14.88%,-23.70%,6.53%,Upgrade
2,Enterprise Value,1370,1579,1359,1698,2265,2009,2168,2148,2170,2054,2172,2027,1902,1646,2549,1954,1917,2980,2290,2126,1600,Upgrade
3,Last Close Price,6.52,7.61,6.46,8.23,11.13,9.93,10.73,10.68,10.79,10.27,10.89,10.18,9.58,8.25,12.96,9.84,9.65,15.00,11.58,10.85,8.16,Upgrade
4,PE Ratio,-,-199.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,189.79,432.18,-,-,489.03,Upgrade
5,PS Ratio,12.33,13.70,11.53,13.65,17.83,14.26,14.72,15.62,16.86,17.36,19.37,15.58,14.38,11.00,17.36,13.26,13.46,28.34,30.86,57.76,68.60,Upgrade
6,PB Ratio,138.38,39.23,34.36,40.44,55.30,43.54,46.41,46.95,45.56,42.68,45.37,39.96,35.84,27.49,42.24,30.84,30.25,51.53,41.22,39.78,29.74,Upgrade
7,P/TBV Ratio,175.09,175.09,144.79,141.08,182.63,118.09,119.40,115.06,106.20,94.83,97.59,82.50,71.70,54.25,79.81,56.75,55.66,337.78,269.54,232.34,160.96,Upgrade
8,P/FCF Ratio,-,-496.82,-184.70,-,547.80,-,-127.87,-,-,-,-,-,-183.27,-65.60,-,-,-,-,-,-,265.21,Upgrade
9,P/OCF Ratio,533.22,533.22,-286.31,-,361.87,-,-152.29,-,-,-,-,-,-306.23,-75.00,-,-,-,-206.08,-,-,261.74,Upgrade
10,EV/Sales Ratio,12.61,14.54,12.39,14.40,18.55,14.75,15.20,16.07,17.33,17.75,19.75,15.86,14.59,11.22,17.46,13.46,13.67,28.78,31.20,57.86,68.75,Upgrade
11,EV/EBITDA Ratio,2010.05,1268.20,-,785.42,-,-22171.52,1332.12,-,-,-301.83,-,-,-,-,-,-,-,450.34,859.10,-553.05,-,Upgrade
12,EV/EBIT Ratio,-,-1247.27,-,-2784.25,-,-,-1661.43,-,-,-212.94,-,-,-,-,-,-,-,647.80,3802.07,-,-,Upgrade
13,EV/FCF Ratio,-457.24,-527.16,-198.59,-,570.05,-,-132.12,-,-,-,-,-,-186.05,-66.92,-,-,-,-,-,-,265.79,Upgrade
14,Debt / Equity Ratio,1.91,1.91,1.84,1.77,1.48,1.52,1.04,1.10,0.96,0.95,0.70,0.47,0.53,0.24,0.29,0.31,0.31,0.09,0.39,-,0.32,Upgrade
15,Debt / EBITDA Ratio,23.26,3.91,-,10.34,-,72.77,3.12,-,-,5.75,-,-,-,-,-,-,-,0.43,1.35,-,-,Upgrade
16,Debt / FCF Ratio,-,-24.21,-9.88,-,14.71,-,-2.87,-,-,-,-,-,-2.70,-0.57,-,-,-,-,-,-,2.87,Upgrade
17,Asset Turnover,0.84,0.59,0.60,0.87,0.97,0.99,0.83,1.47,1.38,0.81,0.61,1.24,1.20,-,-,1.77,1.15,1.46,0.55,0.77,Upgrade,
18,Inventory Turnover,5.06,4.23,3.41,5.09,8.73,8.79,9.23,9.05,14.23,10.61,7.10,4.89,7.40,5.22,-,-,13.66,7.25,9.37,3.99,10.27,Upgrade
19,Quick Ratio,0.99,0.99,0.84,1.11,1.18,1.16,1.29,1.28,1.31,1.29,1.42,1.46,1.42,1.41,1.53,-,1.64,0.98,1.00,0.85,1.03,Upgrade
20,Current Ratio,1.23,1.23,1.24,1.29,1.30,1.34,1.46,1.45,1.46,1.51,1.65,1.74,1.66,1.87,2.05,-,1.93,1.29,1.30,1.30,1.21,Upgrade
21,Return on Equity (ROE),21.57%,-32.07%,4.09%,-52.20%,-4.34%,5.49%,-16.00%,-7.89%,1.31%,-24.22%,-19.20%,-42.47%,-9.26%,-10.93%,-8.82%,81.44%,14.17%,11.82%,-2.40%,120.01%,Upgrade,
22,Return on Assets (ROA),6.50%,-5.38%,1.77%,-5.15%,-1.03%,3.89%,-2.58%,-6.37%,2.76%,-9.14%,-4.76%,-10.07%,-4.71%,-,-,-2.49%,5.45%,7.45%,-0.43%,-2.64%,Upgrade,
23,Return on Capital (ROIC),9.27%,-7.62%,2.50%,-7.18%,-1.37%,5.19%,-3.52%,-8.75%,3.68%,-12.91%,-7.16%,-15.65%,-7.06%,-4.19%,-3.92%,-4.15%,9.04%,12.24%,-0.86%,-5.85%,Upgrade,
24,Return on Capital Employed (ROCE),-,-2.54%,-,-1.37%,-,-,-2.64%,-,-,-18.48%,-,-,-,-,-,-,-,7.59%,1.03%,-,-,Upgrade
25,Earnings Yield,-0.58%,-0.50%,-0.73%,-0.45%,-0.38%,-0.25%,-0.21%,-0.29%,-0.31%,-0.44%,-0.49%,-0.48%,-0.47%,0.41%,0.35%,0.50%,0.53%,0.23%,0.24%,0.15%,0.20%,Upgrade
26,FCF Yield,-0.23%,-0.20%,-0.54%,-0.19%,0.18%,-0.45%,-0.78%,-1.04%,-1.27%,-0.57%,0.02%,-0.38%,-0.55%,-1.52%,-1.08%,-1.19%,-1.80%,-0.39%,-0.57%,-0.56%,0.38%,Upgrade
27,Payout Ratio,0.00%,127.14%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.11%,241.59%,-,-,0.20%,Upgrade
