,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,97,50,51,48,63,56,52,46,43,50,49,54,65,65,73,68,70,69,36,40,46,Upgrade
1,Market Cap Growth,-10.71%,-10.71%,-1.92%,4.35%,46.51%,12.00%,6.12%,-14.81%,-33.85%,-23.08%,-32.88%,-20.59%,-7.14%,-5.80%,102.78%,70.00%,52.17%,9.52%,-44.62%,-51.22%,-45.24%,Upgrade
2,Enterprise Value,40,-4,-3,-1,14,7,3,-3,-6,12,11,-7,11,11,19,16,18,38,5,-7,-1,Upgrade
3,Last Close Price,0.10,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.04,0.04,0.05,Upgrade
4,PE Ratio,-,-,-,-,-,-,-16.36,-,-,-17.98,-7.79,-,-,-,166.67,-,4.98,6.13,6.01,-9.17,-,Upgrade
5,PS Ratio,2.42,1.25,1.19,0.99,1.37,1.20,1.20,1.03,0.94,1.10,1.00,1.08,1.26,1.13,1.15,0.90,0.84,0.84,0.48,0.61,0.80,Upgrade
6,PB Ratio,1.93,1.00,1.02,0.89,1.17,0.97,0.90,0.80,0.66,0.77,-,0.92,0.96,0.96,-,0.97,1.01,0.99,-,0.59,0.67,Upgrade
7,P/TBV Ratio,1.00,1.00,1.02,0.89,1.17,0.97,0.90,0.80,0.66,0.77,-,0.92,0.96,0.96,-,0.97,1.01,0.99,-,0.59,0.67,Upgrade
8,P/FCF Ratio,7.97,7.97,9.71,11.34,29.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,7.97,7.97,9.71,11.34,29.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.99,-,-,-,0.31,0.14,0.06,-,-,0.25,0.21,-,0.22,0.19,0.30,0.21,0.21,0.46,0.07,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-0.44,-,-,-,-1.69,-,-,-,-12.93,-,1.44,-,0.72,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-0.38,-,-,-,-1.48,-,-,-,-8.12,-,-,-,0.81,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,6.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.05,0.05,0.05,0.14,0.14,0.20,0.27,0.27,0.30,0.30,-,0.41,0.07,0.07,-,0.16,0.25,0.25,-,0.29,-,Upgrade
15,Debt / EBITDA Ratio,94.34,2.54,2.54,-,-,-,1.53,-,-,-,-,-,-,-,-,-,28.30,-,-,3.99,-,Upgrade
16,Debt / FCF Ratio,0.44,0.44,0.52,1.73,3.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.70,0.68,0.39,0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,3.38,3.38,3.38,2.95,2.95,2.50,-,2.71,-,2.76,-,3.00,-,3.60,-,3.52,-,2.65,-,2.99,-,Upgrade
19,Current Ratio,3.52,3.52,3.52,3.07,3.07,2.59,-,2.83,-,2.86,-,3.13,-,3.77,-,3.69,-,2.77,-,3.14,-,Upgrade
20,Return on Equity (ROE),-14.92%,-14.38%,-13.19%,-12.77%,-19.07%,17.83%,-29.88%,-17.93%,-,-,-30.97%,-24.79%,-,-,-20.86%,4.50%,-,-,6.11%,-11.64%,Upgrade,
21,Return on Assets (ROA),-6.78%,-6.55%,-8.02%,-7.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-9.17%,-8.51%,-10.05%,-9.43%,-11.04%,7.83%,-15.22%,-8.57%,-,-,-15.02%,-14.42%,-,-,-10.71%,-0.20%,-,-,3.19%,-6.30%,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.10%,-,Upgrade
24,Earnings Yield,-7.52%,-14.60%,-16.02%,-7.77%,-10.38%,-13.71%,-6.11%,-2.55%,-3.47%,-5.56%,-12.83%,-14.77%,-10.34%,-2.66%,0.60%,13.76%,20.07%,16.32%,16.65%,-10.91%,-30.30%,Upgrade
25,FCF Yield,12.55%,12.55%,10.30%,8.82%,3.36%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
