,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Revenue,12.59,12.59,7.45,7.45,15.47,17.91,5.3,7.83,12.16,19.47,6.24,7.52,15.66,20.61,7.9,13.37,21.38,32.59,16.06,11.94,Upgrade
1,Revenue Growth (YoY),-18.63%,-29.70%,40.57%,-4.86%,27.24%,-8.04%,-15.14%,4.03%,-22.34%,-5.51%,-20.96%,-43.74%,-26.79%,-36.76%,-50.82%,11.97%,50.37%,39.85%,99.48%,-17.09%,Upgrade
2,Cost of Revenue,6.81,6.81,3.6,3.6,6.66,9.07,3.67,4.55,5.66,8.46,4.01,4.58,6.97,10.05,4.59,6.33,9.1,14.6,7.87,6.06,Upgrade
3,Gross Profit,5.77,5.77,3.85,3.85,8.82,8.84,1.63,3.27,6.5,11.02,2.23,2.94,8.68,10.56,3.3,7.04,12.28,17.99,8.19,5.88,Upgrade
4,"Selling, General & Admin",9.24,9.24,6.31,6.31,8.02,6.55,6.43,6.18,7.82,6.65,6.91,7.15,11.28,7.65,6.91,7.11,13.88,5.96,7.19,7.61,Upgrade
5,Operating Expenses,7.72,7.72,6.31,6.31,11.95,6.55,6.43,6.18,7.82,6.65,6.91,7.15,11.28,7.65,6.91,7.11,13.88,5.96,7.19,7.61,Upgrade
6,Operating Income,-1.94,-1.94,-2.46,-2.46,-3.14,2.29,-4.8,-2.91,-1.33,4.37,-4.67,-4.21,-2.59,2.91,-3.61,-0.07,-1.6,12.03,1,-1.73,Upgrade
7,Interest Expense,-0.07,-0.07,-0.12,-0.12,-0.16,-0.18,-0.26,-0.23,-0.26,-0.29,-0.33,-0.03,-0.07,-0.11,-0.15,-0.19,-0.21,-0.28,-0.28,-0.31,Upgrade
8,Interest & Investment Income,1.41,1.41,-,-,1.41,-,-,0.05,0.14,-,-,0.03,0.18,-,-,0.09,0.73,-,-,0.04,Upgrade
