,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,28.56,28.56,32.33,32.33,11.56,-,27.42,-,23.81,-,62.39,-,65.91,-,65.07,-,69.66,-,50.48,-,Upgrade
1,Short-Term Investments,31.64,31.64,29.34,29.34,49,-,37.41,-,44.67,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,60.2,60.2,61.67,61.67,60.56,64.83,64.83,68.48,68.48,-,62.39,65.91,65.91,-,65.07,69.66,69.66,-,50.48,47.4,Upgrade
3,Cash Growth,-0.60%,-7.14%,-4.87%,-9.94%,-11.56%,-,3.91%,3.90%,3.90%,-,-4.12%,-5.38%,-5.38%,-,28.91%,46.96%,46.96%,-,2.38%,-24.03%,Upgrade
4,Accounts Receivable,8.57,8.57,4.13,4.13,14.24,-,6.1,-,13.2,-,8.74,-,14.65,-,11.38,-,12.19,-,25.14,-,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,-,-,-,-,0.13,-,-,-,0.74,-,0.26,-,Upgrade
6,Receivables,8.57,8.57,4.13,4.13,14.24,-,6.1,-,13.2,-,8.74,-,14.78,-,11.38,-,12.92,-,25.4,-,Upgrade
7,Prepaid Expenses,0.24,0.24,2.59,2.59,0.19,-,3.06,-,0.31,-,2.92,-,0.19,-,3.64,-,0.21,-,3.73,-,Upgrade
8,Other Current Assets,2.51,2.51,-,-,2.39,-,-,-,2.74,-,-,-,3.49,-,-,-,3.49,-,-,-,Upgrade
9,Total Current Assets,71.53,71.53,68.39,68.39,77.37,-,73.99,-,84.73,-,74.05,-,84.37,-,80.09,-,86.27,-,79.6,-,Upgrade
