,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,184.52,169.08,264.96,230.32,261.66,216.04,287.26,543.82,232.46,270.8,Upgrade
1,Short-Term Investments,59.7,62.58,112.92,207.67,0.56,10.56,120.3,120.3,65.44,10,Upgrade
2,Trading Asset Securities,10.66,21.13,-,-,-,-,-,-,185.23,83,Upgrade
3,Cash & Short-Term Investments,254.88,252.79,377.88,437.99,262.22,226.61,407.56,664.12,483.13,363.8,Upgrade
4,Cash Growth,-32.55%,-42.28%,44.11%,93.28%,-35.66%,-65.88%,-15.64%,82.55%,14.59%,283.46%,Upgrade
5,Accounts Receivable,34.4,53.06,110.04,109.32,130.95,97.03,128.54,74.76,85.86,144.86,Upgrade
6,Other Receivables,19.61,18.48,19.92,41.34,47.48,42.84,70.94,57.26,17.21,17.18,Upgrade
7,Receivables,54.01,71.53,129.96,150.65,178.44,139.87,199.48,132.02,103.08,162.04,Upgrade
8,Inventory,19.86,23.57,35.3,109.24,133.75,136.34,153.92,139.39,95.14,60.18,Upgrade
9,Prepaid Expenses,-,7.32,10.92,9.26,14.96,10.13,18.74,7.55,50.47,12.35,Upgrade
10,Other Current Assets,18.46,72.66,22.9,35.63,25.84,111.63,71.71,116.67,344.54,396.35,Upgrade
11,Total Current Assets,347.2,427.87,576.95,742.77,615.2,624.58,851.4,1060,1076,994.72,Upgrade
12,"Property, Plant & Equipment",131.37,139.34,182.88,476.33,475.99,505.16,523.85,440.65,351.06,334.63,Upgrade
13,Long-Term Investments,151.18,83.74,83.59,116.48,202.91,253.63,97.54,55.89,79.15,79.28,Upgrade
14,Goodwill,-,-,-,52.34,60.25,60.25,60.25,56.45,56.45,56.45,Upgrade
15,Other Intangible Assets,1.94,2.8,9.24,79.62,104.32,108.42,113.59,105.22,108.52,113.63,Upgrade
16,Long-Term Deferred Tax Assets,36.93,41.93,46.17,55.51,63.57,77.91,103,106.57,75.36,65.24,Upgrade
17,Other Long-Term Assets,8.05,9.27,12.37,14.09,18.4,12.19,42.29,28.7,23.32,23.6,Upgrade
18,Total Assets,676.68,704.94,911.2,1537,1541,1642,1792,1853,1770,1668,Upgrade
