,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,77.47,178.2,85.7,149.4,149.43,128.27,236.1,231.2,-,228.12,281.64,334.79,152.15,236.6,250.69,214.97,176.39,195.17,187.94,224.91,Upgrade
1,Cash & Short-Term Investments,77.47,178.2,85.7,149.4,149.43,128.27,236.1,231.2,-,228.12,281.64,334.79,152.15,236.6,250.69,214.97,176.39,195.17,187.94,224.91,Upgrade
2,Cash Growth,-48.15%,38.92%,-63.70%,-35.38%,-,-43.77%,-16.17%,-30.94%,-,-3.58%,12.34%,55.73%,-13.74%,21.23%,33.39%,-4.42%,-24.43%,-20.08%,-16.03%,-52.41%,Upgrade
3,Accounts Receivable,420.29,412.21,413.45,443.58,456.67,458.26,451.44,526.85,-,576.75,634.13,669.51,792.36,934.61,793.92,851.71,772.76,857.4,777.12,885.31,Upgrade
4,Other Receivables,221.76,230.89,221.62,201.07,191.06,183.96,189.47,190.11,-,292.89,198.68,126.21,156.79,168.58,205.75,190.12,222.43,232.75,204.97,210.3,Upgrade
5,Receivables,642.05,643.1,635.07,644.64,647.73,642.22,640.9,716.96,-,869.64,832.8,795.71,949.15,1103,999.67,1042,995.19,1090,982.1,1096,Upgrade
6,Inventory,424.52,402.71,377.63,427.53,416.43,409.22,478.05,503.83,-,476.95,492.27,459.93,658.18,698.05,665.19,709.49,638.09,654.7,657.97,451.14,Upgrade
7,Prepaid Expenses,-,21.98,-,19.07,-,24.85,-,25.65,-,31.15,-,53.31,-,55.18,-,53.76,-,67.95,-,79.78,Upgrade
8,Other Current Assets,258.49,219.84,258.68,235.33,254.95,189.31,331.74,259.52,-,324.98,498.45,474.07,382.86,394.1,427.77,291.11,366.99,279.77,399.18,330.13,Upgrade
9,Total Current Assets,1403,1466,1357,1476,1469,1394,1687,1737,-,1931,2105,2118,2142,2487,2343,2311,2177,2288,2227,2182,Upgrade
10,"Property, Plant & Equipment",1469,1463,1479,1481,1483,1490,1515,1529,-,1314,1318,1297,1155,1109,1109,1119,1136,1153,1200,1218,Upgrade
11,Long-Term Investments,311.87,362.83,314.59,363.82,319.92,369.2,322.19,371.5,-,262.88,214.01,473.29,431.55,480.77,431.87,491.11,389.12,410.35,323.16,362.42,Upgrade
12,Goodwill,348.32,348.32,348.32,348.32,356.79,356.79,356.79,347.56,-,536.69,536.69,536.69,550.58,550.58,550.58,550.58,550.58,550.58,550.58,550.58,Upgrade
13,Other Intangible Assets,337.35,339.2,341.05,342.89,344.74,346.59,348.44,279.48,-,281.67,288.79,289.92,430.73,360.01,361.14,362.27,358.82,360.18,384.89,562.03,Upgrade
14,Long-Term Deferred Tax Assets,57.62,56.7,56.21,56.38,52.27,58.42,58.78,59.11,-,66.68,67.29,66.95,80.57,82.61,81.69,81.14,82.19,83.22,84.17,82.94,Upgrade
15,Long-Term Deferred Charges,10.91,11.31,8.4,5,3.29,3.51,3.75,3.85,-,4.6,5.1,5.08,10.85,11.28,22.85,23.39,25.12,25.87,27.53,28.33,Upgrade
16,Other Long-Term Assets,520.46,466.15,489.57,372.16,416.99,358.18,406.61,356.96,-,336.16,381.95,310.31,420.46,371.55,343.17,275.42,377.33,313.59,382.35,313.28,Upgrade
17,Total Assets,4458,4513,4394,4446,4446,4377,4698,4685,-,4734,4917,5097,5222,5452,5243,5214,5096,5184,5180,5299,Upgrade
18,Accounts Payable,251.7,272.8,228.2,238.97,189.24,177.36,298.22,310.13,-,246.32,242.56,316.74,259.55,265.1,272.39,242.9,264.72,259.74,287.44,290.63,Upgrade
19,Accrued Expenses,37.83,63.78,34.06,104.06,41.72,69.48,37.74,112.91,-,80.17,36.63,152.46,20.39,83.49,16.8,127.4,17.57,96.83,17.64,98.49,Upgrade
20,Short-Term Debt,785.03,782.43,796.14,864.49,860.67,872.49,895.88,948.23,-,867.52,949.97,1081,1157,1372,1183,1210,1115,1189,1157,1150,Upgrade
21,Current Portion of Long-Term Debt,258.16,226.36,124.75,58.96,77.02,124.77,-,426.59,-,57.45,59.59,59.95,47,142.9,369.65,493.65,492.15,363,33.55,38.05,Upgrade
22,Current Portion of Leases,-,4.65,-,5.32,-,3.02,-,5.7,-,4.28,-,3.08,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,31.47,3.99,22.85,8.18,52.4,3.85,30.68,5.24,-,2.11,39.97,11.18,46.23,7.23,48.97,11.32,53.24,6.73,53.68,22.67,Upgrade
24,Current Unearned Revenue,42.64,39.97,50.68,33.12,44.94,38.4,23.53,31.77,-,35.26,68.58,53.51,47.75,86.51,73.02,67.21,75.39,47.42,49.22,-,Upgrade
25,Other Current Liabilities,131.66,164.25,155.63,86.53,112.83,100.21,525.56,90.76,-,134.34,227.61,199.1,263.88,233.84,236.17,155.95,175.88,169.21,174.12,229.47,Upgrade
26,Total Current Liabilities,1538,1558,1412,1400,1379,1390,1812,1931,-,1427,1625,1877,1842,2191,2200,2309,2194,2132,1773,1829,Upgrade
27,Long-Term Debt,213.85,287.48,285.44,351.04,377.98,329.04,224.04,175.99,-,583.22,571.91,502.05,538.05,423.68,210.18,82.18,97.68,234.83,573.83,577.33,Upgrade
28,Long-Term Leases,0.39,0.2,1.43,2.08,1.71,1.42,4.42,5.38,-,4.83,7.06,5.11,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,30.94,32.36,33.77,35.18,36.6,38.01,39.42,40.84,-,43.04,44.44,45.83,47.58,43.49,45.23,46.52,45.74,47.08,48.44,49.79,Upgrade
30,Long-Term Deferred Tax Liabilities,5.32,5.79,6.24,6.7,6.21,6.32,7.59,5.16,-,2.53,2.59,2.66,2.74,2.83,2.91,2.99,3.08,3.16,3.24,3.34,Upgrade
31,Total Liabilities,1789,1884,1739,1795,1801,1764,2087,2159,-,2061,2251,2433,2430,2661,2458,2441,2341,2417,2398,2459,Upgrade
32,Common Stock,753.49,753.49,753.49,744,744,744,744,744,-,744,744,744,744,744,744,744,744,746.4,746.4,746.4,Upgrade
33,Additional Paid-In Capital,1594,1592,1590,1567,1567,1567,1567,1567,-,1567,1567,1567,1567,1569,1569,1569,1629,1643,1583,1591,Upgrade
34,Retained Earnings,211.24,180.46,210.36,207.16,208.15,181.48,174.32,164.08,-,311.13,310.74,304.36,427.74,425.3,424.27,413.46,319.68,317.05,392.45,419.22,Upgrade
35,Treasury Stock,-31.13,-31.13,-31.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Total Common Equity,2528,2495,2523,2518,2519,2493,2485,2475,-,2622,2622,2616,2739,2738,2737,2726,2693,2706,2722,2757,Upgrade
37,Minority Interest,141.87,134.27,132.02,132.7,125.24,119.99,125.3,50.78,-,50.59,44.22,48.84,52.83,53.37,47.82,47.08,62.6,60.76,59.54,82.67,Upgrade
38,Shareholders' Equity,2669,2629,2655,2651,2645,2613,2611,2526,-,2673,2666,2664,2792,2792,2785,2774,2755,2767,2781,2840,Upgrade
39,Total Liabilities & Equity,4458,4513,4394,4446,4446,4377,4698,4685,-,4734,4917,5097,5222,5452,5243,5214,5096,5184,5180,5299,Upgrade
40,Total Debt,1257,1301,1208,1282,1317,1331,1124,1562,-,1517,1589,1651,1742,1938,1763,1786,1705,1787,1764,1765,Upgrade
41,Net Cash (Debt),-1180,-1123,-1122,-1132,-1168,-1202,-888.23,-1331,-,-1289,-1307,-1317,-1590,-1702,-1512,-1571,-1529,-1592,-1576,-1540,Upgrade
42,Net Cash Per Share,-1.77,-1.46,-1.40,-1.55,-1.60,-1.56,-1.20,-1.60,-,-1.62,-1.84,-1.85,-2.05,-2.24,-2.10,-2.01,-1.98,-2.16,-2.12,-2.02,Upgrade
43,Filing Date Shares Outstanding,753.49,753.49,799.47,744,744,744,744,744,631.43,744,744,744,744,744,744,744,744,746.4,746.4,746.4,Upgrade
44,Total Common Shares Outstanding,753.49,753.49,799.47,744,744,744,744,744,631.43,744,744,744,744,744,744,744,744,746.4,746.4,746.4,Upgrade
45,Working Capital,-135.95,-92.4,-55.23,76.36,89.71,4.3,-124.82,-194.17,-,503.38,480.24,240.6,300.28,296.37,143.46,2.28,-17.75,155.67,454.58,352.53,Upgrade
46,Book Value Per Share,3.35,3.31,3.16,3.38,3.39,3.35,3.34,3.33,-,3.52,3.52,3.52,3.68,3.68,3.68,3.66,3.62,3.63,3.65,3.69,Upgrade
47,Tangible Book Value,1842,1807,1833,1827,1818,1789,1780,1848,-,1804,1796,1789,1758,1828,1826,1814,1783,1796,1786,1644,Upgrade
48,Tangible Book Value Per Share,2.44,2.40,2.29,2.46,2.44,2.40,2.39,2.48,-,2.42,2.41,2.40,2.36,2.46,2.45,2.44,2.40,2.41,2.39,2.20,Upgrade
49,Buildings,-,1342,-,1345,-,1332,-,1333,-,1040,-,1059,-,1051,-,1052,-,1053,-,1087,Upgrade
50,Machinery,-,576.61,-,573.6,-,585.38,-,584.97,-,471.21,-,502.61,-,495.92,-,492.12,-,490.98,-,491.52,Upgrade
51,Construction In Progress,-,186.98,-,159.88,-,143.09,-,132.84,-,313.98,-,238.48,-,43.88,-,30.36,-,23.53,-,19.96,Upgrade
