,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,142.79,315.18,508.57,645.37,450.51,583.81,1051,584.97,419.9,476.87,449.59,555.17,506.26,343.82,362.88,391.55,443.9,442.84,640.73,739.92,Upgrade
1,Trading Asset Securities,-,0.08,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.08,0.07,0.09,0.11,0.08,-,-,-,10,0.11,50.11,Upgrade
2,Cash & Short-Term Investments,142.79,315.25,508.61,645.43,450.56,583.86,1051,585.02,419.97,476.96,449.65,555.26,506.36,343.9,362.88,391.55,443.9,452.84,640.85,790.04,Upgrade
3,Cash Growth,-68.31%,-46.01%,-51.63%,10.32%,7.28%,22.41%,133.83%,5.36%,-17.06%,38.69%,23.91%,41.81%,14.07%,-24.06%,-43.37%,-50.44%,-67.93%,-73.60%,-64.66%,-63.55%,Upgrade
4,Accounts Receivable,733.51,743.2,698.55,662.05,598.45,558.84,519.96,506.3,511.67,499.9,486.64,466.37,474.84,550.41,470.7,591.6,582.42,490.4,429.72,447.61,Upgrade
5,Other Receivables,40.11,34.23,39.48,30.35,52.11,60.52,49.14,47.44,92.78,82.77,113.89,80.43,141.17,97.08,92.11,96.74,85.38,87.84,117.41,98.81,Upgrade
6,Receivables,773.62,777.43,738.03,692.4,650.56,619.37,569.1,553.74,604.45,582.67,600.53,546.79,616.01,647.49,562.81,688.34,667.8,578.24,547.13,546.43,Upgrade
7,Inventory,1442,1497,1430,1445,1398,1373,1295,1287,1300,1200,1201,1221,1137,1120,983.69,931.63,1001,968.85,993.75,847.48,Upgrade
8,Prepaid Expenses,-,-,-,-,-,0.11,-,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,-,-,-,Upgrade
9,Other Current Assets,464.28,463.35,364.14,193.8,428.97,460.11,406.72,260.33,491.49,438.36,459.84,301.63,540.79,451.47,430.47,231.13,303.11,365.37,355.17,361.64,Upgrade
10,Total Current Assets,2823,3053,3040,2977,2928,3036,3322,2687,2816,2698,2712,2625,2800,2562,2340,2243,2415,2365,2537,2546,Upgrade
11,"Property, Plant & Equipment",2578,2485,2468,2305,2180,2067,2069,1943,1867,1809,1808,1797,1691,1845,1727,1759,1588,1689,1566,1544,Upgrade
12,Long-Term Investments,1901,1899,1898,1896,1886,1895,1898,1896,2107,2107,1033,1042,898.72,983.9,1045,1090,1154,1156,1157,1175,Upgrade
13,Goodwill,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,44.3,51.5,51.5,51.5,51.5,51.5,51.5,51.5,Upgrade
14,Other Intangible Assets,212.95,212.53,215.25,216.95,219.06,221.92,225.06,227.92,262.92,267.38,257.2,261.18,263.21,267.07,270.56,274.41,268.25,266.98,270.91,274.01,Upgrade
15,Long-Term Accounts Receivable,-,2.12,-,2.36,-,-13.34,-,3.73,-,130.81,-,143.36,-,119.26,-,180.92,-,151.72,-,242.2,Upgrade
16,Long-Term Deferred Tax Assets,52.7,52.67,54.24,53.24,90.01,89.83,103.41,103.5,68.47,66.99,87.36,89.21,60.63,66.65,69.11,96.14,89.8,89.11,82.12,83.97,Upgrade
17,Long-Term Deferred Charges,4.57,4.58,-,1.6,0.71,1.12,2.17,3.05,7.49,7.17,7.51,7.02,12.41,11.95,11.05,9.38,19.84,15.95,14.51,14.95,Upgrade
18,Other Long-Term Assets,422.68,437.59,451.34,446.25,453.37,453.95,472.85,461.59,711.65,470.21,736.89,473.91,831.65,469.12,883.28,477.33,923.74,477.73,1016,485.79,Upgrade
19,Total Assets,8027,8185,8159,7937,7789,7804,8125,7363,7872,7718,6673,6612,6601,6573,6397,6354,6511,6486,6695,6707,Upgrade
20,Accounts Payable,336.34,414.98,403.08,440.99,374.09,350.65,343.77,361.09,620.4,420.18,459.35,504.57,521.67,508.57,472.98,391.66,447.71,418.46,543.01,569.92,Upgrade
21,Accrued Expenses,18.27,23.47,16.42,47.77,15.83,16.99,12.31,44.95,14.27,22.7,12.15,48.88,22.93,17.19,11.97,48.55,13.15,16.73,9.7,53.26,Upgrade
22,Short-Term Debt,1267,1376,1485,1315,1228,1341,1561,1741,1631,1735,1885,1878,1963,1983,1841,1845,1787,1833,1813,1686,Upgrade
23,Current Portion of Long-Term Debt,99.08,87.59,50.13,43.55,34.24,30.87,-,98.84,6.53,-,9.47,-,-,16.56,30.52,52.48,29.04,47.12,22.6,66.63,Upgrade
24,Current Portion of Leases,-,4.73,-,6.35,-,5.69,102.65,7.96,-,7.36,-,9.92,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,3.17,0.05,8.56,0,2.77,-,3.08,0.74,3.02,0.32,15.71,4.67,3.61,0.28,4.73,1.97,10.07,1.47,5.27,2.8,Upgrade
26,Current Unearned Revenue,112.16,88.22,72.01,58.63,119.39,122.51,139.05,147.37,94.29,87.77,84.32,148.74,89.56,77.16,104.58,69.66,134.26,85.75,120.35,43.02,Upgrade
27,Other Current Liabilities,32.55,30.55,68.48,68.54,92.73,94.56,106.8,163.49,57.86,37.42,60.26,48.55,47.7,67.25,54.66,39.74,31.25,43.87,55.04,43.22,Upgrade
28,Total Current Liabilities,1869,2026,2104,1981,1867,1962,2269,2565,2427,2310,2527,2644,2649,2670,2520,2449,2452,2447,2569,2465,Upgrade
29,Long-Term Debt,1572,1598,1529,1470,1467,1396,1392,446.58,348.26,328.91,97.28,97.55,-,-,-,-,52.2,70.94,142.11,144.9,Upgrade
30,Long-Term Leases,35.95,40.45,49.9,53.14,60.5,66.19,74.04,78.43,11.03,13.98,21,21.78,42.02,45.23,31.29,36.27,41.25,46.12,50.92,55.66,Upgrade
31,Long-Term Unearned Revenue,71.87,72.31,61.25,31.69,32.19,32.64,31.71,15.53,14.48,16.33,-,20.08,22.16,23.82,25.22,26.95,28.69,25.94,31.12,33.01,Upgrade
32,Long-Term Deferred Tax Liabilities,234.86,234.92,234.86,234.86,269.81,269.82,288.75,286.36,-,237.78,18.19,5.35,5.37,5.38,5.4,5.41,0.97,0.99,1.04,1.04,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,-,-,-,0,237.93,0.17,5.53,0.23,0.32,0.57,1.01,51.58,2.28,3.3,4.33,5.41,Upgrade
34,Total Liabilities,3783,3971,3978,3771,3696,3727,4056,3392,3039,2908,2668,2789,2719,2745,2583,2570,2578,2594,2798,2705,Upgrade
35,Common Stock,995.44,995.44,999.68,999.68,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1011,1011,1011,1011,Upgrade
36,Additional Paid-In Capital,2949,2922,2948,2945,2949,2946,2942,2924,3018,3002,3045,3045,3031,3032,3025,3025,3070,3070,3070,3070,Upgrade
37,Retained Earnings,261.75,262.11,251.2,241.29,207.21,198.03,189.76,209.24,1003,996.98,139.78,99.42,157.18,103.05,94.09,31.87,200.17,155.31,153.69,195.04,Upgrade
38,Treasury Stock,-7.72,-7.72,-69.94,-69.94,-106.67,-106.67,-106.67,-170.87,-175.45,-175.45,-175.45,-306.46,-306.47,-306.47,-306.47,-275.83,-353.05,-353.05,-343.41,-280.47,Upgrade
39,Comprehensive Income & Other,8.38,5.06,15.74,13.75,6.82,1.49,6,1.06,-18.21,-14.43,-6.07,-17.07,-3.41,-4.73,-3.22,-0.98,2.03,5,1.63,1.11,Upgrade
40,Total Common Equity,4207,4177,4145,4130,4058,4041,4033,3966,4830,4811,4005,3823,3880,3825,3811,3782,3931,3889,3893,3997,Upgrade
41,Minority Interest,36.55,36.38,35.87,35.72,35.74,35.74,35.74,5.3,3.51,-0.22,-0.04,0.2,2.57,2.5,2.42,2.35,2.31,3.11,3.63,5.07,Upgrade
42,Shareholders' Equity,4243,4214,4181,4166,4094,4076,4069,3971,4833,4811,4005,3823,3883,3828,3814,3784,3933,3892,3897,4002,Upgrade
43,Total Liabilities & Equity,8027,8185,8159,7937,7789,7804,8125,7363,7872,7718,6673,6612,6601,6573,6397,6354,6511,6486,6695,6707,Upgrade
44,Total Debt,2974,3107,3114,2888,2789,2840,3130,2372,1997,2085,2013,2008,2005,2045,1903,1934,1909,1998,2028,1953,Upgrade
45,Net Cash (Debt),-2831,-2792,-2605,-2243,-2338,-2256,-2079,-1787,-1577,-1608,-1563,-1452,-1499,-1701,-1540,-1543,-1465,-1545,-1387,-1163,Upgrade
46,Net Cash Per Share,-2.45,-2.56,-2.63,-2.10,-,-1.55,-2.63,-1.76,-1.55,-1.65,-1.53,-13.16,-1.75,-1.71,-1.48,-0.61,-1.47,-1.62,-1.34,-0.78,Upgrade
47,Filing Date Shares Outstanding,1155,1092,990.8,1068,-,1451,791.58,1014,1018,972.16,1025,959.03,959.03,959.03,959.03,963.27,999.15,999.15,999.15,1491,Upgrade
48,Total Common Shares Outstanding,1155,1092,990.8,1068,-,1451,791.58,1014,1018,972.16,1025,959.03,959.03,959.03,959.03,963.27,999.15,999.15,999.15,1491,Upgrade
49,Working Capital,953.62,1028,936.8,995.94,1061,1074,1053,121.6,388.16,387.24,185.01,-19.06,151.07,-107.58,-180.49,-206.84,-36.79,-81.57,-31.62,80.94,Upgrade
50,Book Value Per Share,3.64,3.83,4.18,3.87,-,2.78,5.10,3.91,4.75,4.88,3.97,3.99,4.05,3.99,3.97,3.93,3.93,3.89,3.90,2.68,Upgrade
51,Tangible Book Value,3962,3932,3898,3881,3807,3787,3776,3705,4534,4511,3715,3529,3573,3507,3489,3456,3611,3570,3571,3672,Upgrade
52,Tangible Book Value Per Share,3.43,3.60,3.93,3.63,-,2.61,4.77,3.65,4.46,4.58,3.68,3.68,3.73,3.66,3.64,3.59,3.61,3.57,3.57,2.46,Upgrade
53,Buildings,-,666.74,-,666.55,-,655.08,-,657.1,-,614.11,-,619.7,-,495.51,-,482.38,-,421.52,-,419.18,Upgrade
54,Machinery,-,1763,-,1704,-,1589,-,1586,-,1428,-,1424,-,1384,-,1477,-,1366,-,1439,Upgrade
55,Construction In Progress,-,1388,-,1200,-,1030,-,832.64,-,798.51,-,719.16,-,787.1,-,699.82,-,606.92,-,485.28,Upgrade
