,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest and Dividend Income,22.11,15.1,41.33,45.91,34.21,-36.4,150.77,103.25,68.16,157.63,Upgrade
1,Total Interest Expense,2.68,5.67,8.06,11.62,11.28,17.74,9.06,10.49,10.58,15.77,Upgrade
2,Net Interest Income,19.43,9.44,33.27,34.29,22.93,-54.14,141.71,92.76,57.58,141.86,Upgrade
3,Brokerage Commission,-,-,-,-,-,-,-,-,-,-30.61,Upgrade
4,Trading & Principal Transactions,-,-,-,-,-,-,-,-,-,-151.86,Upgrade
5,Underwriting & Investment Banking Fee,0.19,2.75,0.63,3.65,0.35,3.87,4.99,2.71,0.63,2.12,Upgrade
6,Gain on Sale of Investments (Rev),-42.18,-18.04,-22.69,-43.54,-23.2,-3266,-145.4,3042,216.25,-63.94,Upgrade
7,Other Revenue,5.39,4.96,17.91,9.2,-8.84,7.35,19.97,143.24,4.17,2.2,Upgrade
8,Revenue Before Loan Losses,-0.82,-0.9,29.12,3.59,-8.76,-3309,21.27,3281,278.63,-100.24,Upgrade
9,Provision for Loan Losses,9.09,1.51,-25.04,2.96,-16.64,-15.4,23.34,16.7,60.21,22.35,Upgrade
10,Revenue,-9.91,-2.41,54.16,0.64,7.88,-3294,-2.07,3264,218.42,-122.58,Upgrade
11,Revenue Growth (YoY),-,-,587.11%,-,-,-,-,-,-,-,Upgrade
12,Salaries & Employee Benefits,6.8,8.19,8.71,10.18,14.36,14.42,14.78,15.85,41.83,12.4,Upgrade
13,Cost of Services Provided,8.43,6.16,5.58,7.36,9.31,59,87.99,21.04,30.7,25.88,Upgrade
14,Other Operating Expenses,31.56,9.18,7.97,12.68,12.54,34.38,15.09,27.82,15.35,12.87,Upgrade
15,Total Operating Expenses,59.86,46.78,46.45,54.71,60.83,132.6,143.29,91.42,172.57,69.58,Upgrade
16,Operating Income,-69.77,-49.19,7.71,-54.07,-52.94,-3427,-145.36,3173,45.85,-192.17,Upgrade
17,Currency Exchange Gains,-3.69,1.71,-5.19,-7.43,-7.83,3.37,2.64,-2.75,1.17,-3.71,Upgrade
18,Other Non-Operating Income (Expenses),-,-,-,0.73,-,-16.78,16.78,-,-,-,Upgrade
19,EBT Excluding Unusual Items,-111.42,-80.85,12.65,-43.9,-37.14,-3568,-281.29,3170,44.79,-195.15,Upgrade
20,Impairment of Goodwill,-,-,-,-,-,-,-,-0.08,-,-,Upgrade
21,Asset Writedown,-,-16.22,-,-,-,-7.22,-,-,-,-,Upgrade
22,Legal Settlements,-,-,-,-,-,15.18,-,-,-,-,Upgrade
23,Other Unusual Items,-,-,-,1.75,-,-866.81,1157,-,-,-,Upgrade
24,Pretax Income,-111.42,-97.07,14.17,-42.15,-37.14,-4427,875.72,3170,39.18,-195.15,Upgrade
25,Income Tax Expense,0.24,-0.8,2.39,-0.51,2.31,-381.53,-23.83,346.73,42.91,-33.84,Upgrade
26,Earnings From Continuing Ops.,-111.66,-96.27,11.78,-41.64,-39.45,-4045,899.54,2823,-3.73,-161.32,Upgrade
27,Net Income to Company,-111.66,-96.27,11.78,-41.64,-39.45,-4045,899.54,2823,-3.73,-161.32,Upgrade
28,Minority Interest in Earnings,-,-,-,-,-,-,-,0.11,-0.01,-0.04,Upgrade
29,Net Income,-111.66,-96.27,11.78,-41.64,-39.45,-4045,899.54,2823,-3.74,-161.36,Upgrade
30,Net Income to Common,-111.66,-96.27,11.78,-41.64,-39.45,-4045,899.54,2823,-3.74,-161.36,Upgrade
31,Shares Outstanding (Basic),6176,6109,6109,6109,6109,6111,6114,6115,5903,5812,Upgrade
32,Shares Outstanding (Diluted),6176,6109,6109,6109,6109,6111,6114,6147,5903,5812,Upgrade
33,Shares Change (YoY),1.09%,-,-,-0.03%,-0.07%,-0.58%,3.57%,5.77%,1.57%,2.76%,Upgrade
34,EPS (Basic),-0.02,-0.02,0.00,-0.01,-0.01,-0.66,0.15,0.46,-0.00,-0.03,Upgrade
35,EPS (Diluted),-0.02,-0.02,0.00,-0.01,-0.01,-0.66,0.15,0.46,-0.00,-0.03,Upgrade
36,Free Cash Flow,-190.24,131.97,212.62,13.97,433.33,748.99,-250.27,-718.01,-56.23,110.19,Upgrade
37,Free Cash Flow Per Share,-0.03,0.02,0.03,0.00,0.07,0.12,-0.04,-0.12,-0.01,0.02,Upgrade
38,Operating Margin,-,-,14.24%,-8475.39%,-671.70%,-,-,97.20%,20.99%,-,Upgrade
39,Profit Margin,-,-,21.75%,-6526.49%,-500.49%,-,-,86.49%,-1.71%,-,Upgrade
40,Free Cash Flow Margin,-,-,392.59%,2189.66%,5497.68%,-,-,-22.00%,-25.74%,-,Upgrade
