,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+1 Quarters
0,Revenue,4090,4333,4115,4055,3712,3616,3351,3300,3153,3236,Upgrade
1,Revenue Growth (YoY),-0.60%,6.86%,10.84%,12.14%,10.78%,9.57%,6.29%,1.99%,30.26%,11.96%,Upgrade
2,Cost of Revenue,3566,3790,3606,3435,3200,3164,2855,3207,2419,2666,Upgrade
3,Gross Profit,524.42,543.56,508.16,619.88,511.84,452.14,496.41,93.34,733.35,569.92,Upgrade
4,"Selling, General & Admin",246.9,256.59,236.04,248.86,227.87,236.29,215.28,286.67,190.29,246.73,Upgrade
5,Other Operating Expenses,-0.89,-1.35,-0.7,-2.26,-1.46,-1.83,-1.35,-1.7,-1.11,-2.61,Upgrade
6,Operating Expenses,247.93,253.31,237.26,244.57,228.43,234.45,213.94,284.97,189.17,244.12,Upgrade
7,Operating Income,276.49,290.25,270.89,375.31,283.4,217.69,282.48,-191.63,544.18,325.8,Upgrade
8,Interest Expense,-8.1,-8.89,-10.6,-9.42,-7.5,-3.02,-2.4,-2.34,-3.1,-7.69,Upgrade
9,Interest & Investment Income,18.09,7.96,10.94,7.18,3.38,0.74,0.78,0.85,1.41,2.87,Upgrade
10,Earnings From Equity Investments,0.5,0.88,0.93,0.53,0.66,0.8,1.33,0.55,0.53,0.73,Upgrade
11,Currency Exchange Gain (Loss),-0.23,0.13,0.2,-0.36,0.13,0.07,-1.33,-1.11,3.47,-0.94,Upgrade
12,Other Non Operating Income (Expenses),-4.66,0.04,-0.04,-0.04,0.04,-0.04,0.04,0.04,-0.04,-,Upgrade
13,EBT Excluding Unusual Items,282.09,290.37,272.32,373.21,280.1,216.25,280.89,-193.64,546.44,320.76,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-4.1,-10,-12.1,Upgrade
15,Gain (Loss) on Sale of Assets,3.44,-0.12,5.48,1.18,0.14,-0,0.28,0.21,-30.79,8.13,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-1.2,-2.45,-13.9,Upgrade
17,Other Unusual Items,-,-0.6,24.42,-82.03,45.15,90.91,0.39,341.48,0.36,1.51,Upgrade
18,Pretax Income,285.53,289.64,302.22,292.36,325.38,307.15,281.56,142.75,503.57,304.4,Upgrade
19,Income Tax Expense,43.86,43.94,46.77,48.25,45.3,42.18,42.63,27.5,32.12,36.25,Upgrade
20,Earnings From Continuing Operations,241.67,245.7,255.46,244.12,280.08,264.97,238.93,115.25,471.45,268.15,Upgrade
21,Minority Interest in Earnings,-0.05,-0.03,-0.03,-0.75,-0.54,-0.54,-0.43,0.25,-0.04,-0.02,Upgrade
22,Net Income,241.62,245.67,255.43,243.37,279.54,264.44,238.5,115.5,471.42,268.14,Upgrade
23,Preferred Dividends & Other Adjustments,4.26,4.19,4.26,4.19,4.26,4.19,4.26,4.19,4.26,4.2,Upgrade
24,Net Income to Common,237.36,241.48,251.17,239.17,275.28,260.25,234.24,111.3,467.15,263.94,Upgrade
25,Net Income Growth,-5.41%,0.95%,-8.62%,-7.97%,17.21%,128.96%,-49.41%,-56.93%,227.32%,59.15%,Upgrade
26,Shares Outstanding (Basic),450,450,450,450,450,450,450,450,450,450,Upgrade
27,Shares Outstanding (Diluted),450,450,450,450,450,450,450,450,450,450,Upgrade
28,EPS (Basic),0.53,0.54,0.56,0.53,0.61,0.58,0.52,0.25,1.04,0.59,Upgrade
29,EPS (Diluted),0.53,0.54,0.56,0.53,0.61,0.58,0.52,0.25,1.04,0.59,Upgrade
30,EPS Growth,-5.50%,0.96%,-8.76%,-8.10%,17.52%,133.81%,-49.86%,-57.83%,225.20%,56.65%,Upgrade
31,Free Cash Flow,-,278.68,-163.51,297.45,103.71,258.3,141.6,63.37,463.55,373.98,Upgrade
32,Free Cash Flow Per Share,-,0.62,-0.36,0.66,0.23,0.57,0.31,0.14,1.03,0.83,Upgrade
33,Dividend Per Share,0.211,0.214,0.224,0.213,0.245,0.241,0.209,0.161,0.289,0.144,Upgrade
34,Dividend Growth,-5.80%,0.47%,-8.57%,-11.62%,17.22%,49.69%,-27.68%,11.81%,125.78%,21.01%,Upgrade
35,Operating Margin,6.76%,6.70%,6.58%,9.26%,7.63%,6.02%,8.43%,-5.81%,17.26%,10.07%,Upgrade
36,Profit Margin,5.80%,5.57%,6.10%,5.90%,7.42%,7.20%,6.99%,3.37%,14.82%,8.16%,Upgrade
37,Free Cash Flow Margin,-,6.43%,-3.97%,7.34%,2.79%,7.14%,4.23%,1.92%,14.70%,11.56%,Upgrade
38,EBITDA,289.38,303.28,283.65,388.92,294.52,229.55,293.81,-175.11,564.95,350.59,Upgrade
39,D&A For EBITDA,12.89,13.03,12.76,13.61,11.12,11.86,11.33,16.52,20.77,24.79,Upgrade
40,EBIT,276.49,290.25,270.89,375.31,283.4,217.69,282.48,-191.63,544.18,325.8,Upgrade
