,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+1 Quarters
0,Cash & Equivalents,622.36,601.29,512.57,751.9,712.61,767.04,608.12,549.89,821.95,894.82,Upgrade
1,Cash & Short-Term Investments,622.36,601.29,512.57,751.9,712.61,767.04,608.12,549.89,821.95,894.82,Upgrade
2,Cash Growth,21.42%,-20.03%,-28.07%,-1.97%,17.18%,39.49%,-26.02%,-38.55%,63.52%,59.16%,Upgrade
3,Accounts Receivable,1933,2656,2633,2610,1410,2156,1976,1952,1612,1867,Upgrade
4,Other Receivables,1116,369.91,379.29,268.79,1153,298.78,222.7,218.31,188.74,338.33,Upgrade
5,Receivables,3048,3026,3012,2879,2563,2454,2199,2170,1801,2206,Upgrade
6,Inventory,15.84,17.58,18.68,21.29,20.88,23.51,17.97,18.99,25.2,53.03,Upgrade
7,Total Current Assets,3686,3645,3544,3652,3296,3245,2825,2739,2648,3154,Upgrade
8,"Property, Plant & Equipment",117.92,117.39,125.87,145.11,146.67,156.24,116.18,103.98,401.88,449.96,Upgrade
9,Long-Term Investments,1.3,1.39,1.31,1.19,1.35,1.42,1.16,1.15,1.06,1.25,Upgrade
10,Goodwill,-,125.5,-,125.5,-,125.5,-,125.5,-,78.08,Upgrade
11,Other Intangible Assets,244.29,47.53,174.94,51.38,178.79,55.33,182.95,59.58,75.31,31.05,Upgrade
12,Long-Term Deferred Tax Assets,8.24,9.45,10.86,11.29,17.73,12.23,17.46,15.01,17.8,12.16,Upgrade
13,Other Long-Term Assets,3.52,3.33,2.99,3.55,3.73,3.55,5.78,6.03,14.54,14,Upgrade
14,Total Assets,4062,3950,3860,3990,3645,3599,3149,3050,3158,3740,Upgrade
15,Accounts Payable,541.15,475.55,448.72,414.32,350.95,265.18,306.78,324.59,217.83,200.58,Upgrade
16,Accrued Expenses,-,531.6,488.33,545.25,-,435.31,353.99,403.81,237.88,319.96,Upgrade
17,Current Portion of Long-Term Debt,191.33,235.79,277.25,18.38,129.06,140,-,233.81,263.67,-,Upgrade
18,Current Portion of Leases,26.43,30.78,43.24,45.78,41.51,44.61,28.96,22.68,30.78,42.87,Upgrade
19,Current Income Taxes Payable,52.01,96.16,62.17,105.76,65.51,78.42,39.27,75.76,41.92,94.77,Upgrade
20,Current Unearned Revenue,288.85,392.92,565,716.3,467.33,499.77,507.09,466.05,422.08,503.48,Upgrade
21,Other Current Liabilities,1508,1108,1036,1083,1623,1313,1174,1189,1150,1301,Upgrade
22,Total Current Liabilities,2608,2871,2921,2929,2677,2777,2410,2716,2364,2463,Upgrade
23,Long-Term Debt,218.92,-,-,263.66,263.57,263.48,383.39,150,-,463.24,Upgrade
24,Long-Term Leases,22.54,10.03,17.47,28.17,42.77,55.99,27.28,20.2,24.61,20.43,Upgrade
25,Long-Term Deferred Tax Liabilities,29.1,21.49,20.9,22.17,20.98,21.28,19.73,22.7,24.23,27.16,Upgrade
26,Total Liabilities,2929,2961,3007,3291,3046,3163,2887,2951,2441,3024,Upgrade
27,Common Stock,45,45,45,45,45,45,45,45,45,45,Upgrade
28,Additional Paid-In Capital,-,743.2,-,743.2,-,743.2,-,743.2,-,743.2,Upgrade
29,Retained Earnings,-,1709,-,1419,-,1122,-,784.23,-,728.62,Upgrade
30,Comprehensive Income & Other,946.51,-1650,666.38,-1649,388.56,-1638,52.79,-1636,531.3,-941.36,Upgrade
31,Total Common Equity,991.51,847.65,711.38,558.25,433.56,272.55,97.79,-63.39,576.3,575.46,Upgrade
32,Minority Interest,0.38,0.33,0.29,0.27,23.86,23.32,22.78,22,0.13,0.09,Upgrade
33,Shareholders' Equity,1133,988.87,852.58,699.42,598.32,436.77,261.47,99.51,717.33,716.46,Upgrade
34,Total Liabilities & Equity,4062,3950,3860,3990,3645,3599,3149,3050,3158,3740,Upgrade
35,Total Debt,459.23,276.6,337.96,355.99,476.9,504.07,439.63,426.69,319.06,526.54,Upgrade
36,Net Cash (Debt),163.13,324.69,174.6,395.91,235.71,262.97,168.49,123.2,502.89,368.27,Upgrade
37,Net Cash Growth,-6.57%,-17.99%,-25.92%,50.56%,39.89%,113.44%,-66.50%,-66.55%,-,-30.80%,Upgrade
38,Net Cash Per Share,0.36,0.72,0.39,0.88,0.52,0.58,0.37,0.27,1.12,0.82,Upgrade
39,Filing Date Shares Outstanding,450,450,450,450,450,450,450,450,450,450,Upgrade
40,Total Common Shares Outstanding,450,450,450,450,450,450,450,450,450,450,Upgrade
41,Working Capital,1079,773.98,622.79,723.43,619.27,468.33,414.69,23.4,283.81,690.7,Upgrade
42,Book Value Per Share,2.20,1.88,1.58,1.24,0.96,0.61,0.22,-0.14,1.28,1.28,Upgrade
43,Tangible Book Value,747.23,674.62,536.44,381.38,254.76,91.73,-85.16,-248.47,500.99,466.34,Upgrade
44,Tangible Book Value Per Share,1.66,1.50,1.19,0.85,0.57,0.20,-0.19,-0.55,1.11,1.04,Upgrade
