,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,12073,7408,11971,7757,4961,5278,5161,5509,6980,7151,Upgrade
1,Short-Term Investments,13787,14490,13675,13934,20895,22249,23590,21730,20124,13430,Upgrade
2,Trading Asset Securities,69755,53025,44073,43456,42175,38079,51894,55090,60083,51285,Upgrade
3,Accounts Receivable,15362,14153,15052,12033,21405,22414,42295,21243,22280,15867,Upgrade
4,Other Receivables,22.95,172.42,249.59,284.06,32.72,44.37,54.1,168,2.95,32.07,Upgrade
5,"Property, Plant & Equipment",432.26,433.91,448.86,478.69,489.71,514.85,470.84,475.92,489.04,508.94,Upgrade
6,Goodwill,-,20.47,-,20.47,-,20.47,-,20.47,-,20.47,Upgrade
7,Other Intangible Assets,22.89,2.41,22.89,2.41,22.89,2.41,22.89,2.41,22.39,1.91,Upgrade
8,Investments in Debt & Equity Securities,10506,17416,16792,16105,21158,17393,15065,17190,14923,7862,Upgrade
9,Other Current Assets,234.26,117.79,234.1,127.68,180.93,107.53,263.32,129.3,190.78,237.96,Upgrade
10,Long-Term Deferred Tax Assets,287.42,277.89,265.48,244.07,196.39,157.63,131.74,150.88,297.6,267.32,Upgrade
11,Other Long-Term Assets,14.85,18.96,20.84,13.68,12.67,27.96,204.6,11.61,19.36,74.97,Upgrade
12,Total Assets,122498,107535,102804,94455,111529,106288,139154,121721,125412,96738,Upgrade
13,Accounts Payable,19566,18048,20456,16726,23312,20587,29485,22782,24095,14585,Upgrade
14,Accrued Expenses,-,629.33,-,464.48,0.13,586.67,0.27,922.42,8.88,564.97,Upgrade
15,Short-Term Debt,20776,15424,9754,8993,9451,9682,16519,17924,23710,21839,Upgrade
16,Current Portion of Long-Term Debt,55766,41346,41698,38025,39855,39461,56861,45793,44865,33531,Upgrade
17,Current Portion of Leases,11.16,17.6,26.9,27.85,26.96,27.32,12.52,17,25.89,25.4,Upgrade
18,Other Current Liabilities,3302,2457,2628,2247,7312,8819,9280,6676,7272,6832,Upgrade
19,Long-Term Debt,7983,14633,13242,13000,15941,11444,11110,12177,10681,7680,Upgrade
20,Long-Term Leases,13.58,3.73,4.14,15.39,26.79,40.54,17.78,6.56,10.47,23.37,Upgrade
21,Long-Term Deferred Tax Liabilities,9.64,9.51,8.57,10.74,56.86,45.84,34.89,17.93,66.23,2.43,Upgrade
22,Total Liabilities,107447,92573,87828,79519,96118,90851,123474,106482,110811,85326,Upgrade
23,Common Stock,10911,10911,10911,10911,10911,10911,10911,10909,10906,8126,Upgrade
24,Retained Earnings,5245,5135,5144,5114,5582,5567,5896,5444,4819,4425,Upgrade
25,Comprehensive Income & Other,-1225,-1207,-1212,-1219,-1214,-1171,-1255,-1234,-1244,-1255,Upgrade
26,Total Common Equity,14932,14839,14843,14807,15279,15307,15552,15118,14481,11296,Upgrade
27,Minority Interest,118.8,122.53,133.16,129.5,131.81,129.58,126.95,121.05,119.33,115.86,Upgrade
28,Shareholders' Equity,15051,14962,14976,14936,15411,15437,15679,15239,14600,11412,Upgrade
29,Total Liabilities & Equity,122498,107535,102804,94455,111529,106288,139154,121721,125412,96738,Upgrade
30,Total Debt,84550,71424,64725,60062,65300,60656,84521,75918,79293,63099,Upgrade
31,Net Cash (Debt),11065,3498,4994,5084,2730,4950,-3874,6411,7894,8767,Upgrade
32,Net Cash Growth,121.57%,-31.20%,82.92%,2.71%,-,-22.79%,-,-26.87%,-48.84%,-46.93%,Upgrade
33,Net Cash Per Share,1.16,0.37,0.52,0.53,0.28,0.51,-0.40,0.67,0.88,1.14,Upgrade
34,Filing Date Shares Outstanding,9554,9554,9554,9554,9604,9619,9601,9599,9578,9598,Upgrade
35,Total Common Shares Outstanding,9554,9554,9554,9554,9604,9619,9601,9599,9578,7679,Upgrade
36,Working Capital,11794,11439,10682,11098,9556,8852,10947,9589,9607,10382,Upgrade
37,Book Value Per Share,1.56,1.55,1.55,1.55,1.59,1.59,1.62,1.58,1.51,1.47,Upgrade
38,Tangible Book Value,14909,14817,14820,14784,15256,15284,15529,15095,14459,11274,Upgrade
39,Tangible Book Value Per Share,1.56,1.55,1.55,1.55,1.59,1.59,1.62,1.57,1.51,1.47,Upgrade
