,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest and Dividend Income,1659,1381,1190,972.08,924.61,1010,1270,1332,1321,1682,Upgrade
1,Total Interest Expense,1054,708.26,628.53,291.77,209.28,195.31,367.76,371.46,395.8,391.51,Upgrade
2,Net Interest Income,604.76,672.51,561,680.31,715.32,814.92,902.55,960.07,924.75,1290,Upgrade
3,Brokerage Commission,221.72,210.82,225.96,216.84,264.43,342.9,463.09,373.02,276.45,239.57,Upgrade
4,Trading & Principal Transactions,153.44,-54.05,11.55,-279.78,-168.13,-134.59,194.39,798.45,-141.24,83.13,Upgrade
5,Asset Management Fee,8.31,6.5,4.11,12.33,13.24,21.88,84.13,129.57,23.94,26.22,Upgrade
6,Underwriting & Investment Banking Fee,115.08,102.95,84.01,148.27,131.65,229.43,368.32,349.09,242.78,356.49,Upgrade
7,Gain on Sale of Investments (Rev),-,-,-,-,-,-,-,-,-,-213.22,Upgrade
8,Other Revenue,-13.99,35.82,50.19,48.19,43.89,47.99,73.62,95.99,78.28,-224.86,Upgrade
9,Revenue Before Loan Losses,1089,974.55,936.81,826.15,1000,1323,2086,2706,1405,1558,Upgrade
10,Provision for Loan Losses,-,23.98,-,162.69,-,198.3,-,320.96,31.52,408.54,Upgrade
11,Revenue,1089,950.56,936.81,663.46,1000,1124,2086,2385,1373,1149,Upgrade
12,Revenue Growth (YoY),16.28%,43.27%,-6.36%,-40.99%,-52.04%,-52.87%,51.89%,107.56%,-3.22%,14.99%,Upgrade
13,Salaries & Employee Benefits,385.46,409.81,371.54,384.15,337.35,378.9,424.54,818.79,329.92,475.36,Upgrade
14,Cost of Services Provided,81.8,56.99,65.55,58.53,75.59,80.92,143.68,113.81,74.57,62.19,Upgrade
15,Other Operating Expenses,256.8,275.18,237.83,277.32,259.29,290.92,290.99,277.18,186.77,237.32,Upgrade
16,Total Operating Expenses,767.64,823.61,715.66,767.31,711.14,808.46,897.59,1241,628.47,799.09,Upgrade
17,Operating Income,321.68,126.96,221.15,-103.85,289.27,315.77,1189,1144,744.96,350.1,Upgrade
18,Currency Exchange Gains,-,-,-,-,-,-,-,-,-,-24.5,Upgrade
19,Other Non-Operating Income (Expenses),-88.81,-74.6,-83.61,-54.74,-120.87,-210.58,-1.21,-26.06,-36.94,-50.43,Upgrade
20,EBT Excluding Unusual Items,232.87,52.35,137.54,-158.59,168.4,105.19,1187,1118,708.02,275.18,Upgrade
21,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-2.76,Upgrade
22,Asset Writedown,-35.56,25.39,-25.39,-2.7,2.7,80.21,-80.21,-,-,-,Upgrade
23,Gain (Loss) on Sale of Investments,-,1.52,-,16.85,-,-4.84,-,-7.92,-3.68,1.12,Upgrade
24,Pretax Income,197.31,79.27,112.15,-144.44,171.1,180.56,1107,1110,704.34,273.54,Upgrade
25,Income Tax Expense,0.54,-4.66,-10.03,-64,7.61,20.8,163.58,151.62,95.29,15.71,Upgrade
26,Earnings From Continuing Ops.,196.77,83.93,122.18,-80.44,163.48,159.76,943.51,958.72,609.05,257.83,Upgrade
27,Minority Interest in Earnings,-1.84,-2.09,-2.76,-0.43,-2.23,-2.63,-5.91,-1.72,-3.47,0.18,Upgrade
28,Net Income,194.94,81.84,119.42,-80.87,161.25,157.14,937.6,957,605.58,258,Upgrade
29,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,1.56,Upgrade
30,Net Income to Common,194.94,81.84,119.42,-80.87,161.25,157.14,937.6,957,605.58,256.45,Upgrade
31,Net Income Growth,63.24%,-,-25.94%,-,-82.80%,-83.58%,54.83%,270.93%,-6.06%,-13.40%,Upgrade
32,Shares Outstanding (Basic),9554,9554,9554,9504,9604,9609,9601,9586,8951,7655,Upgrade
33,Shares Outstanding (Diluted),9554,9554,9554,9504,9604,9612,9608,9608,8963,7677,Upgrade
34,Shares Change (YoY),-,0.52%,-0.52%,-1.13%,-0.04%,0.05%,7.20%,25.16%,16.91%,0.19%,Upgrade
35,EPS (Basic),0.02,0.01,0.01,-0.01,0.02,0.02,0.10,0.10,0.07,0.03,Upgrade
36,EPS (Diluted),0.02,0.01,0.01,-0.01,0.02,0.02,0.10,0.10,0.07,0.03,Upgrade
37,EPS Growth,63.21%,-,-25.56%,-,-82.80%,-83.53%,44.38%,196.42%,-18.85%,-11.79%,Upgrade
38,Free Cash Flow,-2741,-5440,500.51,6105,-4481,15626,-9790,1779,-16887,-1267,Upgrade
39,Free Cash Flow Per Share,-0.29,-0.57,0.05,0.64,-0.47,1.63,-1.02,0.19,-1.88,-0.17,Upgrade
40,Dividend Per Share,0.012,0.010,0.010,-,0.010,0.010,0.050,0.051,0.034,0.020,Upgrade
41,Dividend Growth,20.00%,-,0%,-,-80.00%,-80.39%,47.06%,155.00%,-19.05%,0%,Upgrade
42,Operating Margin,29.53%,13.36%,23.61%,-15.65%,28.91%,28.09%,56.97%,47.98%,54.24%,30.47%,Upgrade
43,Profit Margin,17.90%,8.61%,12.75%,-12.19%,16.12%,13.98%,44.95%,40.12%,44.09%,22.32%,Upgrade
44,Free Cash Flow Margin,-251.63%,-572.24%,53.43%,920.22%,-447.96%,1389.95%,-469.31%,74.58%,-1229.56%,-110.23%,Upgrade
45,Revenue as Reported,2144,1683,1565,1118,1210,1518,2454,3078,1801,1925,Upgrade
