,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,2934,2955,2549,2917,3286,3224,3091,3078,2966,2779,3262,3236,3610,3454,3534,3936,3932,-,-,-,-,Upgrade
1,Market Cap Growth,-8.35%,-8.35%,-17.56%,-5.23%,10.80%,16.00%,-5.23%,-4.87%,-17.84%,-19.53%,-7.70%,-17.78%,-8.19%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3231,3062,2657,2792,3160,2941,2860,2751,2638,2293,2845,2714,3088,2833,2857,4091,4087,-,-,-,-,Upgrade
3,Last Close Price,7.08,7.13,6.00,6.87,7.74,7.59,7.28,7.14,6.88,6.45,7.37,7.31,8.16,7.81,7.99,8.73,8.72,-,-,-,-,Upgrade
4,PE Ratio,14.79,14.88,13.29,16.41,20.88,26.42,27.45,25.39,21.09,13.62,14.89,12.37,12.79,11.79,11.76,15.13,17.84,-,-,-,-,Upgrade
5,PS Ratio,1.25,1.26,1.07,1.23,1.41,1.37,1.29,1.21,1.10,0.97,1.09,1.07,1.22,1.23,1.32,1.60,1.80,-,-,-,-,Upgrade
6,PB Ratio,1.16,1.08,0.95,1.08,1.23,1.24,1.20,1.21,1.19,1.12,1.36,1.33,1.53,1.52,1.59,1.81,1.89,-,-,-,-,Upgrade
7,P/TBV Ratio,1.31,1.31,1.16,1.32,1.51,1.53,1.50,1.48,1.44,1.37,1.62,1.57,1.73,1.73,1.82,2.04,2.05,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-41.90,-,-22.76,-,-23.63,-,864.36,-,28.30,-,-,-,-,Upgrade
9,P/OCF Ratio,26.12,26.12,20.25,-,16.51,15.16,14.19,14.35,12.72,17.19,26.32,18.41,34.56,24.07,17.71,-,16.69,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.38,1.31,1.12,1.18,1.36,1.25,1.20,1.09,0.98,0.80,0.95,0.90,1.04,1.01,1.06,1.66,1.87,-,-,-,-,Upgrade
