,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,153,47,70,81,82,110,237,40,44,60,74,41,39,54,53,32,24,20,29,26,38,Upgrade
1,Market Cap Growth,-57.24%,-57.24%,-70.61%,102.41%,86.36%,83.11%,218.93%,-1.63%,12.39%,11.25%,41.03%,28.57%,61.11%,164.71%,82.81%,19.32%,-36.72%,-62.22%,-42.17%,-63.93%,-55.24%,Upgrade
2,Enterprise Value,95,-15,7,41,43,105,231,24,28,70,84,42,41,80,79,66,58,62,70,68,80,Upgrade
3,Last Close Price,0.21,0.10,0.14,0.16,0.20,0.26,1.42,0.17,0.19,0.30,0.37,0.51,0.38,0.53,0.62,0.92,0.71,0.89,1.20,1.10,1.60,Upgrade
4,PE Ratio,13.53,-,-,9.66,-29.85,-,-22.93,-,-1.04,-,-,-,-,-,-3.55,-,-,-,-2.29,-,-,Upgrade
5,PS Ratio,0.60,0.25,0.42,0.58,0.55,0.81,1.72,0.29,0.35,0.45,0.51,0.28,0.24,0.35,0.39,0.22,0.24,0.21,0.31,0.30,0.37,Upgrade
6,PB Ratio,0.84,0.39,0.57,0.65,0.66,1.05,3.28,0.55,0.66,0.90,1.47,0.80,-,0.69,0.96,0.58,-,0.34,0.46,0.42,-,Upgrade
7,P/TBV Ratio,0.39,0.39,0.57,0.65,0.66,1.03,3.26,0.55,0.66,0.90,1.47,0.80,-,0.69,0.96,0.58,-,0.34,0.46,0.42,-,Upgrade
8,EV/Sales Ratio,0.51,-,0.04,0.30,0.29,0.77,1.68,0.18,0.23,0.53,0.58,0.29,0.26,0.51,0.58,0.46,0.57,0.64,0.75,0.79,0.78,Upgrade
9,EV/EBITDA Ratio,3.80,-,0.46,3.58,20.13,-,-85.27,-,-0.75,-,-,-,-,-,-12.90,-,-,-,43.00,-,12.62,Upgrade
10,EV/EBIT Ratio,5.76,-,0.76,8.73,-8.73,-,-,-,-0.61,-,-,-,-,-,-4.81,-,-,-,-5.87,-,-,Upgrade
11,Debt / Equity Ratio,0.02,0.02,0.02,0.03,0.03,0.06,0.10,0.10,0.14,0.14,0.32,0.32,-,0.19,0.65,0.65,-,0.73,0.76,0.76,-,Upgrade
12,Debt / EBITDA Ratio,0.10,0.10,0.10,0.16,0.16,-,1.07,-,0.27,-,-,-,-,-,3.64,-,-,-,3.71,-,-,Upgrade
13,Asset Turnover,1.37,1.31,0.95,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,3.58,3.58,3.58,2.71,2.71,1.92,-,1.18,-,1.23,-,0.99,-,1.73,-,1.13,-,1.09,-,1.05,-,Upgrade
15,Current Ratio,3.58,3.58,3.58,2.73,2.73,1.92,-,1.19,-,1.23,-,1.00,-,1.73,-,1.17,-,1.09,-,1.08,-,Upgrade
16,Return on Equity (ROE),-2.29%,-2.28%,16.60%,17.94%,-16.17%,5.31%,-37.55%,38.14%,-82.80%,-117.10%,-,-,-65.64%,1.65%,-,-,-17.87%,2.13%,-,-,Upgrade,
17,Return on Assets (ROA),7.97%,7.63%,4.94%,5.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),9.91%,9.79%,6.54%,7.00%,-4.83%,-0.25%,-20.29%,20.84%,-36.82%,-62.63%,-,-,-29.36%,0.33%,-,-,-8.29%,0.20%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),13.29%,13.29%,7.84%,3.82%,-3.95%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Earnings Yield,5.39%,17.57%,8.64%,10.36%,-3.35%,-1.04%,-4.36%,-67.16%,-95.95%,-89.89%,-71.13%,-93.32%,-71.50%,-42.64%,-28.15%,-46.71%,-37.59%,-62.60%,-43.76%,-47.74%,-32.71%,Upgrade
21,FCF Yield,-11.12%,-36.25%,-17.53%,-9.11%,-4.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-209.44%,-124.28%,-201.28%,-251.75%,-298.12%,-58.53%,-46.20%,-90.37%,-165.10%,-193.62%,-209.52%,-381.50%,-225.98%,-283.15%,-193.41%,-47.30%,-38.04%,-,-,-,-,Upgrade
23,Total Shareholder Return,-209.44%,-124.28%,-201.28%,-251.75%,-298.12%,-58.53%,-46.20%,-90.37%,-165.10%,-193.62%,-209.52%,-381.50%,-225.98%,-283.15%,-193.41%,-47.30%,-38.04%,-,-,-,-,Upgrade
