,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,50.57,72.69,64.62,71.81,56.13,71.51,67.01,75,52.28,88.17,Upgrade
1,Revenue Growth (YoY),-21.74%,1.22%,15.12%,0.42%,-16.23%,-4.65%,28.17%,-14.94%,-49.45%,-31.57%,Upgrade
2,Cost of Revenue,9,12.89,13.94,20.85,13.82,24.91,17.01,22.58,17.8,19.35,Upgrade
3,Gross Profit,41.57,59.8,50.69,50.97,42.32,46.61,50,52.42,34.49,68.82,Upgrade
4,"Selling, General & Admin",67.5,76.28,65.14,68.72,64.06,82.31,84.93,90.54,69.84,153.77,Upgrade
5,Other Operating Expenses,-4.83,-3.6,-1.81,-0.08,-6.13,3.8,-9.9,22.96,-28.45,-3.78,Upgrade
6,Operating Expenses,62.67,72.68,63.33,68.64,57.94,86.11,75.03,113.49,41.39,149.99,Upgrade
7,Operating Income,-21.1,-12.88,-12.65,-17.68,-15.62,-39.5,-25.03,-61.08,-6.9,-81.17,Upgrade
8,Interest Expense,-2.84,-2.78,-1.64,-1.42,-0.7,-1.08,-1.43,-2.05,-2.79,-2.42,Upgrade
9,Interest & Investment Income,-,0.74,-,0.02,-,0.02,-,0.12,-,0.03,Upgrade
10,Currency Exchange Gain (Loss),-,-1.51,-,1.61,-,-0.89,-,2.43,-,-2.04,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,0.12,-0.12,0.18,-0.18,-,-,-,Upgrade
12,EBT Excluding Unusual Items,-23.94,-16.43,-14.29,-17.35,-16.44,-41.27,-26.64,-60.58,-9.69,-85.59,Upgrade
13,Gain (Loss) on Sale of Assets,-,-5.49,2.11,0.17,-,0.17,-,0.08,-,-1.12,Upgrade
14,Asset Writedown,-,-16.14,-,-21.77,-,5.56,0.43,14.32,-,-25.43,Upgrade
15,Other Unusual Items,-,0.4,-,6.52,-,20.76,-,36.27,-,0.43,Upgrade
16,Pretax Income,-23.94,-37.67,-12.17,-32.43,-16.44,-14.79,-26.21,-9.91,-9.69,-111.71,Upgrade
17,Income Tax Expense,-0.33,-4.84,3.11,-6.29,0.33,-0.37,0.32,3.35,0.26,-2.81,Upgrade
18,Earnings From Continuing Operations,-23.61,-32.83,-15.28,-26.14,-16.77,-14.42,-26.53,-13.26,-9.94,-108.9,Upgrade
19,Minority Interest in Earnings,-,0.01,-,-,0.04,0.1,0.13,0.28,0.17,-0.2,Upgrade
20,Net Income,-23.61,-32.82,-15.28,-26.14,-16.72,-14.32,-26.4,-12.98,-9.77,-109.09,Upgrade
21,Net Income to Common,-23.61,-32.82,-15.28,-26.14,-16.72,-14.32,-26.4,-12.98,-9.77,-109.09,Upgrade
22,Shares Outstanding (Basic),288,288,288,288,288,288,288,288,288,288,Upgrade
23,Shares Outstanding (Diluted),288,288,288,288,288,288,288,288,288,288,Upgrade
24,EPS (Basic),-0.08,-0.11,-0.05,-0.09,-0.06,-0.05,-0.09,-0.05,-0.03,-0.38,Upgrade
25,EPS (Diluted),-0.08,-0.11,-0.05,-0.09,-0.06,-0.05,-0.09,-0.05,-0.03,-0.38,Upgrade
26,Free Cash Flow,-0.05,3.51,4.14,8.88,-4.63,1.35,-2.47,-8.51,14.7,17.26,Upgrade
27,Free Cash Flow Per Share,-0.00,0.01,0.01,0.03,-0.02,0.00,-0.01,-0.03,0.05,0.06,Upgrade
28,Operating Margin,-41.73%,-17.72%,-19.57%,-24.61%,-27.83%,-55.24%,-37.35%,-81.43%,-13.20%,-92.06%,Upgrade
29,Profit Margin,-46.69%,-45.15%,-23.65%,-36.39%,-29.79%,-20.02%,-39.40%,-17.30%,-18.69%,-123.73%,Upgrade
30,Free Cash Flow Margin,-0.09%,4.83%,6.41%,12.37%,-8.24%,1.88%,-3.69%,-11.34%,28.12%,19.57%,Upgrade
31,EBITDA,-13.86,-5.32,-6.56,-10.94,-8.9,-33.06,-17.8,-55.53,-0.27,-73.95,Upgrade
32,D&A For EBITDA,7.24,7.56,6.09,6.74,6.73,6.44,7.23,5.55,6.63,7.22,Upgrade
33,EBIT,-21.1,-12.88,-12.65,-17.68,-15.62,-39.5,-25.03,-61.08,-6.9,-81.17,Upgrade
