,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,57660,58602,60914,62389,63404,62839,62177,62012,60901,59730,58666,58291,57958,57108,55977,55738,54617,56348,54772,53509,Upgrade
1,Interest Income on Investments,44,-,-,-,50,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Total Interest Income,57704,58602,60914,62389,63454,62840,62177,62012,60901,59730,58666,58291,57958,57108,55977,55738,54617,56348,54772,53509,Upgrade
3,Interest Paid on Deposits,33181,34683,36722,36495,36551,35509,34774,33575,32358,30968,30753,30130,29861,29087,28101,27250,27075,28827,27626,26874,Upgrade
4,Net Interest Income,24523,23919,24192,25894,26903,27331,27403,28437,28543,28762,27913,28161,28097,28021,27876,28488,27542,27521,27146,26635,Upgrade
5,Net Interest Income Growth (YoY),-8.85%,-12.48%,-11.72%,-8.94%,-5.75%,-4.98%,-1.83%,0.98%,1.59%,2.64%,0.13%,-1.15%,2.02%,1.82%,2.69%,6.96%,5.52%,10.30%,12.02%,15.82%,Upgrade
6,Income From Trading Activities,969,1685,-,-,552,2028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Gain (Loss) on Sale of Assets,-,32,-32,13,-,-,-,-,-,3,-3,94,-,-,-,-23,-,2,-2,-8,Upgrade
8,Gain (Loss) on Sale of Investments,2134,8605,23,-386,1917,4849,3,16,82,223,545,-243,31,-129,214,6,568,25,-,49,Upgrade
9,Gain (Loss) on Sale of Equity Investments,-,-7,7,10,-,-15,15,-10,-21,-8,-24,-72,-11,21,-28,-5,-,-,-,-,Upgrade
10,Other Non-Interest Income,4994,1212,10230,7900,6352,4180,10737,5811,10220,10737,10306,7990,11569,10457,10660,7041,6622,7320,10142,5847,Upgrade
