,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8278,5054,2955,3880,4805,4598,4798,4826,4129,5054,5869,5309,5420,5489,5233,4612,6041,7146,8264,5763,6785,Upgrade
1,Market Cap Growth,9.91%,9.91%,-38.42%,-19.60%,16.39%,-9.02%,-18.24%,-9.10%,-23.82%,-7.92%,12.14%,15.12%,-10.29%,-23.19%,-36.68%,-19.97%,-10.96%,16.12%,84.15%,31.79%,140.07%,Upgrade
2,Enterprise Value,8889,5707,3552,4547,5472,5254,5304,5390,4693,5601,6347,5531,5642,5641,5314,4653,6082,7182,8241,5829,6851,Upgrade
3,Last Close Price,11.99,7.32,4.28,5.62,6.96,6.66,6.95,6.99,5.98,7.32,8.50,7.69,7.85,7.95,7.58,6.67,8.73,10.33,11.95,8.29,9.76,Upgrade
4,PE Ratio,11551.88,7052.52,599.85,809.56,-,371.03,-888.66,-,1255.72,-,-30.77,-27.64,-,-464.95,-,2646.96,-,88.88,-,51.35,65.81,Upgrade
5,Forward PE,-,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,Upgrade
6,PS Ratio,4.93,3.03,1.74,2.27,2.82,2.70,2.83,2.89,2.55,3.49,4.54,4.56,5.07,5.36,5.16,4.86,6.39,7.79,8.98,5.90,6.62,Upgrade
7,PB Ratio,7.56,4.15,2.41,3.16,3.91,3.72,3.89,3.92,3.33,4.10,4.69,4.25,4.36,3.78,3.61,3.17,4.15,4.83,5.67,3.89,4.64,Upgrade
8,P/TBV Ratio,5.08,5.08,2.97,3.91,4.86,4.64,4.63,4.67,3.99,4.92,5.65,5.14,5.30,5.07,4.84,4.23,5.56,6.48,7.62,5.11,6.11,Upgrade
9,P/FCF Ratio,27.21,16.61,-,24.20,43.98,-,-,-,-27.44,-,-,-,-,-,-,-,-,115.96,-,74.09,-,Upgrade
10,P/OCF Ratio,12.41,12.41,10.07,13.86,20.29,-,33.68,25.25,24.67,49.78,197.52,-,-,290.35,-,53.46,29.53,31.16,34.20,22.63,63.02,Upgrade
11,PEG Ratio,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,Upgrade
12,EV/Sales Ratio,5.34,3.43,2.10,2.67,3.21,3.09,3.13,3.22,2.90,3.87,4.91,4.75,5.27,5.51,5.24,4.91,6.43,7.83,8.96,5.97,6.68,Upgrade
13,EV/EBITDA Ratio,232.49,119.00,59.37,65.79,71.06,66.23,120.83,106.71,89.48,858.53,249.75,928.18,-,183.39,173.31,220.20,-,154.97,-,75.03,-,Upgrade
14,EV/EBIT Ratio,-,-113.32,-,-,-,-879.01,-,-202.13,-,-,-141.04,-88.98,-,-169.40,-,-115.69,-,-639.96,-,247.22,-,Upgrade
15,EV/FCF Ratio,29.22,18.76,-,28.36,50.08,-,-,-,-31.19,-,-,-,-,-,-,-,-,116.55,-,74.95,-,Upgrade
16,Debt / Equity Ratio,0.58,0.58,0.65,0.64,0.66,0.56,0.58,0.54,0.58,0.55,0.53,0.43,0.37,0.24,0.21,0.21,0.18,0.18,0.18,0.19,0.15,Upgrade
17,Debt / EBITDA Ratio,18.40,7.17,16.08,13.66,13.42,4.73,8.45,7.47,11.52,172.93,6.98,5.59,-,4.38,33.61,4.75,-,3.34,-,1.58,-,Upgrade
18,Debt / FCF Ratio,2.31,2.31,-,4.92,7.38,-,-,-,-4.74,-,-,-,-,-,-,-,-,4.29,-,3.69,-,Upgrade
19,Asset Turnover,0.61,0.58,0.55,0.70,0.66,0.60,0.55,0.69,0.66,0.64,0.58,0.56,0.51,0.48,0.43,0.50,0.51,0.37,0.44,0.47,Upgrade,
20,Inventory Turnover,4.68,4.75,4.61,4.23,5.15,4.37,4.34,3.71,4.49,4.29,3.90,3.72,4.51,3.80,4.30,4.15,5.09,4.16,3.12,3.03,3.52,Upgrade
21,Quick Ratio,0.73,0.73,0.74,0.74,0.77,0.79,0.83,0.85,0.85,0.84,0.92,0.86,0.96,1.31,1.57,1.60,1.82,1.81,1.51,1.53,1.68,Upgrade
22,Current Ratio,1.04,1.04,1.04,1.06,1.04,1.19,1.20,1.24,1.19,1.25,1.36,1.40,1.35,1.99,2.06,2.13,2.25,2.42,2.00,2.07,2.15,Upgrade
23,Return on Equity (ROE),-1.39%,-1.16%,-0.70%,-1.90%,1.07%,-1.01%,-1.56%,1.81%,-6.22%,-0.64%,2.26%,-61.83%,-0.09%,-1.51%,-0.31%,-4.80%,6.56%,-1.85%,4.88%,11.97%,Upgrade,
24,Return on Assets (ROA),0.02%,-1.79%,-0.88%,-1.93%,1.50%,-0.82%,0.17%,-1.37%,-1.65%,0.37%,0.68%,-6.69%,0.44%,-1.58%,0.02%,-2.82%,0.67%,-2.70%,3.80%,-3.23%,Upgrade,
25,Return on Capital (ROIC),0.03%,-2.43%,-1.22%,-2.67%,2.06%,-1.15%,0.24%,-1.94%,-2.24%,0.48%,0.88%,-8.34%,0.54%,-1.93%,0.03%,-3.42%,0.81%,-3.20%,4.52%,-3.86%,Upgrade,
26,Return on Capital Employed (ROCE),-,-3.12%,-,-,-,-0.35%,-,-1.58%,-,-,-2.75%,-4.02%,-,-1.95%,-,-2.40%,-,-0.66%,-,1.49%,-,Upgrade
27,Earnings Yield,0.01%,0.01%,0.17%,0.12%,0.07%,0.27%,-0.11%,-0.12%,0.08%,-4.05%,-3.25%,-3.62%,-3.68%,-0.22%,0.18%,0.04%,0.27%,1.13%,1.00%,1.95%,1.52%,Upgrade
28,FCF Yield,3.67%,6.02%,6.59%,4.13%,2.27%,-4.26%,-2.22%,-2.28%,-3.64%,-5.83%,-6.08%,-6.46%,-5.48%,-3.43%,-2.25%,-1.58%,0.79%,0.86%,0.78%,1.35%,-1.30%,Upgrade
29,Dividend Yield,0.02%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11%,-,-,-,0.55%,Upgrade
30,Payout Ratio,4678.84%,4235.89%,469.53%,747.86%,-,138.52%,479.41%,-,142.60%,-,488.60%,53.48%,-,485.05%,-,188.50%,-,14.27%,-,18.43%,-,Upgrade
31,Buyback Yield / Dilution,-0.02%,5.63%,3.66%,-3.57%,-6.36%,0.70%,-2.66%,2.01%,11.61%,-0.46%,-7.56%,-1.87%,-7.83%,-0.92%,6.62%,1.84%,0.57%,-1.00%,0.61%,-0.21%,0.30%,Upgrade
32,Total Shareholder Return,0.00%,5.63%,3.66%,-3.57%,-6.36%,0.70%,-2.66%,2.01%,11.61%,-0.46%,-7.56%,-1.87%,-7.83%,-0.92%,6.62%,1.84%,0.68%,-1.00%,0.61%,-0.21%,0.85%,Upgrade
