,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,11981,11478,11224,10934,10071,10631,9827,9183,6895,8603,5533,9131,7387,6658,6309,8549,8268,9835,10764,6846,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,843.67,-,929.21,-,775.82,-,2446,-,-,-,4382,Upgrade
2,Trading Asset Securities,5.32,84.82,204.75,284.56,332.46,604.9,951.9,999.86,2023,1435,1545,837.19,1391,2217,2251,1122,1141,1010,1114,952.67,Upgrade
3,Cash & Short-Term Investments,11986,11563,11429,11219,10403,11236,10779,10183,8918,10882,7078,10897,8777,9650,8559,12117,9409,10845,11878,12182,Upgrade
4,Cash Growth,15.21%,2.92%,6.03%,10.17%,16.65%,3.25%,52.30%,-6.55%,1.60%,12.76%,-17.31%,-10.07%,-6.71%,-11.02%,-27.94%,-0.53%,-21.80%,-16.77%,-15.66%,6.28%,Upgrade
5,Accounts Receivable,2660,2772,2565,2440,2764,2790,2701,2517,3633,3552,3199,2827,3393,3439,4615,3626,3864,3456,3336,3327,Upgrade
6,Other Receivables,819.04,900.96,769.32,672.24,804.86,831.3,1053,855.53,1918,4976,5788,5624,2981,2850,2675,2273,3334,3717,2322,1826,Upgrade
7,Receivables,3479,3673,3335,3112,3569,3621,3754,3373,6091,9577,9578,8451,7032,6846,7823,6359,7437,7241,6292,7200,Upgrade
8,Inventory,67.66,51.28,42.04,51.6,40.93,40.92,48.69,54.15,173.28,154.23,234.59,130.81,186.26,78.91,175.05,137.33,257.24,121.78,140.39,208.76,Upgrade
9,Other Current Assets,661.99,582.97,401.08,408.95,307.25,206.76,381.36,267.54,3695,360.14,2590,1097,2861,1721,1862,356.02,2272,1554,1301,295.81,Upgrade
10,Total Current Assets,16195,15870,15207,14791,14321,15104,14963,13878,18878,20973,19481,20576,18856,18296,18420,18969,19375,19763,19611,19886,Upgrade
11,"Property, Plant & Equipment",26091,25859,25811,26039,25883,25823,25435,25305,24212,24202,21848,23269,19874,19764,19277,19549,18684,18173,17385,17393,Upgrade
12,Long-Term Investments,14555,15238,14861,14440,14719,14405,13677,13282,11817,11411,11247,10745,10988,11165,10807,10458,10351,9913,10004,9677,Upgrade
13,Goodwill,28.01,28.01,28.01,28.01,48.68,48.68,48.68,48.68,48.68,48.68,48.68,48.68,48.68,48.68,48.68,48.68,20.69,20.69,20.69,20.69,Upgrade
14,Other Intangible Assets,2997,3009,3110,3070,3120,3180,3233,3202,3235,3174,2961,3218,3081,2915,2973,2915,2890,2659,2564,2568,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,1680,-,-,-,1364,-,-,-,-,-,671.51,Upgrade
16,Long-Term Deferred Tax Assets,901.46,921.19,911.59,910.18,912.09,909.42,967.38,960.82,993.8,942.44,964.5,951.16,922.24,934.48,946.23,920.32,918.75,907.55,924.87,906.36,Upgrade
17,Long-Term Deferred Charges,41.49,98.15,45.64,103.77,53.13,113.76,38.58,106.49,39.14,88.29,-,82.85,11.55,64.75,-,27.15,-,-,-,28.6,Upgrade
18,Other Long-Term Assets,924.36,921.03,895.35,863.48,933.78,678.05,763.59,693.07,3057,988.33,4136,3329,4655,1192,4220,4290,3858,4514,3093,776.41,Upgrade
19,Total Assets,61734,61945,60869,60246,59991,60262,59127,57476,62281,63658,60686,62220,58437,57153,56692,57177,56098,55951,53603,52785,Upgrade
20,Accounts Payable,1953,804.64,1905,1211,2573,1102,2317,1498,2814,1813,2528,2127,3012,1617,2444,1649,2309,1765,2377,2208,Upgrade
21,Accrued Expenses,617.66,1766,519.63,2352,691.03,1853,496.52,1699,666.15,1706,388.56,1226,415.15,1141,359.42,941.63,286.31,683.37,199.24,736.5,Upgrade
22,Short-Term Debt,130.01,95.32,120.45,126.41,318.44,530.12,332.09,269.09,30.03,888.93,1337,1548,1290,1045,1096,176.23,153.8,248,194,128.6,Upgrade
23,Current Portion of Long-Term Debt,378.32,255.42,352.97,200.32,555.78,266.89,343.9,530.54,-,-,109.01,75.18,144.64,108.84,778.72,2205,2187,2307,241.08,84.71,Upgrade
24,Current Portion of Leases,-,119.85,-,250.27,-,307.64,-,187.7,-,140.32,-,113.85,-,83.3,-,84.08,-,-,-,150.92,Upgrade
25,Current Income Taxes Payable,340.07,281.86,421.82,274.47,359.87,282.09,413.58,229.78,363.55,279.66,388.78,214.33,292.04,239.26,301.38,219.08,366.65,303.4,302.64,195.27,Upgrade
26,Current Unearned Revenue,427.32,362.72,328.2,320.89,343.55,393.9,509.16,282.82,511.43,439.49,395.09,225.57,357.85,250.03,265.75,155.15,238.42,195.51,221.39,267.78,Upgrade
27,Other Current Liabilities,3839,5871,3881,3819,4234,5937,4001,3989,10882,12752,9687,10887,9400,9830,7717,9363,8805,9856,7224,7195,Upgrade
28,Total Current Liabilities,7685,9557,7529,8554,9076,10673,8412,8687,15268,18020,14834,16417,14911,14314,12962,14793,14346,15358,10759,10966,Upgrade
29,Long-Term Debt,2515,2096,2203,1968,2282,2077,2181,1762,-,184.17,-,60,13,16.82,102.17,109.71,109.99,118.88,2243,2250,Upgrade
30,Long-Term Leases,262.5,403.13,286.26,289.11,391.99,395.22,618.29,597.53,174.37,193.5,294.41,299.61,195.05,212.84,277.7,139.11,365.98,270.69,296.78,378.3,Upgrade
31,Long-Term Unearned Revenue,2244,2309,2363,2417,2438,2494,2551,2605,2640,2690,2697,2794,2817,2857,2911,2964,2943,2995,3048,3102,Upgrade
32,Long-Term Deferred Tax Liabilities,38.83,55.2,54.32,55.37,49.05,49.45,72.92,50.37,69.85,51.12,35.83,53.28,39.44,53.59,57.24,54.03,21.96,22.07,19.65,22.3,Upgrade
