,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,54266,61496,61939,48244,41360,41047,45336,43634,38351,36237,38594,41454,42408,42318,44781,49888,46439,39960,38130,38949,47517,Upgrade
1,Market Cap Growth,49.82%,49.82%,36.62%,10.56%,7.84%,13.27%,17.47%,5.26%,-9.57%,-14.37%,-13.82%,-16.91%,-8.68%,5.90%,17.44%,28.09%,-2.27%,-18.91%,-33.93%,-40.96%,49.36%,Upgrade
2,Enterprise Value,49261,56634,57558,43702,38450,36969,41702,40288,33975,30614,37038,35098,38225,37293,41960,43119,43207,35228,32093,32294,41041,Upgrade
3,Last Close Price,5.80,5.82,5.82,4.25,3.90,3.56,3.97,3.54,3.26,2.90,3.18,3.21,3.45,3.25,3.41,3.53,3.56,3.34,3.06,2.99,3.90,Upgrade
4,PE Ratio,6.63,10.96,11.53,8.94,7.63,7.86,8.78,8.22,7.49,7.58,8.01,8.32,8.68,8.77,9.29,10.67,10.18,9.23,9.16,9.35,11.21,Upgrade
5,Forward PE,6.79,6.79,6.98,5.62,5.19,5.02,5.02,5.02,5.05,4.39,4.57,4.61,5.16,5.09,5.46,6.30,6.55,6.62,6.51,6.42,8.09,Upgrade
6,PS Ratio,1.82,3.00,3.19,2.47,2.07,2.11,2.27,1.98,1.76,1.75,1.80,1.92,2.06,2.12,2.40,2.97,2.96,2.75,2.84,2.99,3.49,Upgrade
7,PB Ratio,0.80,1.19,1.28,0.97,0.84,0.88,1.00,0.89,0.82,0.80,0.83,0.84,0.86,0.92,0.99,1.11,1.06,0.98,1.00,1.02,1.26,Upgrade
8,P/TBV Ratio,1.41,1.41,1.52,1.16,1.01,1.06,1.20,1.08,0.99,0.99,1.03,1.01,1.07,1.12,1.22,1.35,1.30,1.20,1.22,1.24,1.53,Upgrade
9,P/FCF Ratio,14.05,22.96,24.17,-,10.92,12.67,14.81,11.97,10.35,10.29,12.03,25.69,85.00,37.89,-,-,63.36,-99.34,-,48.17,66.21,Upgrade
10,P/OCF Ratio,11.18,11.18,11.94,7.82,6.10,5.87,6.89,5.80,5.44,5.96,5.90,8.82,11.83,10.94,12.11,-,10.85,10.93,11.40,12.90,14.32,Upgrade
11,EV/Sales Ratio,2.40,2.76,2.96,2.23,1.92,1.90,2.09,1.83,1.56,1.48,1.72,1.62,1.85,1.87,2.25,2.56,2.75,2.42,2.39,2.48,3.02,Upgrade
12,EV/EBITDA Ratio,6.75,8.03,8.45,6.31,5.44,5.63,6.31,5.91,5.15,5.01,5.85,5.40,6.13,5.95,6.98,7.53,7.95,7.08,7.06,7.31,9.32,Upgrade
13,EV/EBIT Ratio,8.64,9.93,10.43,7.83,6.72,7.01,7.82,7.31,6.36,6.22,7.22,6.68,7.53,7.19,8.47,9.08,9.65,8.63,8.69,9.00,11.50,Upgrade
14,EV/FCF Ratio,18.39,21.14,22.46,-,10.15,11.41,13.62,11.05,9.17,8.69,11.55,21.75,76.61,33.39,-,-,58.95,-87.58,-,39.94,57.19,Upgrade
15,Debt / Equity Ratio,0.07,0.07,0.07,0.06,0.06,0.08,0.09,0.08,0.08,0.00,0.04,0.04,0.05,0.04,0.04,0.06,0.07,0.08,0.08,0.09,0.09,Upgrade
