,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,100.91,97.45,96.45,92.47,101.24,111.85,115.71,108.72,104.21,99.45,Upgrade
1,Other Revenue,121.06,172.66,108.26,73.16,60.19,88.48,28.54,24.71,22.54,74.85,Upgrade
2,Total Revenue,239.41,285.14,216.82,191.99,186.13,257.42,271.09,289.22,316.44,384.48,Upgrade
3,Revenue Growth (YoY,10.42%,48.52%,16.49%,-25.42%,-31.34%,-10.99%,-14.33%,-24.78%,-27.90%,-3.73%,Upgrade
4,Property Expenses,2.26,1.82,1.91,1.88,2.01,2.24,2.63,2.59,2.64,2.83,Upgrade
5,Depreciation & Amortization,22.98,22.64,20.82,20.56,21.37,21.18,21.15,18.44,18.47,19.61,Upgrade
6,Other Operating Expenses,97.26,100.13,97.42,78.64,90.77,92.23,72.24,61,68.99,99.48,Upgrade
7,Total Operating Expenses,122.5,124.59,120.15,101.07,114.15,115.65,96.02,82.02,90.1,121.92,Upgrade
8,Operating Income,116.91,160.55,96.67,90.92,71.98,141.77,175.07,207.19,226.34,262.56,Upgrade
9,Interest Expense,-182.94,-199.06,-169.05,-149.18,-100.54,-94.41,-97.51,-106.69,-159.82,-211.28,Upgrade
10,Currency Exchange Gain (Loss),0.79,-0.86,0.65,-7.39,8.43,11.05,4.51,0.61,-7.52,-1.47,Upgrade
11,Other Non-Operating Income,-4.39,-9.82,-0.64,-6.12,-5.05,-9.98,-0.44,-4.06,-3.1,-4.03,Upgrade
12,EBT Excluding Unusual Items,-69.62,-49.18,-72.37,-71.77,-25.17,48.43,81.64,97.05,55.89,45.78,Upgrade
13,Gain (Loss) on Sale of Investments,-1.91,-102.87,-234.55,-79.56,-82.51,-576.48,-82.93,1.54,-24.53,-2.28,Upgrade
14,Gain (Loss) on Sale of Assets,-,3.23,-,-,-,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-265.78,-185.71,-235.06,0.1,583.21,72.32,-0.12,39.19,52.4,Upgrade
16,Other Unusual Items,-,-1.7,58.8,51.98,51.48,0.83,2.35,7,0.7,-,Upgrade
17,Pretax Income,-71.53,-416.31,-433.83,-334.41,-56.11,55.99,73.38,105.47,71.26,95.9,Upgrade
18,Income Tax Expense,0.52,0.58,3.02,-16.01,9.16,51.46,7.75,10.45,15.3,16.27,Upgrade
19,Earnings From Continuing Operations,-72.05,-416.89,-436.86,-318.4,-65.26,4.54,65.63,95.01,55.96,79.63,Upgrade
20,Net Income to Company,-72.05,-416.89,-436.86,-318.4,-65.26,4.54,65.63,95.01,55.96,79.63,Upgrade
21,Net Income,-72.05,-416.89,-436.86,-318.4,-65.26,4.54,65.63,95.01,55.96,79.63,Upgrade
22,Net Income to Common,-72.05,-416.89,-436.86,-318.4,-65.26,4.54,65.63,95.01,55.96,79.63,Upgrade
23,Net Income Growth,-,-,-,-,-,-95.23%,17.29%,19.32%,-40.15%,104.48%,Upgrade
24,Basic Shares Outstanding,602,602,602,602,602,602,637,652,662,662,Upgrade
25,Diluted Shares Outstanding,602,602,602,602,602,602,637,652,662,662,Upgrade
26,Shares Change (YoY),-,-,-,0.05%,-5.43%,-7.76%,-3.86%,-1.48%,-0.00%,0.07%,Upgrade
27,EPS (Basic),-0.12,-0.69,-0.73,-0.53,-0.11,0.01,0.10,0.15,0.08,0.12,Upgrade
28,EPS (Diluted),-0.12,-0.69,-0.73,-0.53,-0.11,0.01,0.10,0.15,0.08,0.12,Upgrade
29,EPS Growth,-,-,-,-,-,-94.83%,22.00%,21.34%,-40.08%,103.88%,Upgrade
30,Dividend Per Share,0.020,0.030,0.020,0.030,0.020,0.030,0.020,0.030,0.020,0.030,Upgrade
31,Operating Margin,48.83%,56.31%,44.59%,47.36%,38.67%,55.07%,64.58%,71.64%,71.53%,68.29%,Upgrade
32,Profit Margin,-30.09%,-146.20%,-201.48%,-165.84%,-35.06%,1.76%,24.21%,32.85%,17.68%,20.71%,Upgrade
33,Free Cash Flow Margin,100.09%,47.08%,43.54%,103.94%,63.40%,-28.96%,79.82%,66.26%,84.98%,77.20%,Upgrade
34,EBITDA,135,178.3,112.6,106.58,87.99,157.74,191.02,220.42,239.6,272.1,Upgrade
35,D&A For Ebitda,18.09,17.75,15.93,15.67,16.01,15.97,15.94,13.23,13.26,9.54,Upgrade
36,EBIT,116.91,160.55,96.67,90.92,71.98,141.77,175.07,207.19,226.34,262.56,Upgrade
