,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q3 2020,Q2 2020,+8 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+8 Quarters
0,Revenue,26.04,26.04,26.18,26.42,-,12.46,11.26,10.29,-,11.72,9.23,12.09,19.33,14.39,11.53,12.53,16.85,10.9,16.81,16.13,Upgrade
1,Revenue Growth (YoY),-,109.04%,132.49%,156.81%,-,6.32%,22.08%,-14.91%,-,-18.58%,-19.96%,-3.53%,14.71%,32.02%,-31.45%,-22.31%,-17.54%,-39.59%,23.95%,-21.34%,Upgrade
2,Cost of Revenue,22.37,22.37,20.05,22.54,-,14.13,10.88,9.21,-,13.48,10.11,11.79,14.57,11.6,10.83,9.29,12.77,11.88,14.78,12.89,Upgrade
3,Gross Profit,3.67,3.67,6.13,3.88,-,-1.67,0.38,1.08,-,-1.77,-0.89,0.3,4.76,2.79,0.7,3.25,4.08,-0.98,2.03,3.25,Upgrade
4,"Selling, General & Admin",21.9,21.9,19.65,18.33,-,21.14,8.79,11.95,-,18.08,9.95,16.51,19.12,15.03,15.04,10.78,10.12,8.26,6.42,6.87,Upgrade
5,Research & Development,-,-,0.64,-,-,0.28,1.17,0.04,-,0.27,1.39,0.06,0.16,-,1.27,0.24,-,-,-,-,Upgrade
6,Operating Expenses,21.9,21.9,75.58,25.72,-,28.86,86.7,12.2,-,18.84,19.38,16.57,19.28,15.03,16.31,11.02,10.12,8.26,6.42,6.87,Upgrade
7,Operating Income,-18.23,-18.23,-69.44,-21.85,-,-30.53,-86.32,-11.12,-,-20.61,-20.27,-16.26,-14.52,-12.24,-15.61,-7.77,-6.04,-9.24,-4.39,-3.63,Upgrade
8,Interest Expense,-1.8,-1.8,-1.89,-0.3,-,-0.73,-0.15,-0.15,-,-0.66,-0.36,-0.24,-0.27,-0.35,-0.41,-0.38,-0.34,-0.41,-0.15,-0.25,Upgrade
9,Interest & Investment Income,0.03,0.03,0.16,0.01,-,0.04,0.01,0.03,-,0.06,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.18,0.2,0.2,Upgrade
10,Earnings From Equity Investments,-,-,0.07,-0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,0.08,-,-,-,-0.01,-,-,-,-0.04,-,-,-,0.02,-,-,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),0.01,0.01,0.01,-,-,0.64,-0.01,0.07,-,0.08,1.18,1.83,0.28,0.19,0.41,0.63,0.33,0.55,0.35,0.03,Upgrade
13,EBT Excluding Unusual Items,-19.99,-19.99,-71.02,-22.21,-,-30.58,-86.48,-11.17,-,-21.14,-19.45,-14.64,-14.48,-12.37,-15.56,-7.49,-6.02,-8.93,-3.99,-3.64,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,28.6,-,-,-,-,-,-,-,-0.01,0.01,-,0,-,-,-,0.16,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.16,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-1.31,1.31,-,-,-,-,-,-,5.17,-,-,-,-,-,Upgrade
17,Pretax Income,-19.99,-19.99,-42.42,-22.21,-,-30.58,-87.79,-9.86,-,-21.14,-19.46,-14.63,-14.48,-12.37,-18.55,-7.49,-6.02,-8.76,-3.99,-3.64,Upgrade
18,Income Tax Expense,-0.04,-0.04,-0.06,-0.08,-,-0.04,-2.15,-0.04,-,-0.22,1.59,-0.18,-0.31,-0.03,-0.41,-0.49,-0.69,-0.11,-0.51,-0.4,Upgrade
19,Earnings From Continuing Operations,-19.95,-19.95,-42.36,-22.13,-,-30.55,-85.63,-9.82,-,-20.92,-21.05,-14.44,-14.17,-12.34,-18.14,-7,-5.33,-8.65,-3.48,-3.24,Upgrade
