,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q3 2020,Q2 2020,+8 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+8 Quarters
0,Cash & Equivalents,3.07,3.07,23.38,-,4.22,-,10.52,-,10.39,-,16.62,-,19.74,-,33.21,-,-,-,-,59.78,Upgrade
1,Short-Term Investments,1.84,1.84,1.94,-,-,-,4.42,-,-,-,0.71,-,1.66,-,0.83,-,-,-,-,7.29,Upgrade
2,Cash & Short-Term Investments,4.91,4.91,25.32,-,4.22,14.94,14.94,-,10.39,17.34,17.34,-,21.4,34.03,34.03,-,-,-,-,67.07,Upgrade
3,Cash Growth,16.53%,-67.12%,69.46%,-,-59.44%,-13.80%,-13.80%,-,-51.43%,-49.06%,-49.06%,-,-,-,-,-,-,-,-,-3.69%,Upgrade
4,Accounts Receivable,44.15,44.15,48.85,-,34.58,-,17.11,-,21.79,-,7.64,-,13.52,-,7.32,-,-,-,-,14.13,Upgrade
5,Other Receivables,5.37,5.37,1.59,-,1.53,-,1.95,-,9.07,-,2.45,-,0.46,-,1.84,-,-,-,-,0.91,Upgrade
6,Receivables,49.52,49.52,50.43,-,36.11,-,19.06,-,30.86,-,10.09,-,13.98,-,9.16,-,-,-,-,15.04,Upgrade
7,Inventory,6.65,6.65,6.12,-,7.99,-,7.72,-,8.93,-,7.49,-,5.3,-,3.66,-,-,-,-,1.25,Upgrade
8,Prepaid Expenses,16.05,16.05,12.9,-,25.97,-,4.05,-,11.2,-,10.69,-,6.73,-,2.72,-,-,-,-,1.01,Upgrade
