,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,2163,1931,2123,1739,2065,2036,1813,1898,1330,1212,1178,1202,1070,923.78,860.2,728.9,703.85,742.45,521.26,552.09,Upgrade
1,Other Revenue,-20.73,20.73,-,63.01,-15.99,15.99,-,27.61,-27.34,27.34,-,53.67,-37.78,37.78,-,47.13,-2.72,2.72,-,33.68,Upgrade
2,Revenue,2142,1952,2123,1802,2049,2052,1813,1926,1303,1239,1178,1256,1032,961.56,860.2,776.02,701.13,745.17,521.26,585.77,Upgrade
3,Revenue Growth (YoY),4.55%,-4.91%,17.11%,-6.44%,57.26%,65.60%,53.85%,53.37%,26.27%,28.89%,36.98%,61.82%,47.16%,29.04%,65.03%,32.48%,49.10%,67.86%,25.57%,52.84%,Upgrade
4,Cost of Revenue,1728,1535,1666,1386,1564,1589,1434,1570,1041,985.53,919.04,997.51,768.63,717.32,644.22,590.94,473.83,536.62,372.75,440.32,Upgrade
5,Gross Profit,413.86,416.94,456.8,416.29,484.8,463.48,378.53,355.92,261.36,253.85,259.24,258.28,263.14,244.23,215.99,185.09,227.3,208.55,148.51,145.45,Upgrade
6,"Selling, General & Admin",89.86,94.91,96.91,152.61,98.92,105.66,81.8,99.68,56.35,48.77,57.21,73.04,49.9,47.42,48.77,56.24,50.47,50.8,35.92,47.63,Upgrade
7,Research & Development,156.96,179.87,185.14,133.79,212.86,208.15,151.6,201.5,129.47,117.62,116.38,141.51,93.32,101.67,91.66,67.33,80.52,67.88,61.36,50.22,Upgrade
8,Other Operating Expenses,-2.52,-8.11,-25.26,17.77,-14,-12.73,-6.99,21.16,-15.32,-10.76,-18.5,30.98,-21.04,-20.65,-13.19,2.39,-6.5,-11.01,-3.1,6.5,Upgrade
