,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,24988,11371,13094,13256,14573,15023,17184,14872,11308,11258,16454,15400,22573,17786,19303,12688,14480,14493,14518,8859,8416,Upgrade
1,Market Cap Growth,-24.31%,-24.31%,-23.80%,-10.86%,28.88%,33.44%,4.44%,-3.43%,-49.91%,-36.71%,-14.76%,21.38%,55.89%,22.72%,32.97%,43.22%,72.06%,87.45%,118.04%,21.83%,154.19%,Upgrade
2,Enterprise Value,24694,11687,13207,13454,14883,15547,17919,15117,11553,11388,16528,15459,22543,17513,18635,11859,13652,13645,13622,8616,8173,Upgrade
3,Last Close Price,32.64,14.85,17.10,16.90,18.58,19.11,22.15,19.09,14.51,14.64,21.47,19.98,29.28,23.12,25.09,16.49,18.82,18.87,18.90,11.48,10.90,Upgrade
4,PE Ratio,32.77,14.96,22.03,21.70,25.86,28.12,37.06,37.12,30.99,30.94,40.88,36.18,56.24,46.43,55.36,40.68,51.06,53.03,63.92,48.23,49.48,Upgrade
5,Forward PE,34.77,15.62,17.11,18.35,19.87,21.88,27.19,25.88,19.67,21.00,29.65,26.90,41.60,38.08,42.70,32.41,36.19,40.82,55.63,34.92,33.57,Upgrade
6,PS Ratio,3.11,1.42,1.65,1.65,1.89,1.92,2.42,2.37,2.00,2.26,3.50,3.48,5.49,4.90,5.85,4.12,5.28,5.68,6.25,4.38,4.39,Upgrade
7,PB Ratio,7.10,3.22,4.02,3.99,4.66,4.90,6.05,5.81,4.66,5.15,7.87,7.48,11.56,9.65,11.26,7.72,9.27,9.70,10.38,6.52,6.46,Upgrade
8,P/TBV Ratio,3.59,3.59,5.33,5.20,6.07,6.46,8.17,8.13,6.66,5.75,8.83,8.36,12.84,10.72,12.64,8.72,10.45,10.99,11.55,6.80,6.74,Upgrade
9,P/FCF Ratio,89.75,-,19.47,18.37,29.24,32.54,113.43,-,89.04,-,-56.12,-,-,-,-,77.73,102.49,414.16,-,247.97,-,Upgrade
10,P/OCF Ratio,25.30,-,15.28,15.09,22.28,23.48,50.18,-,37.75,-,-148.68,-31.44,-,-,-,34.32,42.96,74.88,176.03,68.52,-,Upgrade
