,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,265.72,292.53,321.58,353.75,299.81,316.84,384.32,438.52,405.87,400.59,570.72,475.93,326.74,319.44,275.98,356.7,384.31,230.43,148.16,333.52,Upgrade
1,Other Revenue,-3.56,3.56,-,14.45,-2.2,2.2,-,6.18,-1.91,1.91,-,3.62,-4.87,4.87,-,3.73,-1.28,1.28,-,4.13,Upgrade
2,Revenue,262.16,296.09,321.58,368.2,297.61,319.04,384.32,444.69,403.96,402.5,570.72,479.55,321.87,324.31,275.98,360.43,383.03,231.71,148.16,337.65,Upgrade
3,Revenue Growth (YoY),-11.91%,-7.20%,-16.32%,-17.20%,-26.33%,-20.73%,-32.66%,-7.27%,25.50%,24.11%,106.80%,33.05%,-15.97%,39.96%,86.27%,6.75%,102.01%,-1.14%,-28.27%,45.16%,Upgrade
4,Cost of Revenue,78.18,99.04,91.73,139.09,90.52,136.88,109.07,232.45,119.11,149.51,170.48,164.41,112.93,104.43,103.64,130.78,151.93,81.78,49.93,82.65,Upgrade
5,Gross Profit,183.97,197.05,229.85,229.11,207.08,182.16,275.24,212.25,284.84,252.99,400.23,315.14,208.93,219.87,172.34,229.65,231.1,149.93,98.23,255,Upgrade
6,"Selling, General & Admin",85.37,103.97,88.84,124.94,111.41,109.86,97.81,130.47,88.29,97.97,90.53,119,68.99,73.61,62.48,105.55,59.69,56.61,36.75,71.28,Upgrade
7,Research & Development,44.81,48.41,44,57.34,53.36,52.12,55.16,71.33,52.8,48.17,50.92,44.03,41.69,41.74,35.94,33.05,33.55,30.07,22.4,33.31,Upgrade
8,Other Operating Expenses,-19.99,4.74,-3.26,12.56,-3.24,-1.54,-7.64,-0.44,-3.05,5.5,-2.07,12.59,0.3,1.71,-2.04,17.49,-5.08,0.54,-1.69,14.46,Upgrade
9,Operating Expenses,108.83,159.56,136.57,207.06,162.44,167.44,144.43,218.27,140.59,147.64,146.78,180.21,115.95,112.14,98.38,158.37,95.39,88.88,58.79,123.04,Upgrade
10,Operating Income,75.15,37.48,93.28,22.06,44.65,14.72,130.81,-6.02,144.25,105.34,253.45,134.92,92.98,107.73,73.96,71.28,135.71,61.05,39.45,131.96,Upgrade
11,Interest Expense,-4.19,-5,-2.91,-2.8,-4.78,-3.18,-6.18,-3.94,-4.08,-6.08,-3.14,-5.4,-2.48,-3.55,-2.89,-0.41,-1.48,-2.68,-1.64,-,Upgrade
12,Interest & Investment Income,15.23,12.23,10.01,16.39,25.62,5.34,24.67,-,12.81,26.07,7.25,14.61,7.7,17.81,7.85,15.26,6.14,2.86,11.23,8.55,Upgrade
13,Currency Exchange Gain (Loss),-2.39,2.39,-,11.31,-15.3,15.3,-,19.41,-16.65,16.65,-,-0.97,-1.3,1.3,-,-9.64,0.81,-0.81,-,0.77,Upgrade
14,Other Non Operating Income (Expenses),-3.86,-0.24,0.03,-15.11,15.02,6.56,-7.01,-29.2,27.95,2.58,-4.62,-4.76,1.86,-3.8,2.28,2.1,-6.81,-2.18,0.4,-3.27,Upgrade
15,EBT Excluding Unusual Items,79.94,46.86,100.41,31.85,65.2,38.73,142.3,-19.74,164.28,144.56,252.94,138.4,98.77,119.5,81.2,78.57,134.37,58.24,49.44,138.01,Upgrade
16,Gain (Loss) on Sale of Investments,1.48,4.96,0.06,3.06,0.53,-0.43,7.08,37.48,1.26,-11.97,-8.31,-1.91,3.44,1.18,-7.01,21.05,0.51,1.84,1.01,-1.07,Upgrade
17,Gain (Loss) on Sale of Assets,1.27,-3.02,0.41,-0.03,1.35,-0.79,0.13,-0.12,-0.23,0.14,0.23,0.67,0.11,0.11,0.06,0.02,0.44,-0.1,0.21,0.63,Upgrade
18,Asset Writedown,-3.02,0.82,-0.82,3.04,-4.73,12,-12,2.56,-3.09,1.39,-1.39,0.58,-0.58,-,-,-0.31,0.31,-,-,0.06,Upgrade
19,Other Unusual Items,-16.51,16.51,-,17.63,-,-,-,-,-,-,-,17.11,-,-,-,28.43,-,-,-,24.82,Upgrade
20,Pretax Income,63.16,66.13,100.05,55.55,62.36,49.52,137.52,20.17,162.21,134.12,243.48,154.85,101.74,120.79,74.25,127.77,135.63,59.99,50.65,162.46,Upgrade
21,Income Tax Expense,5.35,2.65,12.62,5.13,0.28,2.31,13.15,-2.7,14.35,21.6,22.78,4.96,16.87,11.84,5.95,19.34,15.47,2.72,6.2,17.63,Upgrade
22,Earnings From Continuing Operations,57.8,63.48,87.44,50.42,62.08,47.21,124.37,22.87,147.86,112.51,220.69,149.89,84.88,108.95,68.3,108.43,120.16,57.26,44.46,144.83,Upgrade
23,Minority Interest in Earnings,-2.33,-2.68,-1.42,0.28,-1.73,-0.01,-2.85,0.84,-2.47,-1.43,-1.97,-4.01,-2.62,-0.75,-5.64,-0.82,-18.98,-4.57,-1.21,-4.03,Upgrade
24,Net Income,55.48,60.8,86.01,50.7,60.35,47.19,121.53,23.71,145.4,111.08,218.72,145.87,82.26,108.2,62.66,107.61,101.18,52.69,43.25,140.8,Upgrade
25,Net Income to Common,55.48,60.8,86.01,50.7,60.35,47.19,121.53,23.71,145.4,111.08,218.72,145.87,82.26,108.2,62.66,107.61,101.18,52.69,43.25,140.8,Upgrade
26,Net Income Growth,-8.08%,28.82%,-29.22%,113.85%,-58.49%,-57.51%,-44.44%,-83.75%,76.76%,2.67%,249.06%,35.56%,-18.70%,105.33%,44.89%,-23.57%,124.78%,-23.47%,-49.12%,102.95%,Upgrade
27,Shares Outstanding (Basic),505,507,506,508,505,516,506,503,518,506,509,502,514,489,516,498,517,310,707,514,Upgrade
28,Shares Outstanding (Diluted),505,507,506,508,505,516,506,503,518,506,509,527,514,489,516,498,517,310,707,514,Upgrade
29,Shares Change (YoY),0.01%,-1.87%,-0.08%,0.82%,-2.61%,1.99%,-0.45%,-4.54%,0.87%,3.53%,-1.45%,5.84%,-0.63%,57.87%,-26.96%,-3.10%,-0.44%,4.04%,-2.48%,-1.92%,Upgrade
30,EPS (Basic),0.11,0.12,0.17,0.10,0.12,0.09,0.24,0.05,0.28,0.22,0.43,0.29,0.16,0.22,0.12,0.22,0.20,0.17,0.06,0.27,Upgrade
31,EPS (Diluted),0.11,0.12,0.17,0.10,0.12,0.09,0.24,0.05,0.28,0.22,0.43,0.28,0.16,0.22,0.12,0.22,0.20,0.17,0.06,0.27,Upgrade
32,EPS Growth,-8.09%,31.28%,-29.17%,112.12%,-57.38%,-58.34%,-44.19%,-82.97%,75.23%,-0.83%,254.20%,28.08%,-18.19%,30.06%,98.37%,-21.13%,125.77%,-26.44%,-47.83%,106.92%,Upgrade
33,Free Cash Flow,76.02,90.32,30.41,88.45,-14.09,20.85,-20.12,139.9,67.46,25.49,32.66,232.63,-44.1,73.01,-8.77,63.71,33.26,39.54,-64.57,101.68,Upgrade
34,Free Cash Flow Per Share,0.15,0.18,0.06,0.17,-0.03,0.04,-0.04,0.28,0.13,0.05,0.06,0.44,-0.09,0.15,-0.02,0.13,0.06,0.13,-0.09,0.20,Upgrade
35,Dividend Per Share,-,0.090,-,0.100,-,0.100,-,0.340,-,-,-,0.243,-,-,-,0.184,-,-,-,0.204,Upgrade
36,Dividend Growth,-,-10.00%,-,-70.59%,-,-,-,39.98%,-,-,-,32.30%,-,-,-,-10.04%,-,-,-,36.61%,Upgrade
37,Gross Margin,70.18%,66.55%,71.47%,62.23%,69.58%,57.10%,71.62%,47.73%,70.51%,62.85%,70.13%,65.72%,64.91%,67.80%,62.45%,63.72%,60.34%,64.71%,66.30%,75.52%,Upgrade
