,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3.8,4.66,2.39,3.19,2.87,7.15,9.59,4.25,20.57,49.02,Upgrade
1,Short-Term Investments,-,-,-,-,-,2.76,-,2.84,-,2.71,Upgrade
2,Cash & Short-Term Investments,3.8,4.66,2.39,3.19,2.87,9.9,9.59,7.09,20.57,51.74,Upgrade
3,Cash Growth,59.18%,46.05%,-16.81%,-67.80%,-70.10%,39.61%,-53.36%,-86.29%,-64.27%,-24.19%,Upgrade
4,Accounts Receivable,43.27,24.01,62.6,64.31,49.84,71.27,60.67,78.85,81.85,59.37,Upgrade
5,Other Receivables,-,-,-,-,-,0.37,-,0.8,-,0.69,Upgrade
6,Receivables,43.27,24.01,62.6,64.31,49.84,72.06,60.67,79.66,81.85,60.06,Upgrade
7,Inventory,0.16,0.22,0.01,0.14,0.07,0.08,0.36,0.36,0.36,0.36,Upgrade
8,Prepaid Expenses,-,-,-,0.02,-,-,-,-,-,-,Upgrade
9,Other Current Assets,18.48,34.45,29.95,22.3,11.36,0.84,4.65,0.57,3.41,0.37,Upgrade
10,Total Current Assets,65.71,63.33,94.95,89.95,64.13,82.88,75.27,87.68,106.19,112.53,Upgrade
11,"Property, Plant & Equipment",114.03,115.02,141.11,141.24,185.41,145.95,174.71,176.09,178.22,182.61,Upgrade
12,Other Intangible Assets,28.05,28.05,33.41,33.41,31.99,33.41,39.76,39.76,40.75,41.74,Upgrade
13,Other Long-Term Assets,4.66,5.94,18.57,27.64,14.58,51.33,51.33,51.33,51.33,51.33,Upgrade
14,Total Assets,212.45,212.34,288.04,292.24,296.11,313.57,341.07,354.85,376.49,388.21,Upgrade
15,Accounts Payable,27.22,10.27,41.96,37.25,12.63,15.94,7.07,9,3.68,0.56,Upgrade
16,Accrued Expenses,-,31.59,0.12,30.82,0.15,20.25,1.76,19.02,-,19.33,Upgrade
17,Short-Term Debt,3.31,10.07,1,0.99,17.81,4.75,8.37,8.31,8.05,4.29,Upgrade
18,Current Portion of Long-Term Debt,4.11,5.06,16.92,16.7,-,7.13,-,-,-,-,Upgrade
19,Current Portion of Leases,0.35,0.69,0.04,0.09,0.09,0.09,0.16,0.62,0.25,1.43,Upgrade
20,Current Income Taxes Payable,2.68,0.46,-,-,-,-,0.19,-,-,-,Upgrade
21,Current Unearned Revenue,-,0.2,-,1.15,-,1.08,-,-,-,-,Upgrade
22,Other Current Liabilities,31.82,-,30.59,-,22.89,-,23.42,1.33,29.14,10.73,Upgrade
23,Total Current Liabilities,69.48,58.33,90.63,87.01,53.58,49.24,40.95,38.28,41.12,36.34,Upgrade
24,Long-Term Debt,-,-,-,1.34,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,0.42,0.42,-,-,0.04,0.08,0.14,0.18,0.56,1.04,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,0.61,0.61,0.61,0.61,Upgrade
27,Other Long-Term Liabilities,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,Upgrade
28,Total Liabilities,72.6,61.44,93.33,91.04,56.32,52.02,44.39,41.77,44.98,40.69,Upgrade
29,Common Stock,37.84,30.42,25.68,24.44,24.44,24.44,24.44,24.44,24.44,24.44,Upgrade
30,Additional Paid-In Capital,224.1,225.62,222.9,221.14,221.14,221.14,221.14,221.14,221.14,221.14,Upgrade
31,Retained Earnings,-147.04,-132.99,-82.37,-74.16,-35.18,-12.42,3.42,19.33,31.92,49.78,Upgrade
32,Comprehensive Income & Other,24.95,27.85,28.51,29.78,29.39,28.39,47.69,48.18,54.01,52.17,Upgrade
33,Shareholders' Equity,139.85,150.9,194.72,201.2,239.79,261.55,296.68,313.09,331.51,347.52,Upgrade
34,Total Liabilities & Equity,212.45,212.34,288.04,292.24,296.11,313.57,341.07,354.85,376.49,388.21,Upgrade
35,Total Debt,8.18,16.23,17.96,19.13,17.94,12.05,8.66,9.11,8.86,6.76,Upgrade
36,Net Cash (Debt),-4.38,-11.58,-15.57,-15.94,-15.07,-2.15,0.93,-2.02,11.71,44.97,Upgrade
37,Net Cash Growth,-,-,-,-,-,-,-92.03%,-,-78.85%,-33.87%,Upgrade
38,Net Cash Per Share,-0.02,-0.07,-0.11,-0.11,-0.11,-0.02,0.01,-0.01,0.08,0.32,Upgrade
39,Filing Date Shares Outstanding,214.96,174.1,148.6,141.6,141.6,141.6,141.6,141.6,141.6,141.6,Upgrade
40,Total Common Shares Outstanding,214.96,174.1,148.6,141.6,141.6,141.6,141.6,141.6,141.6,141.6,Upgrade
41,Working Capital,-3.77,5,4.32,2.95,10.56,33.64,34.32,49.39,65.07,76.19,Upgrade
42,Book Value Per Share,0.65,0.87,1.31,1.42,1.69,1.85,2.10,2.21,2.34,2.45,Upgrade
43,Tangible Book Value,111.8,122.85,161.3,167.79,207.81,228.14,256.93,273.33,290.76,305.78,Upgrade
44,Tangible Book Value Per Share,0.52,0.71,1.09,1.18,1.47,1.61,1.81,1.93,2.05,2.16,Upgrade
45,Buildings,-,8.86,-,8.86,-,9.23,-,9.23,-,9.23,Upgrade
46,Machinery,-,36.26,-,63.81,-,67.81,-,67.82,-,69.36,Upgrade
47,Construction In Progress,-,123.06,-,123.06,-,121.8,-,116.63,-,110.3,Upgrade
48,Leasehold Improvements,-,4.54,-,4.54,-,6.04,-,6.04,-,6.13,Upgrade
