,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,553.66,412.8,464.53,407,542.57,375.51,401.47,305.7,529.46,310.51,371.15,292.11,428.55,280.64,286.94,259.01,312.17,190.46,103.97,158.7,Upgrade
1,Other Revenue,-5.92,5.92,-,10.61,-3.21,3.21,-,8.49,-2.8,2.8,-,6.8,-2.56,2.56,-,5.06,-2.61,2.61,-,3.22,Upgrade
2,Revenue,547.74,418.72,464.53,417.61,539.36,378.73,401.47,314.19,526.67,313.31,371.15,298.92,425.99,283.2,286.94,264.07,309.56,193.07,103.97,161.91,Upgrade
3,Revenue Growth (YoY),1.55%,10.56%,15.71%,32.92%,2.41%,20.88%,8.17%,5.11%,23.63%,10.63%,29.35%,13.20%,37.61%,46.68%,175.99%,63.09%,39.12%,36.51%,-14.11%,26.24%,Upgrade
4,Cost of Revenue,128.85,120.13,111.51,132.42,117.08,103.73,86.88,82.42,107.91,78.89,83.29,73.56,94.35,70.3,63.71,68.54,54.96,40.07,23.26,42.63,Upgrade
5,Gross Profit,418.89,298.59,353.02,285.19,422.28,275,314.6,231.77,418.75,234.42,287.86,225.35,331.64,212.9,223.22,195.53,254.6,153,80.71,119.29,Upgrade
6,"Selling, General & Admin",152.2,136.55,122.44,144.75,138.13,113.5,98.43,116.08,110.05,94.81,100.78,101.14,89.55,77.35,78.85,76.49,61.79,52.4,43.28,56.32,Upgrade
7,Research & Development,10.2,12.15,8.12,9.86,11.36,11.22,7.86,8.4,8.23,8.1,8.89,6.78,7.28,6.35,6.93,5.42,5.23,4.87,3.51,5.41,Upgrade
8,Other Operating Expenses,1.44,2.15,2.44,-0.87,3.91,2.16,2.01,7.25,3.26,1,0.89,5.89,3.48,0.38,1.76,7.74,1.83,-1.17,1.02,6.98,Upgrade
9,Operating Expenses,169.5,151.45,136.25,152.61,158.98,126.48,108.66,129.25,128.81,103.44,114.06,112.48,104.63,83.06,89.41,89.76,70.68,57.07,48.44,69.49,Upgrade
10,Operating Income,249.4,147.14,216.77,132.58,263.3,148.51,205.93,102.52,289.94,130.98,173.81,112.87,227.01,129.83,133.81,105.77,183.93,95.93,32.27,49.8,Upgrade
11,Interest Expense,-2.97,-3.11,-3.3,-3.45,-2.2,-2.21,-2.26,-2.87,-2.07,-1.93,-1.81,-,-5.04,-,-1.75,-0.02,-0.24,-0.11,-0.1,-0.03,Upgrade
12,Interest & Investment Income,21.02,22.93,26.03,44.6,21.98,14.34,14.16,36.14,26.95,9.22,9.39,16.55,5.78,26.76,33.21,19.39,10.01,8.59,7.7,8.92,Upgrade
13,Currency Exchange Gain (Loss),0.48,-0.48,-,-0.2,0.23,-0.23,-,-0.12,0.04,-0.04,-,-0.04,0.27,-0.27,-,0.28,0.04,-0.04,-,-0.18,Upgrade
14,Other Non Operating Income (Expenses),-8.47,-2.33,-0.47,-2.27,-1.22,-2.42,-1.21,-1.46,0.35,-3.09,-0.29,-8.28,4.46,-5.29,-0.57,9.99,-10.19,-0.64,-0.96,-0.14,Upgrade
15,EBT Excluding Unusual Items,259.46,164.15,239.04,171.26,282.09,157.99,216.63,134.22,315.21,135.14,181.09,121.1,232.49,151.04,164.69,135.41,183.54,103.73,38.91,58.36,Upgrade
16,Impairment of Goodwill,-,-,-,-3.99,-,-,-,-,-,-,-,-,-,-,-,-1.05,-,-,-,-2.92,Upgrade
17,Gain (Loss) on Sale of Investments,-5.68,5.38,3.03,-13.4,8.92,15.87,13.51,9.9,6.28,5.53,4.7,3.31,12.5,-8.94,3.08,-0.44,6.53,1.68,-0.26,4.79,Upgrade
18,Gain (Loss) on Sale of Assets,0.14,0.77,0.21,1.12,0.86,0.35,0.31,0.23,0.18,0.44,0.05,0.01,0.02,0.04,-0.03,0,-0.13,-0.02,-,-0.04,Upgrade
19,Asset Writedown,0.38,-0.38,-,-0.42,0,-0,-,-0.03,0.02,-0.02,-,-0.05,0.01,-0.01,-,-0.05,-,-,-,-,Upgrade
20,Other Unusual Items,0.29,-1.05,0.77,-3.99,-0.13,0.13,-,2.53,-0.01,0.01,-,4.57,-,-,-,-5.8,0.02,-0.02,-,6.14,Upgrade
21,Pretax Income,254.59,168.86,243.04,150.58,291.73,174.35,230.45,146.85,321.67,141.1,185.84,128.94,245.02,142.14,167.73,128.07,189.96,105.38,38.66,66.33,Upgrade
22,Income Tax Expense,31.97,23.46,31.19,24.29,38.26,22.77,32.81,16.34,40.69,19.21,22.43,13.69,35.69,22.05,20.8,-30.95,27.1,15.1,6.85,-5.47,Upgrade
23,Earnings From Continuing Operations,222.62,145.41,211.85,126.3,253.48,151.57,197.64,130.51,280.98,121.88,163.41,115.25,209.32,120.08,146.94,159.02,162.86,90.29,31.81,71.8,Upgrade
24,Minority Interest in Earnings,-24.43,-13.97,-18.9,2.26,-26.09,-14.14,-24.42,-11.9,-34.01,-11.71,-15.31,-3.48,-22.33,-2.22,-8.83,-3.2,-13.28,-0.33,6.17,5.73,Upgrade
25,Net Income,198.19,131.43,192.95,128.56,227.39,137.44,173.22,118.61,246.97,110.17,148.1,111.77,186.99,117.86,138.1,155.82,149.58,89.95,37.97,77.53,Upgrade
26,Net Income to Common,198.19,131.43,192.95,128.56,227.39,137.44,173.22,118.61,246.97,110.17,148.1,111.77,186.99,117.86,138.1,155.82,149.58,89.95,37.97,77.53,Upgrade
27,Net Income Growth,-12.84%,-4.37%,11.39%,8.39%,-7.93%,24.75%,16.96%,6.11%,32.07%,-6.53%,7.24%,-28.27%,25.02%,31.03%,263.70%,100.97%,32.68%,36.05%,-24.81%,52.75%,Upgrade
28,Shares Outstanding (Basic),893,893,893,895,893,892,893,904,881,849,849,850,849,848,848,830,860,841,842,847,Upgrade
29,Shares Outstanding (Diluted),893,893,893,895,893,893,893,904,881,851,850,850,851,850,848,849,860,851,844,847,Upgrade
30,Shares Change (YoY),0.04%,-0.01%,0.00%,-0.95%,1.28%,4.99%,5.08%,6.30%,3.61%,0.11%,0.16%,0.09%,-1.12%,-0.10%,0.53%,0.24%,1.95%,1.42%,-0.25%,1.19%,Upgrade
31,EPS (Basic),0.22,0.15,0.22,0.14,0.25,0.15,0.19,0.13,0.28,0.13,0.17,0.13,0.22,0.14,0.16,0.19,0.17,0.11,0.05,0.09,Upgrade
32,EPS (Diluted),0.22,0.15,0.22,0.14,0.25,0.15,0.19,0.13,0.28,0.13,0.17,0.13,0.22,0.14,0.16,0.18,0.17,0.11,0.04,0.09,Upgrade
33,EPS Growth,-12.88%,-4.35%,11.39%,9.43%,-9.10%,18.82%,11.30%,-0.17%,27.47%,-6.63%,7.06%,-28.33%,26.43%,31.17%,261.78%,100.50%,30.13%,34.15%,-24.62%,50.95%,Upgrade
34,Free Cash Flow,213.23,86.61,132.22,58.03,234.96,75.44,157.02,54.11,251.85,82.57,133.8,77.46,170.06,114.45,130.31,94.87,129.65,72.93,-10.93,46.18,Upgrade
35,Free Cash Flow Per Share,0.24,0.10,0.15,0.06,0.26,0.08,0.18,0.06,0.29,0.10,0.16,0.09,0.20,0.13,0.15,0.11,0.15,0.09,-0.01,0.05,Upgrade
36,Dividend Per Share,-,-,-,0.223,-,-,-,0.140,-,-,-,0.146,-,-,-,0.146,-,-,-,0.048,Upgrade
37,Dividend Growth,-,-,-,59.29%,-,-,-,-4.11%,-,-,-,-0.27%,-,-,-,207.56%,-,-,-,28.30%,Upgrade
38,Gross Margin,76.48%,71.31%,76.00%,68.29%,78.29%,72.61%,78.36%,73.77%,79.51%,74.82%,77.56%,75.39%,77.85%,75.18%,77.80%,74.05%,82.25%,79.25%,77.63%,73.67%,Upgrade
39,Operating Margin,45.53%,35.14%,46.67%,31.75%,48.82%,39.21%,51.29%,32.63%,55.05%,41.81%,46.83%,37.76%,53.29%,45.84%,46.63%,40.06%,59.42%,49.69%,31.04%,30.76%,Upgrade
40,Profit Margin,36.18%,31.39%,41.54%,30.78%,42.16%,36.29%,43.15%,37.75%,46.89%,35.16%,39.90%,37.39%,43.90%,41.62%,48.13%,59.01%,48.32%,46.59%,36.52%,47.89%,Upgrade
41,Free Cash Flow Margin,38.93%,20.69%,28.46%,13.89%,43.56%,19.92%,39.11%,17.22%,47.82%,26.36%,36.05%,25.92%,39.92%,40.41%,45.41%,35.93%,41.88%,37.78%,-10.52%,28.52%,Upgrade
