,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3093,2882,2813,3162,3411,3600,3692,3477,3215,3223,3485,4308,4361,2730,3629,4363,4647,3929,3969,3690,4242,Upgrade
1,Market Cap Growth,-19.95%,-19.95%,-23.80%,-9.07%,6.08%,11.69%,5.96%,-19.29%,-26.28%,18.07%,-3.98%,-1.27%,-6.14%,-30.52%,-8.56%,18.24%,9.54%,-4.09%,-14.95%,-21.04%,17.71%,Upgrade
2,Enterprise Value,2843,2571,2724,3168,3417,3464,3788,3786,3525,3577,3376,3847,3901,2258,2707,5928,6212,5026,5419,5004,5556,Upgrade
3,Last Close Price,4.50,4.15,3.79,3.99,4.30,4.45,4.28,4.03,3.72,3.73,4.04,4.22,4.27,2.61,3.39,4.07,4.34,3.67,3.67,3.41,3.92,Upgrade
4,PE Ratio,-,-,-,28.50,-,18.51,19.63,11.04,-,8.08,5.84,6.39,4.71,2.01,3.00,4.15,5.47,10.48,10.59,9.74,11.43,Upgrade
5,PS Ratio,7.40,6.28,4.75,5.02,5.00,4.90,5.07,3.84,3.44,3.23,2.69,2.94,2.50,0.95,1.49,2.28,2.89,10.50,4.18,3.12,3.58,Upgrade
6,PB Ratio,1.07,0.98,0.95,1.01,1.07,1.00,1.03,0.92,0.87,0.85,0.93,1.02,1.04,0.39,0.52,0.61,0.72,0.57,0.58,0.55,0.64,Upgrade
7,P/TBV Ratio,1.04,1.04,1.01,1.07,1.13,1.06,1.05,0.94,0.89,0.87,0.96,1.04,1.07,0.43,0.58,0.68,0.81,0.63,0.64,0.60,0.71,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-12.91,-,-,-,1.15,1.98,-,6.28,-,-,8.20,10.86,Upgrade
9,P/OCF Ratio,408.67,-,83.44,-,213.75,-44.23,-,-,-,-12.74,-,-,-,1.30,2.20,-,6.15,-,-,13.57,-,Upgrade
10,EV/Sales Ratio,6.20,5.60,4.60,5.03,5.01,4.72,5.20,4.18,3.77,3.59,2.61,2.63,2.24,0.79,1.11,3.09,3.87,13.43,-,4.23,4.68,Upgrade
11,EV/EBITDA Ratio,21.63,20.13,12.13,12.10,11.06,10.87,12.26,7.99,7.67,35.10,8.93,7.74,-,1.13,1.61,4.68,5.99,16.63,-,5.49,6.16,Upgrade
12,EV/EBIT Ratio,35.99,-,15.38,14.58,12.88,12.56,14.13,8.76,8.40,56.06,9.99,8.40,-,1.15,1.64,4.79,6.09,17.09,-,5.54,6.22,Upgrade
13,EV/FCF Ratio,-32.66,-,-,-,-,-,-,-,-,-14.33,-,-,-,0.95,1.48,-,8.39,-,-,11.12,14.22,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.04,0.06,0.09,0.07,0.09,0.09,0.07,0.09,0.10,0.08,0.11,0.09,0.10,0.11,0.16,0.14,0.15,0.15,0.14,Upgrade
15,Debt / EBITDA Ratio,0.62,3.45,0.99,0.63,3.70,0.57,1.18,0.73,2.31,0.92,0.40,0.79,-,0.41,0.49,0.49,0.29,4.96,-,1.57,1.46,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-1.38,-,-,-,0.26,0.38,-,1.41,-,-,2.29,2.36,Upgrade
17,Asset Turnover,0.06,0.11,0.13,0.19,0.17,0.13,0.16,0.23,0.16,0.27,0.15,0.18,0.24,0.24,0.23,0.69,0.03,-,0.09,0.10,Upgrade,
18,Inventory Turnover,2.38,2.02,3.34,1.87,2.94,3.04,2.38,2.23,4.59,3.34,4.48,3.15,0.17,0.09,0.06,0.08,1.00,1.80,8.39,1.86,9.39,Upgrade
19,Quick Ratio,1.28,1.28,3.79,1.06,3.28,0.93,2.92,1.07,4.69,0.28,3.00,0.81,2.15,4.42,4.25,2.99,2.30,0.14,0.60,0.30,0.25,Upgrade
20,Current Ratio,6.63,6.63,4.94,5.91,4.67,5.11,4.06,5.46,6.80,4.78,4.48,4.02,2.83,9.60,8.98,7.76,4.12,4.99,4.06,4.34,4.65,Upgrade
21,Return on Equity (ROE),-1.03%,-0.48%,4.34%,-6.44%,7.52%,6.82%,8.33%,-1.93%,6.54%,19.10%,5.54%,18.24%,14.70%,15.10%,18.17%,40.53%,6.56%,6.59%,7.00%,3.14%,Upgrade,
22,Return on Assets (ROA),-0.46%,1.34%,4.13%,0.38%,5.41%,3.42%,6.43%,0.96%,4.79%,11.89%,4.62%,-12.84%,11.32%,10.58%,11.42%,26.57%,1.45%,-2.19%,5.11%,5.08%,Upgrade,
23,Return on Capital (ROIC),-0.51%,1.47%,4.47%,0.41%,5.91%,3.67%,6.74%,1.01%,5.08%,12.85%,5.22%,-13.83%,11.70%,11.00%,12.34%,28.57%,1.50%,-2.27%,5.28%,5.23%,Upgrade,
24,Return on Capital Employed (ROCE),2.64%,-,5.88%,6.84%,8.20%,7.53%,7.32%,11.25%,10.96%,1.63%,8.74%,10.46%,-,27.42%,22.76%,16.78%,14.97%,4.06%,-,12.77%,12.84%,Upgrade
25,Earnings Yield,-1.01%,-1.08%,1.56%,3.51%,4.52%,5.40%,5.10%,9.06%,9.20%,12.38%,17.13%,15.66%,21.25%,49.78%,33.35%,24.07%,18.29%,9.54%,9.44%,10.26%,8.75%,Upgrade
26,FCF Yield,-2.81%,-3.02%,-3.43%,-5.54%,-4.88%,-6.13%,-3.07%,-1.56%,-6.39%,-7.74%,-0.39%,16.85%,18.84%,87.10%,50.41%,14.75%,15.94%,-9.10%,-0.39%,12.19%,9.21%,Upgrade
27,Dividend Yield,4.05%,-,-,-,4.25%,-,-,-,8.32%,-,-,-,21.07%,-,-,-,2.31%,-,-,-,1.18%,Upgrade
28,Payout Ratio,0.00%,-,-,6.89%,-,213.75%,-,8.38%,-,8.90%,362.71%,21.57%,11.39%,34.87%,4.36%,4.34%,16.17%,52.21%,10.60%,12.61%,17.47%,Upgrade
29,Buyback Yield / Dilution,2.73%,0.95%,-4.25%,11.83%,2.43%,2.49%,4.09%,-5.90%,-6.55%,2.14%,-4.06%,8.09%,7.05%,0.46%,-3.67%,0.16%,1.23%,-4.53%,5.88%,-1.52%,-5.25%,Upgrade
30,Total Shareholder Return,6.78%,0.95%,-4.25%,11.83%,6.69%,2.49%,4.09%,-5.90%,1.78%,2.14%,-4.06%,8.09%,28.11%,0.46%,-3.67%,0.16%,3.54%,-4.53%,5.88%,-1.52%,-4.07%,Upgrade
