,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,21.45,29.32,23.12,30.97,30.42,45.04,46.3,47.69,46.44,36.42,Upgrade
1,Other Revenue,9.13,5.4,5.53,3.26,3.03,1.84,0.85,3.85,0.72,0.63,Upgrade
2,Revenue,30.58,34.72,28.65,34.22,33.45,46.88,47.15,51.54,47.16,37.05,Upgrade
3,Revenue Growth (YoY),6.74%,1.45%,-14.35%,-27.00%,-29.05%,-9.04%,-0.03%,39.12%,5.97%,-12.16%,Upgrade
4,Cost of Revenue,16.51,44.24,15.27,45.1,19.95,49.91,23.14,88.36,21.6,19.79,Upgrade
5,Gross Profit,14.07,-9.52,13.38,-10.88,13.5,-3.03,24.01,-36.82,25.57,17.26,Upgrade
6,"Selling, General & Admin",2.57,1.56,1.65,1.57,1.51,3.2,2.48,2.54,2.87,0.27,Upgrade
7,Other Operating Expenses,8.63,13.77,8.8,6.51,5.89,16.68,17.93,6.1,16.11,11.37,Upgrade
8,Operating Expenses,12.67,17.1,12.44,12.33,9.86,24.78,22.91,14.99,21.33,141.3,Upgrade
9,Operating Income,1.41,-26.62,0.94,-23.21,3.64,-27.81,1.1,-51.8,4.24,-124.04,Upgrade
10,Interest Expense,-4.13,-4.44,-4.36,-3.86,-3.21,-2.93,-1.42,-0.88,-0.98,-1.65,Upgrade
11,Currency Exchange Gain (Loss),-0.29,-0.05,0,-0.66,-5.99,1.31,0.88,0.46,-0.19,-0.56,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-0.18,-,-6.68,-,-0.04,-,-,Upgrade
13,EBT Excluding Unusual Items,-3.01,-31.12,-3.41,-27.91,-5.56,-36.11,0.55,-52.26,3.06,-126.25,Upgrade
14,Impairment of Goodwill,-,-4.25,-,-,-,-3.12,-,-3.17,-,-19.6,Upgrade
15,Gain (Loss) on Sale of Assets,-,0.12,0.24,1.41,1.26,3.45,-,-,-,-,Upgrade
16,Asset Writedown,-0.5,-1.84,-0.5,-,-0.6,0.07,0.1,-4.94,-1,-15.25,Upgrade
17,Other Unusual Items,-,0.75,-,0.3,1.37,-0.06,0.06,4.62,-1.22,0.34,Upgrade
18,Pretax Income,-3.51,-36.34,-3.67,-26.2,-3.53,-35.78,0.71,-55.75,0.84,-160.76,Upgrade
19,Income Tax Expense,-,-0.18,-0.04,-0.01,0.04,-0.15,-0.05,-0.89,0.06,-2.03,Upgrade
20,Earnings From Continuing Operations,-3.51,-36.16,-3.64,-26.18,-3.57,-35.63,0.76,-54.87,0.78,-158.73,Upgrade
21,Minority Interest in Earnings,-0.49,-1.14,-0.05,0.4,-,-,-,-,-,-,Upgrade
22,Net Income,-4,-37.3,-3.69,-25.78,-3.57,-35.63,0.76,-54.87,0.78,-158.73,Upgrade
23,Net Income to Common,-4,-37.3,-3.69,-25.78,-3.57,-35.63,0.76,-54.87,0.78,-158.73,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-2.93%,-,124.00%,-,Upgrade
25,Shares Outstanding (Basic),39,39,41,34,34,34,33,9,7,6,Upgrade
26,Shares Outstanding (Diluted),39,39,41,34,34,34,33,9,7,6,Upgrade
27,Shares Change (YoY),-3.42%,14.92%,18.87%,1.46%,4.09%,271.67%,364.90%,51.25%,17.86%,3.10%,Upgrade
28,EPS (Basic),-0.10,-0.95,-0.09,-0.75,-0.10,-1.06,0.02,-6.04,0.11,-26.45,Upgrade
29,EPS (Diluted),-0.10,-0.95,-0.09,-0.75,-0.10,-1.06,0.02,-6.04,0.11,-26.45,Upgrade
30,EPS Growth,-,-,-,-,-,-,-79.12%,-,90.05%,-,Upgrade
31,Free Cash Flow,2.39,3.4,-0.18,-1.16,-8.01,-4.77,-77.77,-27.74,8.12,-82.89,Upgrade
32,Free Cash Flow Per Share,0.06,0.09,-0.00,-0.03,-0.23,-0.14,-2.37,-3.06,1.15,-13.81,Upgrade
33,Operating Margin,4.59%,-76.66%,3.28%,-67.81%,10.89%,-59.32%,2.34%,-100.51%,8.98%,-334.80%,Upgrade
34,Profit Margin,-13.07%,-107.45%,-12.87%,-75.33%,-10.68%,-75.99%,1.61%,-106.45%,1.66%,-428.43%,Upgrade
35,Free Cash Flow Margin,7.80%,9.80%,-0.64%,-3.38%,-23.93%,-10.18%,-164.96%,-53.82%,17.22%,-223.73%,Upgrade
36,EBITDA,1.52,-27.9,1.3,-22.94,4.01,-27.47,1.52,-51.67,4.45,-123.65,Upgrade
37,D&A For EBITDA,0.11,-1.28,0.36,0.26,0.36,0.34,0.42,0.13,0.21,0.38,Upgrade
38,EBIT,1.41,-26.62,0.94,-23.21,3.64,-27.81,1.1,-51.8,4.24,-124.04,Upgrade
