,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2199,1768,1291,2152,2994,2517,2283,2470,2835,2348,2564,2638,2526,2582,2171,2049,2348,2405,2405,2779,2695,Upgrade
1,Market Cap Growth,-29.74%,-29.74%,-43.44%,-12.88%,5.61%,7.17%,-10.95%,-6.38%,12.22%,-9.06%,18.10%,28.77%,7.57%,7.39%,-9.73%,-26.26%,-12.85%,-10.14%,-23.74%,-20.80%,-8.57%,Upgrade
2,Enterprise Value,1898,1467,1020,1864,2706,2207,2004,2182,2547,2069,2286,2409,2296,2352,1964,1879,2178,2254,2252,2558,2474,Upgrade
3,Last Close Price,2.35,1.89,1.38,2.30,3.20,2.69,2.44,2.64,3.03,2.51,2.74,2.82,2.70,2.76,2.32,2.18,2.50,2.56,2.56,2.96,2.87,Upgrade
4,PE Ratio,-,-2620.39,-31.54,-52.23,-,-,-50.41,-,-,379.02,-,-,94.56,78.19,53.61,85.33,240.89,-4593.67,-,-,96.31,Upgrade
5,PS Ratio,9.05,7.31,5.56,8.74,11.53,10.35,9.05,11.19,13.66,9.89,11.16,9.71,9.03,8.53,6.92,7.47,9.65,10.59,10.69,11.18,9.09,Upgrade
6,PB Ratio,1.93,1.59,1.15,1.92,2.68,2.22,1.95,2.13,2.44,1.93,2.11,2.17,2.07,2.13,1.79,1.70,1.96,2.03,2.04,2.36,2.27,Upgrade
7,P/TBV Ratio,1.64,1.64,1.18,1.97,2.75,2.27,2.00,2.17,2.53,2.00,2.19,2.25,2.15,2.21,1.86,1.77,2.04,2.10,2.12,2.45,2.35,Upgrade
8,P/FCF Ratio,59.15,47.57,-129.62,-,139.01,-,85.44,-,-107.05,42.64,57.45,-,37.36,-,35.68,-,68.94,-47.43,-,-,-,Upgrade
