,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,951.07,752.72,725.74,610.48,702.79,662.77,1342,1188,1004,808.33,Upgrade
1,Short-Term Investments,-,64.5,-,39.18,-,78.45,-,82.02,-,13.42,Upgrade
2,Trading Asset Securities,54.62,58.28,59.3,57.45,19.09,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1006,875.5,785.04,707.11,721.87,741.21,1342,1270,1004,821.75,Upgrade
4,Cash Growth,28.11%,23.81%,8.75%,-4.60%,-46.22%,-41.65%,33.67%,54.58%,110.60%,-10.19%,Upgrade
5,Accounts Receivable,941.98,1624,550.54,629.63,832.14,907.75,804.22,1177,948.53,1094,Upgrade
6,Other Receivables,0.01,51.25,0.03,46,0.01,145.14,0.02,97.11,0.12,132.75,Upgrade
7,Receivables,941.99,1675,550.57,675.64,832.15,1053,804.24,1274,948.65,1227,Upgrade
8,Inventory,143.46,110.57,113.77,122.15,126.02,174.95,195.06,127.34,178.24,194.25,Upgrade
9,Restricted Cash,-,0.09,3.96,-,2.24,4.21,-,2.92,-,0.44,Upgrade
10,Other Current Assets,157.78,60.05,236.22,116.66,221.55,164.12,380.19,143.84,390.28,246.67,Upgrade
11,Total Current Assets,2249,2722,1690,1622,1904,2137,2722,2818,2521,2490,Upgrade
12,"Property, Plant & Equipment",1294,1296,1362,1434,1510,1609,1648,1691,1623,1625,Upgrade
13,Goodwill,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,54.65,54.65,Upgrade
14,Other Intangible Assets,4.81,5.49,8.2,9.12,10.05,11.05,10.79,12.23,7.07,6.51,Upgrade
15,Long-Term Accounts Receivable,2.35,3.85,3.59,3.28,2.91,9.48,6,1.59,2.42,0.54,Upgrade
16,Long-Term Deferred Tax Assets,7.33,5.23,58.87,59.32,57.06,54.76,30.24,29.45,32.2,29.32,Upgrade
17,Total Assets,3610,4085,3175,3179,3537,3874,4470,4605,4241,4206,Upgrade
18,Accounts Payable,652.22,699.46,493.61,495.28,691.83,1107,1035,1056,737.71,748.99,Upgrade
19,Accrued Expenses,87.8,83.8,58.39,46.13,73.07,69.96,211.96,71,77.97,43.27,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,-,-,-,99.8,Upgrade
21,Current Portion of Long-Term Debt,149.7,81.8,176.1,205,282.3,306,54.5,37.5,44.31,189.54,Upgrade
22,Current Portion of Leases,7.17,7.31,7.22,8.4,9.92,10.09,7.03,9.12,12.49,12.69,Upgrade
23,Current Income Taxes Payable,12.26,49.69,9.68,-,9.48,9.74,34.79,17.17,12.7,-,Upgrade
24,Current Unearned Revenue,220.23,653,170.91,135.04,136.64,95.53,182.35,438.67,536.15,308.05,Upgrade
25,Other Current Liabilities,181.95,206.18,95.39,200.1,147.66,198.87,515.98,131.21,60.53,124.35,Upgrade
