,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,323.32,320.87,267.14,264.56,257.12,245.42,228.56,165.7,254.67,215.9,224.04,205.75,232.65,183.16,185.76,223.58,308.06,228.81,163.25,214.25,Upgrade
1,Other Revenue,-30.01,30.01,-,57.77,-28.46,28.46,-,49.35,-21.84,21.84,-,39.38,-23.08,23.08,-,40.43,-18.09,18.09,-,30.18,Upgrade
2,Revenue,293.31,350.88,267.14,322.33,228.66,273.88,228.56,215.04,232.83,237.74,224.04,245.12,209.57,206.24,185.76,264.01,289.97,246.9,163.25,244.44,Upgrade
3,Revenue Growth (YoY),28.27%,28.11%,16.88%,49.89%,-1.79%,15.20%,2.02%,-12.27%,11.10%,15.27%,20.61%,-7.15%,-27.73%,-16.47%,13.78%,8.01%,34.90%,24.11%,9.15%,56.56%,Upgrade
4,Cost of Revenue,194.3,238.11,168.17,197.98,153.84,186.03,133.71,157.4,137.46,122.23,126.29,176.92,132.8,119.41,109.76,155.31,183.51,151.22,95.61,130.67,Upgrade
5,Gross Profit,99.02,112.76,98.97,124.35,74.82,87.85,94.85,57.64,95.38,115.51,97.76,68.2,76.77,86.83,76,108.69,106.46,95.68,67.65,113.77,Upgrade
6,"Selling, General & Admin",50.31,48.1,39.68,53.09,39.36,44.07,36.33,33.43,51.95,60.08,34.81,139.19,40.4,25.52,49.48,45.66,62.93,50.22,39.16,62.41,Upgrade
7,Research & Development,10.2,9.53,9.6,0.6,11.66,14.71,13.31,9.41,17.98,18.56,10.23,29.54,10.45,1.24,18.58,17.93,11.77,13.2,7.96,10.32,Upgrade
8,Other Operating Expenses,-2.95,3.57,1.07,-3.67,2.05,1.01,0,1.9,-2.55,1.03,-0.58,7.2,-14.76,3.64,-4.74,13.02,-9.39,-7.85,-1.94,26.35,Upgrade
9,Operating Expenses,56.42,66.4,48.99,51.43,51.97,61.74,43.45,35.82,77.31,68.69,44.72,222.2,38.96,35.91,62.17,74.36,69.92,63.93,47.6,107.1,Upgrade
10,Operating Income,42.6,46.36,49.98,72.93,22.85,26.11,51.4,21.82,18.06,46.82,53.04,-153.99,37.81,50.92,13.82,34.33,36.54,31.75,20.05,6.67,Upgrade
11,Interest Expense,-22.05,-24.29,-21.25,-29.4,-23.96,-21.46,-17.43,-25.77,-19.3,-22.34,-20.41,-29.97,-32.64,-28.31,-25.19,-31.56,-25.44,-32.12,-24.32,-36.05,Upgrade
12,Interest & Investment Income,0.72,1.77,0.32,0.67,-,4.85,0.99,2.88,0.23,0.06,0.98,99.76,-,801.72,7.32,23.07,0.26,20.91,1.3,7.49,Upgrade
13,Currency Exchange Gain (Loss),-1.14,1.14,-,5.05,-4.06,4.06,-,9.05,-4.27,4.27,-,-1.99,-0.92,0.92,-,1.95,-0.07,0.07,-,-0.9,Upgrade
14,Other Non Operating Income (Expenses),-4.87,-0.49,0.18,-7.35,6.13,1.13,-3.7,-8.09,7.72,-2.53,2.3,-13.16,0.64,-1.21,0.01,2.54,-0.66,-0.91,-4.49,0.84,Upgrade
15,EBT Excluding Unusual Items,15.27,24.49,29.24,41.89,0.96,14.69,31.27,-0.11,2.45,26.28,35.91,-99.36,4.89,824.03,-4.03,30.34,10.63,19.71,-7.46,-21.95,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-30.33,-,-,-,-6.92,-,-,-,-4.7,Upgrade
17,Gain (Loss) on Sale of Investments,5.41,-3.84,-0.89,-27.58,2.23,6.8,-16.36,-17.53,-17.03,-15.04,-8.98,12.75,-11.66,-27.75,5.83,6.66,15.26,-13.88,-52.73,29.14,Upgrade
18,Gain (Loss) on Sale of Assets,-0.05,0.05,1.77,1.59,0.01,0.28,-,-0.11,0.02,0.03,-,-0.02,0.62,0.02,-0.01,0.29,-0,-0.29,-,0.04,Upgrade
19,Asset Writedown,0.01,-0.01,-,-0.22,0,-0,-,-0.23,0,-0,-,-2.16,2.08,-2.08,-,-5.92,-,-,-,-3.38,Upgrade
20,Other Unusual Items,-1.25,6.39,0.02,9.23,0.08,0.08,-,10.06,1.11,-1.11,-,16.06,0.2,-0.2,-,27.46,-0.66,0.66,-,23.27,Upgrade
21,Pretax Income,19.39,27.08,30.13,24.91,3.29,21.84,14.91,-7.92,-13.45,10.16,26.93,-103.06,-3.87,794.03,1.78,51.91,25.23,6.21,-60.19,22.42,Upgrade
22,Income Tax Expense,6.91,13.51,7.21,13.7,1.58,7.93,4.77,-4.95,0.95,9.1,8.4,-130.77,2.45,118.15,4.04,11.41,6.41,2.95,-4.69,1.56,Upgrade
23,Earnings From Continuing Operations,12.48,13.57,22.92,11.21,1.71,13.91,10.14,-2.97,-14.4,1.06,18.54,27.71,-6.33,675.88,-2.25,40.51,18.82,3.26,-55.5,20.85,Upgrade
24,Minority Interest in Earnings,2.34,7.77,2.82,2.32,3.02,1.94,2.58,1.22,2.16,4.99,2.3,32.84,2.78,-4.53,11.22,7.15,5.39,4.47,7.6,5.53,Upgrade
25,Net Income,14.82,21.34,25.74,13.53,4.73,15.85,12.73,-1.75,-12.24,6.05,20.84,60.55,-3.55,671.35,8.97,47.66,24.21,7.73,-47.9,26.39,Upgrade
26,Net Income to Common,14.82,21.34,25.74,13.53,4.73,15.85,12.73,-1.75,-12.24,6.05,20.84,60.55,-3.55,671.35,8.97,47.66,24.21,7.73,-47.9,26.39,Upgrade
27,Net Income Growth,213.57%,34.60%,102.28%,-,-,162.15%,-38.92%,-,-,-99.10%,132.25%,27.05%,-,8580.40%,-,80.63%,576.90%,10.95%,-,70.88%,Upgrade
28,Shares Outstanding (Basic),741,741,742,744,740,723,757,746,737,740,741,746,741,742,748,747,672,850,757,783,Upgrade
29,Shares Outstanding (Diluted),741,741,742,744,740,723,757,746,737,740,741,746,741,742,748,747,672,850,757,783,Upgrade
30,Shares Change (YoY),0.20%,2.45%,-2.07%,-0.27%,0.31%,-2.21%,2.16%,-0.02%,-0.47%,-0.26%,-0.82%,-0.17%,10.15%,-12.75%,-1.21%,-4.55%,-11.64%,7.91%,-0.06%,-15.89%,Upgrade
31,EPS (Basic),0.02,0.03,0.03,0.02,0.01,0.02,0.02,-0.00,-0.02,0.01,0.03,0.08,-0.00,0.91,0.01,0.06,0.04,0.01,-0.06,0.03,Upgrade
32,EPS (Diluted),0.02,0.03,0.03,0.02,0.01,0.02,0.02,-0.00,-0.02,0.01,0.03,0.08,-0.00,0.91,0.01,0.06,0.04,0.01,-0.06,0.03,Upgrade
33,EPS Growth,212.98%,31.38%,106.55%,-,-,168.08%,-40.21%,-,-,-99.10%,134.17%,27.27%,-,9849.27%,-,89.23%,666.06%,2.81%,-,103.17%,Upgrade
34,Free Cash Flow,98.9,37.24,24.91,114.92,-388.26,7.22,23.22,210.69,84.51,33.19,75.49,13.92,80.15,-229.08,28.88,148.92,-27.1,-3.91,-60.2,104.39,Upgrade
35,Free Cash Flow Per Share,0.13,0.05,0.03,0.15,-0.53,0.01,0.03,0.28,0.11,0.04,0.10,0.02,0.11,-0.31,0.04,0.20,-0.04,-0.00,-0.08,0.13,Upgrade
36,Dividend Per Share,-,-,-,0.050,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.030,Upgrade
37,Gross Margin,33.76%,32.14%,37.05%,38.58%,32.72%,32.08%,41.50%,26.80%,40.96%,48.59%,43.63%,27.82%,36.63%,42.10%,40.91%,41.17%,36.71%,38.75%,41.44%,46.54%,Upgrade
38,Operating Margin,14.52%,13.21%,18.71%,22.62%,9.99%,9.53%,22.49%,10.15%,7.76%,19.69%,23.67%,-62.82%,18.04%,24.69%,7.44%,13.00%,12.60%,12.86%,12.28%,2.73%,Upgrade
39,Profit Margin,5.05%,6.08%,9.64%,4.20%,2.07%,5.79%,5.57%,-0.81%,-5.26%,2.54%,9.30%,24.70%,-1.69%,325.52%,4.83%,18.05%,8.35%,3.13%,-29.34%,10.79%,Upgrade
40,Free Cash Flow Margin,33.72%,10.61%,9.32%,35.65%,-169.80%,2.64%,10.16%,97.98%,36.30%,13.96%,33.70%,5.68%,38.24%,-111.07%,15.54%,56.41%,-9.35%,-1.58%,-36.87%,42.71%,Upgrade
41,EBITDA,90.13,100.95,97.51,120.46,70.84,73.86,99.4,69.81,72.64,95.04,107.61,-99.42,86.41,93.93,62.43,82.94,80.92,80.67,64.43,51.05,Upgrade
42,EBITDA Margin,30.73%,28.77%,36.50%,37.37%,30.98%,26.97%,43.49%,32.47%,31.20%,39.98%,48.03%,-40.56%,41.23%,45.54%,33.61%,31.41%,27.91%,32.67%,39.47%,20.89%,Upgrade
43,D&A For EBITDA,47.53,54.59,47.53,47.53,47.99,47.75,47.99,47.99,54.57,48.23,54.57,54.57,48.6,43.01,48.6,48.6,44.38,48.92,44.38,44.38,Upgrade
44,EBIT,42.6,46.36,49.98,72.93,22.85,26.11,51.4,21.82,18.06,46.82,53.04,-153.99,37.81,50.92,13.82,34.33,36.54,31.75,20.05,6.67,Upgrade
45,EBIT Margin,14.52%,13.21%,18.71%,22.62%,9.99%,9.53%,22.49%,10.15%,7.76%,19.69%,23.67%,-62.82%,18.04%,24.69%,7.44%,13.00%,12.60%,12.86%,12.28%,2.73%,Upgrade
46,Effective Tax Rate,35.62%,49.89%,23.92%,55.01%,47.98%,36.30%,31.99%,-,-,89.60%,31.18%,-,-,14.88%,226.48%,21.97%,25.39%,47.47%,-,6.98%,Upgrade
47,Revenue as Reported,293.31,350.88,267.14,322.33,228.66,273.88,228.56,215.04,232.83,237.74,224.04,245.12,209.57,206.24,185.76,264.01,289.97,246.9,163.25,244.44,Upgrade
