,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,685.36,583.56,520.03,673.61,681.45,662.56,945.29,1152,887.45,686.59,804.88,1743,1265,1524,1293,1619,129.57,86.24,79.66,1279,Upgrade
1,Short-Term Investments,-,267.43,-,21.49,-,54.58,-,211.42,-,287.76,-,81.23,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,551.37,411.41,502.83,451.36,544.55,570,300,-,230,420,590,167,657,360,527,277,-,-,-,410,Upgrade
3,Cash & Short-Term Investments,1237,1262,1023,1146,1226,1287,1245,1363,1117,1394,1395,1991,1922,1884,1820,1896,129.57,86.24,79.66,1689,Upgrade
4,Cash Growth,0.87%,-1.92%,-17.86%,-15.91%,9.71%,-7.69%,-10.72%,-31.54%,-41.87%,-26.00%,-23.36%,5.03%,1383.61%,2085.03%,2184.93%,12.29%,119.62%,99.91%,116.10%,4983.78%,Upgrade
5,Accounts Receivable,1650,1611,1605,1611,1233,1346,1346,1624,1044,990.16,945.7,991.03,1022,949.14,779.72,731.58,10.81,11.13,7.37,690.33,Upgrade
6,Other Receivables,-,-,31.29,-,-,78.77,-,-,-,147.44,-,123.75,227.14,174.72,202.9,147.12,0.08,0.05,0.03,58.76,Upgrade
7,Receivables,1650,1611,1636,1611,1233,1425,1346,1624,1044,1138,945.7,1115,1249,1124,982.62,878.71,10.88,11.18,7.4,749.1,Upgrade
8,Inventory,299.26,387.05,374.04,378.9,294.74,256.21,282.66,328.52,407.59,493.16,515.88,429.38,343.81,274.07,269.52,293.15,3.71,2.78,4.41,211.07,Upgrade
9,Prepaid Expenses,-,-,-,0.28,-,-,-,0.06,-,-,-,-,-,0.15,-,-,-,-,-,0.21,Upgrade
10,Other Current Assets,305.46,38.56,293.34,40.56,205.82,35.4,299.44,40.02,547.67,34.02,327.76,51.18,50.56,85.24,42.79,63.75,1.3,1.24,1.22,99.4,Upgrade
11,Total Current Assets,3491,3299,3326,3178,2960,3003,3173,3356,3117,3059,3184,3587,3566,3368,3115,3132,145.46,101.44,92.69,2748,Upgrade
12,"Property, Plant & Equipment",410.58,419.54,434.88,449.68,380.08,389.53,400.18,413.42,437.58,437.68,452.67,459.78,455.7,469.42,472.46,487.36,1.12,1.1,1.02,514.69,Upgrade
13,Long-Term Investments,280.7,221.63,280.62,457.92,446.43,442.59,448.73,440.5,319,356.26,460.49,209.3,132.84,182.69,182.49,182.45,-,-,-,-,Upgrade
14,Other Intangible Assets,233.12,235.63,238.14,240.66,241.73,244.25,246.77,249.29,251.82,254.34,256.87,259.39,136.14,137.03,137.93,138.82,0.01,0.03,0.04,142.52,Upgrade
15,Long-Term Accounts Receivable,17.81,16.44,6.82,9.46,19.13,21.98,26.3,32.02,27.15,37.99,33.54,34.48,59.9,48.17,57.78,44.57,-,-,-,28.83,Upgrade
16,Long-Term Deferred Tax Assets,152.86,167.95,157.81,146.59,135.39,135.57,138.63,138.97,136.65,133.98,135.16,132.35,104.55,99.39,97.38,96.7,0.06,0,0.01,77.78,Upgrade
