,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,276132,253936,236690,247211,228541,258293,249819,206269,162353,188123,Upgrade
1,Other Revenue,200231,194657,197400,184717,184434,199019,197869,174527,178053,183373,Upgrade
2,Revenue,476363,448593,434090,431928,412975,457312,447688,380796,340406,371496,Upgrade
3,Revenue Growth (YoY),9.74%,3.86%,5.11%,-5.55%,-7.75%,20.09%,31.52%,2.50%,-5.29%,4.93%,Upgrade
4,Cost of Revenue,225179,205660,182006,186491,178446,152006,251747,189076,172360,191631,Upgrade
5,Gross Profit,251184,242933,252084,245437,234529,204199,195941,191720,168046,179865,Upgrade
6,"Selling, General & Admin",-,-,-,-,-,13,-,138,-,609,Upgrade
7,Other Operating Expenses,57063,66734,55337,67795,45676,60927,42380,46132,42377,55347,Upgrade
8,Operating Expenses,90436,99136,88550,102504,89972,63050,42380,49020,42377,57400,Upgrade
9,Operating Income,160748,143797,163534,142933,144557,141149,153561,142700,125669,122465,Upgrade
10,Interest Expense,-99986,-102723,-99526,-93524,-87538,-100892,-98089,-86817,-88997,-85812,Upgrade
11,Interest & Investment Income,1312,1093,739,925,482,612,1424,229,1037,909,Upgrade
12,Earnings From Equity Investments,4280,4759,4644,5242,5924,9544,8019,9156,5337,6978,Upgrade
13,Currency Exchange Gain (Loss),-21,1403,-868,1423,-979,-1641,2422,419,1067,1333,Upgrade
14,Other Non Operating Income (Expenses),2688,3424,1334,3600,1285,1427,1858,-3959,1179,-1519,Upgrade
15,EBT Excluding Unusual Items,69021,51753,69857,60599,63731,50199,69195,61728,45292,44354,Upgrade
16,Impairment of Goodwill,-,-26,-,-4363,-,-,-,-647,-,-202,Upgrade
17,Gain (Loss) on Sale of Investments,1044,1583,731,-2653,-137,1517,484,-9381,-1618,-6481,Upgrade
18,Gain (Loss) on Sale of Assets,1977,11,63,353,10624,1035,358,-773,4298,1966,Upgrade
19,Asset Writedown,-295,703,-1388,460,-1322,-747,-900,247,-1428,-835,Upgrade
20,Other Unusual Items,-,-,-,-,-,-,-,-,-,19,Upgrade
21,Pretax Income,71747,54024,69263,54396,72896,52004,69137,51174,46544,38821,Upgrade
22,Income Tax Expense,14998,6221,11792,9670,11799,10415,10448,8155,8635,7803,Upgrade
23,Earnings From Continuing Operations,56749,47803,57471,44726,61097,41589,58689,43019,37909,31018,Upgrade
24,Net Income to Company,56749,47803,57471,44726,61097,41589,58689,43019,37909,31018,Upgrade
25,Minority Interest in Earnings,-24636,-22301,-25379,-21460,-19432,-15542,-14514,-13405,-10895,-10633,Upgrade
26,Net Income,32113,25502,32092,23266,41665,26047,44175,29614,27014,20385,Upgrade
27,Net Income to Common,32113,25502,32092,23266,41665,26047,44175,29614,27014,20385,Upgrade
28,Net Income Growth,0.07%,9.61%,-22.98%,-10.68%,-5.68%,-12.04%,63.53%,45.27%,-19.40%,2.77%,Upgrade
29,Shares Outstanding (Basic),29090,29090,29090,29090,29090,29090,29090,29090,29090,29090,Upgrade
30,Shares Outstanding (Diluted),29090,29090,29090,29090,29090,29090,29090,29090,29090,29090,Upgrade
31,Shares Change (YoY),-,-,-,-,-,-,-,-,-,0.00%,Upgrade
32,EPS (Basic),1.10,0.88,1.10,0.80,1.43,0.90,1.52,1.02,0.93,0.70,Upgrade
33,EPS (Diluted),1.09,0.88,1.10,0.80,1.43,0.89,1.52,1.02,0.93,0.70,Upgrade
34,EPS Growth,-0.75%,9.66%,-22.98%,-10.32%,-5.83%,-12.57%,63.53%,45.43%,-19.25%,4.05%,Upgrade
35,Free Cash Flow,-307259,94198,-141300,137855,8071,171640,-236828,106759,65581,135689,Upgrade
36,Free Cash Flow Per Share,-10.56,3.24,-4.86,4.74,0.28,5.90,-8.14,3.67,2.25,4.66,Upgrade
37,Dividend Per Share,0.190,0.335,0.180,0.417,0.170,0.456,0.150,0.388,0.100,0.285,Upgrade
38,Dividend Growth,5.56%,-19.62%,5.88%,-8.61%,13.33%,17.53%,50.00%,36.14%,-44.44%,9.62%,Upgrade
39,Operating Margin,33.74%,32.06%,37.67%,33.09%,35.00%,30.86%,34.30%,37.47%,36.92%,32.97%,Upgrade
40,Profit Margin,6.74%,5.68%,7.39%,5.39%,10.09%,5.70%,9.87%,7.78%,7.94%,5.49%,Upgrade
41,Free Cash Flow Margin,-64.50%,21.00%,-32.55%,31.92%,1.95%,37.53%,-52.90%,28.04%,19.27%,36.53%,Upgrade
42,EBITDA,173991,155700,174690,153770,153960,144567,163874,145754,135771,126665,Upgrade
43,D&A For EBITDA,13243,11903,11156,10837,9403,3418,10313,3054,10102,4200,Upgrade
44,EBIT,160748,143797,163534,142933,144557,141149,153561,142700,125669,122465,Upgrade
45,Revenue as Reported,377647,-,333986,-,324847,-,352921,-,255802,-,Upgrade
