,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+6 Quarters
0,Cash & Equivalents,44.21,44.21,35.19,-,40.31,-,29.44,-,41.34,-,46.98,-,35.9,-,57.78,-,63.92,-,39.92,-,Upgrade
1,Cash & Short-Term Investments,44.21,44.21,35.19,40.31,40.31,29.44,29.44,-,41.34,46.98,46.98,-,35.9,57.78,57.78,-,63.92,39.92,39.92,-,Upgrade
2,Cash Growth,9.67%,50.17%,19.53%,-,-2.49%,-37.34%,-37.34%,-,15.14%,-18.69%,-18.69%,-,-43.83%,44.73%,44.73%,-,55.85%,27.66%,27.66%,-,Upgrade
3,Accounts Receivable,143.16,143.16,145.85,-,144.06,-,156.76,-,142.88,-,134.41,-,127.59,-,141.99,-,127,-,125.81,-,Upgrade
4,Other Receivables,1.64,1.64,0.51,-,0.76,-,0.46,-,2.24,-,2.22,-,0.69,-,1.47,-,0.45,-,0.41,-,Upgrade
5,Receivables,144.8,144.8,146.35,-,144.82,-,157.22,-,145.11,-,136.63,-,128.29,-,143.46,-,127.45,-,126.22,-,Upgrade
6,Inventory,19.04,19.04,16.7,-,21.14,-,12.99,-,17.59,-,15.66,-,26.26,-,9.46,-,7.71,-,6.48,-,Upgrade
7,Prepaid Expenses,1.03,1.03,2.98,-,0.94,-,1.34,-,5.65,-,5.66,-,1.77,-,0.85,-,0.71,-,0.61,-,Upgrade
8,Other Current Assets,-,-,-,-,-,-,-,-,-,-,0.82,-,0.82,-,0.82,-,0.82,-,5.99,-,Upgrade
