,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+6 Quarters
0,Market Capitalization,38,35,44,44,42,54,65,50,52,80,110,110,130,140,99,76,73,72,550,-,-,Upgrade
1,Market Cap Growth,-35.19%,-35.19%,-32.31%,-12.00%,-19.23%,-32.50%,-40.91%,-54.55%,-60.00%,-42.86%,11.11%,44.74%,78.08%,94.44%,-82.00%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,19,25,34,30,28,52,63,37,39,62,92,99,119,86,45,16,13,34,512,-,-,Upgrade
3,Last Close Price,0.04,0.04,0.04,0.04,0.04,0.05,0.07,0.05,0.05,0.08,0.11,0.11,0.13,0.14,0.10,0.08,0.07,0.07,0.52,-,-,Upgrade
4,PE Ratio,-,-,-,-,15.41,18.78,-,9.07,11.93,14.35,13.35,10.14,8.94,8.60,6.72,6.11,7.30,7.94,31.75,-,-,Upgrade
5,PS Ratio,0.24,0.22,0.27,0.27,0.23,0.26,0.31,0.22,0.23,0.37,0.55,0.55,0.63,0.70,0.51,0.42,0.40,0.44,2.98,-,-,Upgrade
6,PB Ratio,0.21,0.19,0.24,0.24,0.22,0.29,0.35,0.27,-,0.43,0.60,0.60,-,0.78,0.58,0.44,-,0.44,4.45,-,-,Upgrade
7,P/TBV Ratio,0.19,0.19,0.24,0.24,0.22,0.29,0.35,0.27,-,0.43,0.60,0.60,-,0.78,0.58,0.44,-,0.44,4.45,-,-,Upgrade
8,P/FCF Ratio,4.49,3.18,7.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,3.86,3.03,7.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.12,0.16,0.21,0.18,0.15,0.25,0.30,0.17,0.18,0.29,0.46,0.49,0.58,0.43,0.23,0.09,0.07,0.20,2.77,-,-,Upgrade
11,EV/EBITDA Ratio,4.50,11.23,6.42,-,2.94,5.69,-,3.28,4.05,5.47,6.64,5.96,5.94,4.17,2.42,0.92,0.60,1.64,15.77,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,5.04,9.33,-,4.58,5.78,7.10,7.93,6.76,6.47,4.54,2.63,1.02,0.65,1.79,16.65,-,-,Upgrade
13,EV/FCF Ratio,2.25,2.31,6.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,-,0.15,0.16,0.16,-,0.14,0.02,0.02,-,0.02,0.01,0.01,-,Upgrade
15,Debt / EBITDA Ratio,5.97,11.17,11.17,-,2.93,2.07,-,1.51,-,2.27,4.55,2.43,-,1.08,0.24,0.16,-,0.25,0.15,0.04,-,Upgrade
16,Debt / FCF Ratio,2.98,2.29,4.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.61,0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,5.55,6.01,6.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
