,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,13639,13087,9283,9973,14996,18117,17181,11814,8351,10052,Upgrade
1,Revenue Growth (YoY),46.92%,31.23%,-38.09%,-44.96%,-12.72%,53.36%,105.74%,17.52%,0.00%,-18.04%,Upgrade
2,Cost of Revenue,12835,12471,8583,9410,14273,17377,16333,11342,7950,9571,Upgrade
3,Gross Profit,804.24,615.96,700.46,562.2,723.13,739.76,847.49,471.37,400.49,481.46,Upgrade
4,"Selling, General & Admin",196.1,205.5,196.42,225.6,205.21,239.83,218.16,194.92,171.28,220.97,Upgrade
5,Operating Expenses,257.47,246.04,222.06,252.56,222.27,253.85,233.11,207.35,183.91,260.68,Upgrade
6,Operating Income,546.77,369.92,478.4,309.65,500.86,485.91,614.38,264.02,216.58,220.78,Upgrade
7,Interest Expense,-30.14,-47.22,-39.18,-34.6,-21.68,-16.2,-17.93,-18.44,-30.57,-17.91,Upgrade
8,Interest & Investment Income,10.02,28.92,27.5,12.4,4.25,5.83,4.92,2.82,4.9,5.12,Upgrade
9,Earnings From Equity Investments,0.2,-2.95,3.39,-28.21,4.91,-25.62,10.16,6.37,3.91,1.19,Upgrade
10,Currency Exchange Gain (Loss),-20.8,-15.14,-5.42,24.96,-18.41,3.39,1.39,6.01,-5.11,-12.69,Upgrade
11,Other Non Operating Income (Expenses),16.07,3.74,1.57,-1.63,9.42,6.4,20.58,-17.13,13.02,26.6,Upgrade
12,EBT Excluding Unusual Items,522.12,337.28,466.25,282.56,479.34,459.7,633.5,243.66,202.74,223.09,Upgrade
13,Gain (Loss) on Sale of Investments,2.32,-28.93,-8.17,-6.05,-16.96,31.78,23.09,2.03,-1.13,-18.72,Upgrade
14,Gain (Loss) on Sale of Assets,0.27,-0.03,1.35,0.48,0.14,1.23,-0.01,1.63,0.07,4.7,Upgrade
15,Asset Writedown,-,-51.55,-,-65.61,-,-40.61,-,-32.32,-,29.64,Upgrade
16,Other Unusual Items,-,-,-,4.96,-,0.34,-,0.01,2.76,-4.69,Upgrade
17,Pretax Income,524.7,256.78,459.43,216.34,462.52,452.45,656.57,215.01,204.44,234.01,Upgrade
18,Income Tax Expense,82.61,55.01,75.53,44.62,70.34,73.47,110.42,36.06,33.51,56.02,Upgrade
19,Earnings From Continuing Operations,442.09,201.77,383.91,171.72,392.18,378.98,546.15,178.95,170.94,178,Upgrade
20,Minority Interest in Earnings,-111.8,-69.32,-112.56,-72.05,-91.52,-92.36,-119.58,-47.43,-40.56,-45.08,Upgrade
21,Net Income,330.29,132.45,271.35,99.67,300.66,286.62,426.57,131.52,130.38,132.92,Upgrade
22,Net Income to Common,330.29,132.45,271.35,99.67,300.66,286.62,426.57,131.52,130.38,132.92,Upgrade
23,Net Income Growth,21.72%,32.88%,-9.75%,-65.22%,-29.52%,117.93%,227.18%,-1.05%,25.95%,-20.42%,Upgrade
24,Shares Outstanding (Basic),626,626,626,626,626,626,626,626,626,626,Upgrade
25,Shares Outstanding (Diluted),626,626,626,626,626,626,626,626,626,626,Upgrade
26,EPS (Basic),0.53,0.21,0.43,0.16,0.48,0.46,0.68,0.21,0.21,0.21,Upgrade
27,EPS (Diluted),0.53,0.21,0.43,0.16,0.48,0.46,0.68,0.21,0.21,0.21,Upgrade
28,EPS Growth,21.72%,32.88%,-9.75%,-65.22%,-29.52%,117.93%,227.18%,-1.05%,25.95%,-20.42%,Upgrade
29,Free Cash Flow,-898.41,-1335,2372,2149,-1170,462.32,-124.53,1212,-890.89,774.01,Upgrade
30,Free Cash Flow Per Share,-1.44,-2.13,3.79,3.43,-1.87,0.74,-0.20,1.94,-1.42,1.24,Upgrade
31,Dividend Per Share,0.150,0.250,0.100,0.250,0.100,0.300,0.150,0.165,0.045,0.170,Upgrade
32,Dividend Growth,50.00%,0%,0%,-16.67%,-33.33%,81.82%,233.33%,-2.94%,12.50%,6.25%,Upgrade
33,Operating Margin,4.01%,2.83%,5.15%,3.10%,3.34%,2.68%,3.58%,2.23%,2.59%,2.20%,Upgrade
34,Profit Margin,2.42%,1.01%,2.92%,1.00%,2.00%,1.58%,2.48%,1.11%,1.56%,1.32%,Upgrade
35,Free Cash Flow Margin,-6.59%,-10.20%,25.55%,21.55%,-7.80%,2.55%,-0.72%,10.26%,-10.67%,7.70%,Upgrade
36,EBITDA,561.01,388.29,498.1,329.45,520.07,505.76,634.31,289.78,237.33,237.4,Upgrade
37,D&A For EBITDA,14.24,18.37,19.7,19.8,19.22,19.85,19.93,25.75,20.76,16.62,Upgrade
38,EBIT,546.77,369.92,478.4,309.65,500.86,485.91,614.38,264.02,216.58,220.78,Upgrade
