,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,2754,2472,2190,2028,2378,2478,3254,2034,1878,1421,1652,Upgrade
1,Market Cap Growth,21.91%,21.91%,-7.89%,-18.18%,-26.92%,21.85%,73.33%,43.17%,13.64%,-4.62%,11.86%,Upgrade
2,Enterprise Value,3520,2052,716,2640,4952,3557,4693,3135,4086,2672,3435,Upgrade
3,Last Close Price,4.40,3.80,3.16,2.83,3.08,3.12,3.82,2.31,2.03,1.50,1.63,Upgrade
4,PE Ratio,5.95,5.34,5.42,5.47,5.94,4.22,4.56,3.64,7.17,5.40,6.99,Upgrade
5,PS Ratio,0.10,0.09,0.10,0.11,0.10,0.07,0.09,0.07,0.09,0.08,0.09,Upgrade
6,PB Ratio,0.98,0.84,0.77,0.62,0.79,0.83,1.14,0.79,0.88,0.72,0.90,Upgrade
7,P/TBV Ratio,0.88,0.88,0.84,0.79,0.97,1.00,1.37,0.94,1.02,0.82,1.02,Upgrade
8,P/FCF Ratio,-,-,-,0.45,2.43,-,9.63,-,5.84,-,1.25,Upgrade
9,P/OCF Ratio,-,-,-,0.45,2.39,-,9.34,-,5.65,-,1.25,Upgrade
10,EV/Sales Ratio,0.13,0.08,0.03,0.14,0.20,0.11,0.13,0.11,0.20,0.15,0.19,Upgrade
11,EV/EBITDA Ratio,3.69,2.16,0.81,3.19,5.83,3.47,4.12,3.39,7.75,5.63,7.12,Upgrade
12,EV/EBIT Ratio,3.85,2.24,0.84,3.35,6.11,3.60,4.26,3.57,8.50,6.11,7.71,Upgrade
13,EV/FCF Ratio,-1.58,-,-,0.58,5.06,-,13.89,-,12.71,-,2.60,Upgrade
14,Debt / Equity Ratio,0.61,0.61,0.37,0.77,0.53,1.36,0.88,1.25,0.96,1.63,1.17,Upgrade
15,Debt / FCF Ratio,-,-,-,0.56,1.63,-,7.45,-,6.32,-,1.63,Upgrade
16,Return on Capital Employed (ROCE),30.02%,30.02%,28.72%,22.55%,24.92%,30.37%,35.29%,30.65%,19.74%,18.83%,20.29%,Upgrade
17,Earnings Yield,16.80%,18.72%,18.43%,18.30%,16.83%,23.70%,21.91%,27.44%,13.95%,18.53%,14.31%,Upgrade
18,FCF Yield,-81.12%,-90.36%,47.32%,222.95%,41.17%,-28.55%,10.38%,53.49%,17.13%,-8.23%,79.80%,Upgrade
19,Dividend Yield,9.09%,10.52%,11.09%,12.35%,11.37%,12.83%,11.77%,13.64%,10.37%,14.29%,12.91%,Upgrade
20,Total Shareholder Return,9.09%,10.52%,11.09%,12.35%,11.37%,12.83%,11.77%,13.64%,10.37%,14.29%,12.91%,Upgrade
