,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,535.53,523.31,579.1,541.65,537.59,539.32,475.92,464.74,452.01,404.11,Upgrade
1,Revenue Growth (YoY),-7.52%,-3.39%,7.72%,0.43%,12.96%,16.05%,5.29%,15.00%,-5.08%,-15.83%,Upgrade
2,Cost of Revenue,398.55,397.21,426.06,399.52,413.92,425.75,367.65,368.99,353.56,321.5,Upgrade
3,Gross Profit,136.98,126.1,153.04,142.13,123.67,113.58,108.26,95.75,98.45,82.62,Upgrade
4,"Selling, General & Admin",126.26,127.72,127.8,128.87,125.71,118.99,111.54,111.61,107,117.74,Upgrade
5,Other Operating Expenses,-6.98,-7.41,-8.19,-9.31,-8.62,-9.38,-7.94,-8.58,-7.69,-11.73,Upgrade
6,Operating Expenses,120.79,120.31,119.61,119.57,116.98,109.55,103.6,103.4,99.31,106.02,Upgrade
7,Operating Income,16.19,5.79,33.43,22.56,6.69,4.02,4.66,-7.65,-0.86,-23.4,Upgrade
8,Interest Expense,-1.06,-1.36,-1.1,-1.21,-1.3,-1.42,-1.52,-1.45,-1.4,-1.61,Upgrade
9,Interest & Investment Income,2.82,2.53,1.98,1.59,0.81,0.61,0.55,0.63,0.73,0.99,Upgrade
10,EBT Excluding Unusual Items,17.95,6.96,34.31,22.94,6.2,3.21,3.7,-8.48,-1.53,-24.02,Upgrade
11,Asset Writedown,-8.31,-3.46,-6.56,10.52,-6.39,13.68,-,16.37,-,-11.77,Upgrade
12,Other Unusual Items,1.02,0.04,0.15,0.93,10.31,0.79,-0.04,7.84,20.26,1.8,Upgrade
13,Pretax Income,10.65,3.54,27.9,34.38,10.12,17.68,3.66,15.74,18.74,-34,Upgrade
14,Income Tax Expense,3.59,2.19,-1.67,4.2,-2.14,3.28,0.5,1.83,0.7,-5.02,Upgrade
15,Earnings From Continuing Operations,7.06,1.34,29.57,30.18,12.26,14.41,3.15,13.91,18.04,-28.99,Upgrade
16,Minority Interest in Earnings,0.07,-0.33,-0.83,-1.61,-0.02,0.71,-0.16,1.06,0.63,1.88,Upgrade
17,Net Income,7.14,1.01,28.75,28.57,12.24,15.11,3,14.97,18.67,-27.11,Upgrade
18,Net Income to Common,7.14,1.01,28.75,28.57,12.24,15.11,3,14.97,18.67,-27.11,Upgrade
19,Net Income Growth,-75.18%,-96.47%,134.93%,89.06%,308.41%,0.98%,-83.95%,-,-,-,Upgrade
20,Shares Outstanding (Basic),1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,Upgrade
21,Shares Outstanding (Diluted),1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,Upgrade
22,EPS (Basic),0.01,0.00,0.02,0.02,0.01,0.01,0.00,0.01,0.02,-0.02,Upgrade
23,EPS (Diluted),0.01,0.00,0.02,0.02,0.01,0.01,0.00,0.01,0.02,-0.02,Upgrade
24,EPS Growth,-75.26%,-96.68%,135.45%,89.00%,312.00%,0.98%,-84.08%,-,-,-,Upgrade
25,Free Cash Flow,63.02,32.6,36.91,40.25,27.82,-7.91,14.64,29.98,100,40.88,Upgrade
26,Free Cash Flow Per Share,0.05,0.03,0.03,0.03,0.02,-0.01,0.01,0.03,0.08,0.03,Upgrade
27,Operating Margin,3.02%,1.11%,5.77%,4.17%,1.24%,0.75%,0.98%,-1.65%,-0.19%,-5.79%,Upgrade
28,Profit Margin,1.33%,0.19%,4.96%,5.28%,2.28%,2.80%,0.63%,3.22%,4.13%,-6.71%,Upgrade
29,Free Cash Flow Margin,11.77%,6.23%,6.37%,7.43%,5.18%,-1.47%,3.08%,6.45%,22.12%,10.12%,Upgrade
30,EBITDA,22.7,12.29,39.74,28.89,13.16,11.19,11.87,0.51,6.5,-15.48,Upgrade
31,D&A For EBITDA,6.52,6.5,6.31,6.33,6.48,7.17,7.2,8.16,7.36,7.92,Upgrade
32,EBIT,16.19,5.79,33.43,22.56,6.69,4.02,4.66,-7.65,-0.86,-23.4,Upgrade
33,Advertising Expenses,5.59,-,4.05,-,4.67,-,3.43,-,4.5,-,Upgrade
