,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16179,8161,6493,8503,8805,8645,8829,7974,6879,6167,7189,6423,7080,6843,7937,10492,7883,9689,7076,6812,11346,Upgrade
1,Market Cap Growth,-5.60%,-5.60%,-26.46%,6.64%,28.00%,40.18%,22.81%,24.15%,-2.84%,-9.87%,-9.43%,-38.78%,-10.19%,-29.38%,12.17%,54.02%,-30.53%,9.98%,-19.13%,-36.55%,50.15%,Upgrade
2,Enterprise Value,16708,8638,6988,8958,9261,8840,9333,8143,7048,6389,7661,6883,7540,7167,8176,10497,8176,8967,7050,6911,11445,Upgrade
3,Last Close Price,8.98,4.53,3.65,4.78,4.95,4.86,4.91,4.37,3.77,3.38,3.94,3.52,3.88,3.75,4.35,5.75,4.32,5.31,3.48,3.35,5.58,Upgrade
4,PE Ratio,484.62,-161.65,-179.29,-239.12,-,65.71,74.46,78.18,-,18.34,29.85,181.00,137.82,-,-,10.10,7.40,-4.56,-3.04,-2.24,-,Upgrade
5,Forward PE,-,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,11.30,7.40,13.96,26.89,Upgrade
6,PS Ratio,4.74,2.71,2.16,2.80,2.97,3.11,3.32,2.88,2.39,1.72,1.79,1.60,1.70,1.71,2.10,2.78,2.23,2.73,2.00,1.97,3.21,Upgrade
7,PB Ratio,6.55,3.40,2.79,3.68,4.01,3.67,3.74,3.58,3.14,2.63,3.15,2.86,3.16,3.32,3.77,4.65,3.50,4.25,2.35,2.97,5.20,Upgrade
8,P/TBV Ratio,3.39,3.39,2.79,3.69,4.04,3.71,3.79,3.63,3.19,2.83,3.41,3.11,3.44,3.76,4.29,5.23,3.99,4.86,2.60,3.46,6.00,Upgrade
9,P/FCF Ratio,191.29,96.50,169.46,297.98,-,-,-104.21,-66.18,-,-,-,-30.13,-27.80,-,-,-,51.73,-,-,15.02,-,Upgrade
10,P/OCF Ratio,29.14,29.14,24.46,34.20,37.74,61.26,81.78,74.04,-,21.80,31.10,105.87,82.85,-,-,29.54,16.47,18.67,12.53,8.32,15.90,Upgrade
11,EV/Sales Ratio,5.67,2.87,2.32,2.95,3.13,3.18,3.51,2.94,2.45,1.78,1.91,1.71,1.81,1.79,2.16,2.78,2.31,2.53,1.99,2.00,3.24,Upgrade
12,EV/EBITDA Ratio,63.91,34.14,28.04,32.36,-,33.33,37.00,38.87,-,26.16,74.73,-57.33,-,-,-,35.14,26.46,65.81,50.21,58.64,-,Upgrade
13,EV/EBIT Ratio,220.41,78.06,61.08,65.38,-,62.86,89.59,113.59,-,107.55,-97.04,-21.38,-,-,-,98.35,-,-240.15,-235.52,-175.72,-,Upgrade
14,EV/FCF Ratio,197.56,102.13,182.38,313.93,-,-,-110.17,-67.58,-,-,-,-32.29,-29.61,-,-,-,53.65,-,-,15.24,-,Upgrade
15,Debt / Equity Ratio,0.53,0.53,0.47,0.58,0.65,0.50,0.47,0.49,0.40,0.26,0.35,0.46,0.45,0.56,0.53,0.49,0.53,0.47,0.37,0.42,0.39,Upgrade
16,Debt / EBITDA Ratio,4.90,2.41,3.66,5.83,388.48,2.27,2.70,3.95,-,1.34,3.32,3.37,-,-,-,2.78,65.85,2.61,3.03,2.16,-,Upgrade
17,Debt / FCF Ratio,15.13,15.13,28.87,46.79,-,-,-13.15,-8.98,-,-,-,-4.86,-4.00,-,-,-,7.78,-,-,2.10,-,Upgrade
18,Asset Turnover,0.83,0.66,0.57,0.59,0.84,0.73,0.57,0.48,0.80,0.83,0.59,0.95,0.99,0.73,0.65,0.83,0.80,0.69,0.48,0.67,Upgrade,
19,Inventory Turnover,7.50,10.25,9.17,9.03,7.62,9.12,6.98,5.45,4.83,6.76,6.13,4.81,6.46,5.60,5.34,4.55,7.00,6.03,5.48,3.28,7.26,Upgrade
20,Quick Ratio,1.12,1.12,0.98,1.02,1.06,1.26,1.41,1.17,1.01,1.02,0.93,0.91,1.03,0.66,0.78,0.84,1.03,1.04,1.67,0.95,0.85,Upgrade
21,Current Ratio,1.44,1.44,1.21,1.25,1.27,1.62,1.71,1.62,1.29,1.38,1.26,1.33,1.25,1.11,1.15,1.32,1.27,1.52,2.03,1.33,1.07,Upgrade
22,Return on Equity (ROE),10.71%,10.33%,3.21%,-37.37%,13.28%,11.44%,2.64%,-5.80%,11.03%,8.10%,3.26%,33.95%,-6.87%,-33.89%,6.37%,0.43%,39.27%,110.64%,11.08%,-338.18%,Upgrade,
23,Return on Assets (ROA),5.24%,2.47%,1.09%,-2.78%,5.56%,3.98%,2.38%,-4.07%,3.84%,2.06%,1.27%,-3.12%,-3.76%,-10.47%,2.49%,-2.29%,2.99%,1.96%,3.55%,-8.38%,Upgrade,
24,Return on Capital (ROIC),6.70%,3.20%,1.37%,-3.49%,7.08%,5.00%,3.04%,-5.39%,5.18%,2.78%,1.81%,-4.81%,-5.89%,-15.78%,3.71%,-3.35%,4.07%,2.76%,5.57%,-11.45%,Upgrade,
25,Return on Capital Employed (ROCE),2.25%,3.29%,3.67%,4.21%,-,4.27%,3.15%,2.29%,-,2.11%,-2.85%,-11.14%,-,-,-,3.53%,-,-1.19%,-0.77%,-1.30%,-,Upgrade
26,Earnings Yield,0.21%,-0.62%,-0.56%,-0.42%,-0.45%,1.52%,1.34%,1.28%,1.53%,5.45%,3.35%,0.55%,0.73%,-2.08%,1.87%,9.90%,13.52%,-21.95%,-32.93%,-44.59%,-26.90%,Upgrade
