,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3773,3656,3483,3895,2982,3275,3397,3808,2961,2990,3032,3012,2396,2541,2656,2458,2130,2246,2050,2043,Upgrade
1,Other Revenue,-35.84,35.84,-,33.95,-41.94,41.94,-,52.09,-68.41,68.41,-,68.79,-36.19,36.19,-,49.12,-45.25,45.25,-,49.84,Upgrade
2,Revenue,3738,3692,3483,3928,2940,3317,3397,3861,2892,3059,3032,3081,2360,2578,2656,2507,2085,2291,2050,2093,Upgrade
3,Revenue Growth (YoY),27.14%,11.30%,2.52%,1.76%,1.63%,8.46%,12.04%,25.29%,22.55%,18.66%,14.14%,22.91%,13.22%,12.50%,29.55%,19.78%,12.91%,20.97%,12.68%,17.13%,Upgrade
4,Cost of Revenue,2913,2835,2624,3054,2190,2548,2534,2990,2240,2258,2223,2441,1759,1815,1773,2092,1249,1325,1272,1397,Upgrade
5,Gross Profit,824.24,857.16,858.85,874.75,749.35,769.82,863.07,870.46,652.63,800.18,808.79,639.9,601.11,762.65,882.87,414.71,835.91,965.89,777.96,696.01,Upgrade
6,"Selling, General & Admin",323.86,318.46,297.2,313.35,283,279.03,288.52,268.95,283.41,267.25,299.79,278.49,246.69,258.75,243.42,-1.83,316.55,349.38,295.46,318.12,Upgrade
7,Research & Development,140.26,150.86,144.44,173.58,143.35,153.92,130.1,143.99,107.66,164.62,119.85,137.66,121.6,112.58,103.35,108.1,108.43,102.68,66.98,92.1,Upgrade
8,Other Operating Expenses,15.62,57.29,-7.67,35.38,-90.92,47.77,-1.22,128.45,5.02,-2.87,-37.27,154.37,8.88,-68.97,-7.22,101.64,3.56,-14.72,-11.03,59.07,Upgrade
9,Operating Expenses,469.2,530.39,438.37,545.9,337.51,485.21,418.8,559.01,402.05,434.44,384.86,571.26,379.7,304.21,341.06,203.15,420.57,447.85,348.38,464,Upgrade
