,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,41421,46208,37658,34732,32680,16910,17974,44688,50616,38000,48336,Upgrade
1,Market Cap Growth,33.04%,33.04%,15.23%,105.39%,81.82%,-62.16%,-64.49%,17.60%,4.72%,-24.70%,-3.20%,Upgrade
2,Enterprise Value,60189,66274,61083,60942,56298,37943,38359,63424,67459,51571,62055,Upgrade
3,Last Close Price,10.90,11.75,9.34,8.62,8.11,4.20,4.46,11.09,12.56,9.43,11.89,Upgrade
4,PE Ratio,9.24,10.26,14.27,-17.31,-,-,-,-,-,-,25.03,Upgrade
5,Forward PE,10.69,9.42,11.91,18.10,-,-,-,-,-,-,17.33,Upgrade
6,PS Ratio,1.37,1.53,1.53,2.73,6.20,2.14,1.91,6.01,9.93,2.75,2.12,Upgrade
7,PB Ratio,-884.47,-884.47,-28.37,-10.98,-8.18,-14.24,15.02,13.62,10.09,5.20,4.62,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,15.62,14.02,10.38,5.34,4.73,Upgrade
9,P/FCF Ratio,4.98,5.56,4.76,12.80,-,-,-18.39,-,-,-,15.05,Upgrade
10,P/OCF Ratio,5.23,5.23,4.55,11.64,-,-,-39.98,-,-,-,11.15,Upgrade
11,PEG Ratio,0.74,-,-,-,-,-,-,-,-,-,0.38,Upgrade
12,EV/Sales Ratio,1.99,2.19,2.47,4.80,10.69,4.79,4.08,8.53,13.24,3.73,2.73,Upgrade
13,EV/EBITDA Ratio,7.44,8.26,9.55,35.96,-,-,-,-117.81,-,-,11.33,Upgrade
14,EV/EBIT Ratio,9.65,10.62,13.37,-305.68,-,-,-,-,-,-,20.84,Upgrade
15,EV/FCF Ratio,7.24,7.97,7.72,22.46,-,-,-39.25,-,-,-,19.32,Upgrade
16,Debt / Equity Ratio,-459.06,-459.06,-18.31,-8.52,-8.24,-25.74,20.17,7.00,4.26,2.62,1.61,Upgrade
17,Debt / FCF Ratio,2.88,2.88,3.07,9.93,-,-,-24.71,-,-,-,5.24,Upgrade
18,Return on Capital Employed (ROCE),28.77%,28.77%,24.24%,-1.02%,-,-,-,-,-,-,10.92%,Upgrade
19,Earnings Yield,10.87%,9.74%,7.01%,-5.78%,-16.01%,-26.71%,-21.40%,-9.12%,-10.28%,-5.14%,4.00%,Upgrade
20,FCF Yield,20.07%,17.99%,21.01%,7.81%,-7.22%,-8.91%,-5.44%,-5.12%,-7.52%,-3.72%,6.64%,Upgrade
21,Dividend Yield,2.23%,-,-,-,-,-,-,-,-,-,1.49%,Upgrade
22,Buyback Yield / Dilution,-0.48%,-0.28%,-0.35%,-0.34%,-0.00%,0.03%,0.00%,-0.03%,0.04%,0.13%,0.05%,Upgrade
23,Total Shareholder Return,1.75%,-0.28%,-0.35%,-0.34%,-0.00%,0.03%,0.00%,-0.03%,0.04%,0.13%,1.54%,Upgrade
