,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5214,4232,3514,6707,6949,3112,2566,2636,2277,3270,Upgrade
1,Cash & Short-Term Investments,5214,4232,3514,6707,6949,3112,2566,2636,2277,3270,Upgrade
2,Cash Growth,48.41%,-36.90%,-49.43%,115.51%,170.77%,18.08%,12.69%,-19.41%,-33.33%,-18.08%,Upgrade
3,Accounts Receivable,595.11,594.47,400.47,239.52,265.64,269.71,327.95,292.04,289,531.94,Upgrade
4,Other Receivables,7.09,7.39,6.37,0.16,0.24,0.22,0.36,0.33,0.08,1.37,Upgrade
5,Receivables,602.19,601.86,406.84,239.68,265.88,269.93,328.31,292.37,289.09,533.31,Upgrade
6,Inventory,204.73,188.15,164.73,160.02,166.09,164.41,169.4,159.85,181.43,163.72,Upgrade
7,Prepaid Expenses,189.26,120.61,176.72,127.55,139.85,122.53,143.47,99.75,167.2,133.73,Upgrade
8,Total Current Assets,6211,5143,4262,7234,7520,3669,3207,3187,2915,4101,Upgrade
9,"Property, Plant & Equipment",21214,21586,22192,22914,23796,24685,25500,26277,27037,28091,Upgrade
10,Other Intangible Assets,1503,1591,1680,-,44.66,46.27,94.38,141.7,189.8,244.85,Upgrade
11,Long-Term Deferred Charges,345.62,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,761.83,861.73,835.15,1062,72.67,39.36,29.38,62.91,45.02,69.52,Upgrade
13,Total Assets,30035,29181,28969,31209,31434,28440,28831,29669,30187,32506,Upgrade
14,Accounts Payable,245.67,129.64,86.53,36.86,51.72,52.77,51.75,54.83,37.85,117.15,Upgrade
15,Current Portion of Long-Term Debt,3892,5850,5860,-,-,-,-,-,-,-,Upgrade
16,Current Portion of Leases,47.75,30.76,22.34,21.08,25.59,27.9,28.11,32.11,46.3,45.35,Upgrade
17,Current Income Taxes Payable,31.36,46.16,7.67,7.75,7.66,14.66,18.74,7.37,2.63,10.28,Upgrade
18,Other Current Liabilities,4130,4273,3403,2238,1987,3018,2507,3198,3710,5064,Upgrade
19,Total Current Liabilities,8347,10330,9380,2304,2072,3114,2606,3292,3797,5237,Upgrade
20,Long-Term Debt,19878,18248,20902,32725,30367,23929,22744,21155,18901,16605,Upgrade
21,Long-Term Leases,165.45,168.36,153.81,170.76,174.05,188.17,179.47,184.83,173.11,191.12,Upgrade
22,Other Long-Term Liabilities,1697,1762,1696,6.52,8.18,11.67,21.29,19.14,7.46,13.91,Upgrade
23,Total Liabilities,30087,30509,32131,35206,32621,27243,25550,24651,22879,22046,Upgrade
24,Common Stock,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,Upgrade
25,Additional Paid-In Capital,10372,10399,10404,10409,10409,10409,10409,10406,10406,10404,Upgrade
26,Retained Earnings,-2041,-3083,-5001,-5839,-3034,-648.66,1450,3110,5444,8613,Upgrade
27,Comprehensive Income & Other,-12183,-12442,-12365,-12366,-12362,-12363,-12378,-12298,-12342,-12358,Upgrade
28,Shareholders' Equity,-52.24,-1327,-3162,-3996,-1187,1197,3281,5018,7308,10460,Upgrade
29,Total Liabilities & Equity,30035,29181,28969,31209,31434,28440,28831,29669,30187,32506,Upgrade
30,Total Debt,23983,24298,26938,32917,30566,24145,22952,21372,19121,16841,Upgrade
31,Net Cash (Debt),-18768,-20066,-23425,-26210,-23618,-21033,-20385,-18736,-16843,-13571,Upgrade
32,Net Cash Per Share,-4.91,-5.26,-6.14,-6.90,-6.22,-5.54,-5.36,-4.93,-4.43,-3.57,Upgrade
33,Filing Date Shares Outstanding,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,Upgrade
34,Total Common Shares Outstanding,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,Upgrade
35,Working Capital,-2136,-5187,-5118,4930,5448,555.18,601.88,-104.61,-881.67,-1135,Upgrade
36,Book Value Per Share,-0.01,-0.35,-0.83,-1.05,-0.31,0.31,0.86,1.32,1.92,2.75,Upgrade
37,Tangible Book Value,-1555,-2918,-4842,-3996,-1232,1151,3187,4876,7119,10215,Upgrade
38,Tangible Book Value Per Share,-0.41,-0.77,-1.27,-1.05,-0.32,0.30,0.84,1.28,1.87,2.69,Upgrade
39,Buildings,-,29903,-,29910,-,29853,-,29349,-,29265,Upgrade
40,Machinery,-,4839,-,4691,-,5012,-,4626,-,4534,Upgrade
41,Construction In Progress,-,175.4,-,102.53,-,83.36,-,402.82,-,104.4,Upgrade
42,Leasehold Improvements,-,2031,-,2067,-,2132,-,2154,-,2154,Upgrade
