,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,16218,15082,10649,2516,2753,4090,4133,2339,2045,10265,Upgrade
1,Other Revenue,-,-1047,-,-463.16,463.16,609.93,577.83,386.91,324.99,1204,Upgrade
2,Revenue,16218,14035,10649,2053,3216,4700,4711,2726,2370,11468,Upgrade
3,Revenue Growth (YoY),52.29%,583.72%,231.15%,-56.32%,-31.74%,72.43%,98.75%,-76.23%,-79.02%,13.20%,Upgrade
4,Cost of Revenue,2968,2783,2236,1769,1849,1937,1913,1557,1894,2391,Upgrade
5,Gross Profit,13250,11252,8413,283.89,1367,2763,2798,1168,476.13,9077,Upgrade
6,"Selling, General & Admin",719.81,697.46,342.6,84.3,136.21,209.24,181.73,114.81,84.17,357.13,Upgrade
7,Other Operating Expenses,8026,6900,5231,1256,1747,2667,2549,1572,1434,5949,Upgrade
8,Operating Expenses,9699,8563,6534,2363,2944,4052,3838,2898,2868,7573,Upgrade
9,Operating Income,3551,2689,1880,-2079,-1578,-1289,-1040,-1729,-2392,1504,Upgrade
10,Interest Expense,-819.67,-899.81,-944.75,-910.21,-724.86,-708.79,-653.74,-586.6,-510.91,-510.74,Upgrade
11,Interest & Investment Income,40.03,37.39,45.64,69.55,2.15,2.29,2.5,2.35,6.88,8.94,Upgrade
12,Currency Exchange Gain (Loss),-6.97,72.78,-104.73,125.74,-138.81,-90.02,-10.63,-3.07,55.1,28.59,Upgrade
13,Other Non Operating Income (Expenses),-18.88,-34.94,-34.02,-19.49,-10.7,-10.53,-10.45,-10.49,-10.4,-10.61,Upgrade
14,EBT Excluding Unusual Items,2745,1864,841.95,-2814,-2450,-2096,-1712,-2327,-2851,1021,Upgrade
15,Gain (Loss) on Sale of Assets,-28.51,-8.16,-13.21,-6.35,-7,-9.52,-10.03,-9.12,-4.17,-11.57,Upgrade
16,Legal Settlements,-,-,-,-,60.6,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,-95.54,Upgrade
18,Pretax Income,2717,1856,828.73,-2820,-2396,-2106,-1722,-2336,-2855,913.53,Upgrade
19,Income Tax Expense,31.39,38.92,7.82,7.8,7.94,7.42,11.2,4.99,5.19,4.69,Upgrade
20,Net Income,2685,1817,820.91,-2828,-2404,-2113,-1733,-2341,-2860,908.84,Upgrade
21,Net Income to Common,2685,1817,820.91,-2828,-2404,-2113,-1733,-2341,-2860,908.84,Upgrade
22,Net Income Growth,227.13%,-,-,-,-,-,-,-,-,149.74%,Upgrade
23,Shares Outstanding (Basic),3802,3800,3800,3800,3800,3800,3801,3800,3800,3800,Upgrade
24,Shares Outstanding (Diluted),3824,3813,3813,3800,3800,3800,3801,3800,3800,3802,Upgrade
25,Shares Change (YoY),0.28%,0.35%,0.34%,0.00%,-0.03%,-0.00%,0.03%,-0.04%,-0.13%,-0.05%,Upgrade
26,EPS (Basic),0.71,0.48,0.22,-0.74,-0.63,-0.56,-0.46,-0.62,-0.75,0.24,Upgrade
27,EPS (Diluted),0.70,0.48,0.21,-0.74,-0.63,-0.56,-0.46,-0.62,-0.75,0.24,Upgrade
28,EPS Growth,226.51%,-,-,-,-,-,-,-,-,149.55%,Upgrade
29,Free Cash Flow,3940,4375,3539,-825.43,-1534,27.38,-1005,-1283,-2526,1113,Upgrade
30,Free Cash Flow Per Share,1.03,1.15,0.93,-0.22,-0.40,0.01,-0.26,-0.34,-0.66,0.29,Upgrade
31,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.083,Upgrade
32,Dividend Growth,-,-,-,-,-,-,-,-,-,144.12%,Upgrade
33,Operating Margin,21.89%,19.16%,17.65%,-101.29%,-49.06%,-27.43%,-22.07%,-63.44%,-100.90%,13.12%,Upgrade
34,Profit Margin,16.56%,12.95%,7.71%,-137.76%,-74.76%,-44.97%,-36.79%,-85.89%,-120.67%,7.92%,Upgrade
35,Free Cash Flow Margin,24.29%,31.17%,33.23%,-40.21%,-47.71%,0.58%,-21.33%,-47.07%,-106.55%,9.71%,Upgrade
36,EBITDA,4436,3588,2805,-1110,-578.31,-248.14,6.06,-544.42,-1188,2749,Upgrade
37,D&A For EBITDA,885.57,899.2,925.41,968.86,999.3,1041,1046,1185,1204,1245,Upgrade
38,EBIT,3551,2689,1880,-2079,-1578,-1289,-1040,-1729,-2392,1504,Upgrade
39,Revenue as Reported,-,-,-,-,3216,4700,4711,2726,2370,11468,Upgrade
40,Advertising Expenses,719.81,-,342.6,-,136.21,-,181.73,-,84.17,-,Upgrade
