,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6235,5955,8389,19300,5781,8340,19873,26352,21335,32355,3904,6611,6449,5349,8592,13395,2863,2446,4349,12891,Upgrade
1,Trading Asset Securities,142.5,131.36,134.46,144.25,140.95,135.62,139.21,131.74,132.52,147.35,152.29,173.43,172.85,166.16,157.43,169.94,176.82,167.32,157.82,361.08,Upgrade
2,Cash & Short-Term Investments,6378,6086,8523,19445,5922,8476,20013,26484,21467,32502,4056,6784,6622,5515,8749,13565,3040,2614,4506,13252,Upgrade
3,Cash Growth,7.70%,-28.20%,-57.41%,-26.58%,-72.42%,-73.92%,393.42%,290.35%,224.20%,489.37%,-53.64%,-49.99%,117.83%,110.99%,94.15%,2.36%,-10.42%,-28.55%,31.60%,52.47%,Upgrade
4,Accounts Receivable,26976,25769,24673,19885,28154,25356,12177,10075,23665,16728,26899,21587,18255,12035,9552,5521,18587,15299,13100,4351,Upgrade
5,Other Receivables,7.97,528.85,7.03,443.94,25.76,239.65,27.49,424.6,35.83,99.35,36.45,143.2,58.07,158.97,67.47,151.4,43.12,206.45,44.99,149.35,Upgrade
6,Receivables,26984,26298,24680,20329,28179,25596,12204,10499,23700,16828,26935,21730,18313,12194,9619,5673,18630,15505,13145,4500,Upgrade
7,Inventory,24617,23829,25472,23433,26238,26399,30035,26249,27796,27119,27006,24858,23976,23675,23224,20122,20243,19626,17529,22147,Upgrade
8,Prepaid Expenses,-,197.33,-,239.87,-,329.43,-,372.65,-,-,-,1.38,-,-,-,8.59,-,-,-,1.99,Upgrade
9,Other Current Assets,2741,1698,3799,2224,5946,6549,8643,3703,3112,4065,4644,3571,3878,3767,4468,3682,3653,3090,4381,5942,Upgrade
10,Total Current Assets,60720,58108,62475,65671,66285,67349,70894,67308,76076,80514,62641,56946,52789,45151,46060,43050,45567,40836,39561,45842,Upgrade
11,"Property, Plant & Equipment",9064,9061,8982,9063,8763,8671,8847,9016,9066,9156,9280,9488,9376,9454,9580,9863,4521,4566,4625,10976,Upgrade
12,Long-Term Investments,3128,3110,3136,3146,2981,2982,2984,2978,2991,2987,2996,2994,2988,2977,2985,2979,2859,2886,2895,3733,Upgrade
13,Other Intangible Assets,1782,1697,1721,1749,1746,1772,1792,1814,1834,1848,1857,1890,1875,1814,1837,1925,280.1,286.67,290.42,1334,Upgrade
14,Long-Term Accounts Receivable,-,777.48,-,836.82,-,698,-,716.15,-,58.72,-,67.83,90.58,94.79,96.33,-,102.19,133.64,133.8,130.82,Upgrade
15,Long-Term Deferred Tax Assets,127.51,127.55,127.6,122.08,165.48,163.2,144.43,149.04,125.14,113.47,114.22,109.59,91.23,95.32,88.52,81.32,49.81,49.54,48.79,95.49,Upgrade
16,Long-Term Deferred Charges,4.12,4.04,4.16,4.34,1.69,1.79,1.9,2.01,0.62,0.73,0.76,0.84,2.68,2.4,2.51,1.15,2.8,2.95,3.15,3.18,Upgrade
17,Other Long-Term Assets,1381,629.36,1417,328.93,922.47,335.86,941.54,202.54,548.29,505.94,579.58,492.57,395.18,469.11,494.37,560.35,177.28,181.38,179.3,1054,Upgrade
18,Total Assets,76207,73515,77862,80921,80865,81973,85605,82186,90641,95185,77468,71989,67608,60058,61144,58460,53559,48942,47736,63168,Upgrade
19,Accounts Payable,41535,38041,39868,37824,39120,38649,41921,34928,41320,38818,39245,33820,30515,26468,28255,24028,30542,26492,26569,23494,Upgrade
20,Accrued Expenses,489.21,517.8,463.93,1661,465.09,458.06,421.26,1182,444.58,5662,367.75,544.76,342.31,418.9,376.73,504.3,903.49,740.22,859.06,514.35,Upgrade
21,Short-Term Debt,2520,1509,40.47,1327,1300,1300,2118,1849,2060,3059,11630,10149,8660,7370,1650,645.76,2255,2673,1158,798,Upgrade
22,Current Portion of Long-Term Debt,99.74,65.8,183.91,131.74,-,55,-,105.28,-,51,-,102.42,96.25,91.66,787.51,779.81,1200,1200,-,173.69,Upgrade
23,Current Portion of Leases,-,22.05,-,21.25,-,24.4,-,25.32,-,18.18,-,15.91,-,8.18,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,169.86,54.89,145.23,17.58,304.11,66.09,117.96,36.08,152.43,96.07,138.79,46.26,30.03,50.05,101.76,63.57,26.97,25.23,45.7,50.27,Upgrade
25,Current Unearned Revenue,9177,11063,15795,18803,18112,19000,19238,22862,25243,26443,5118,6586,5754,4429,8245,9701,1200,542.09,522.31,-,Upgrade
26,Other Current Liabilities,3951,4114,3265,3102,3806,4058,3453,3078,2293,2156,2126,1989,2447,1277,1319,2405,122.68,163.01,147.22,14141,Upgrade
27,Total Current Liabilities,57942,55387,59762,62888,63108,63610,67270,64067,71513,76304,58625,53254,47844,40113,40735,38127,36249,31836,29301,39171,Upgrade
28,Long-Term Debt,552.4,552.4,65.7,62.44,243,254,254,224.06,329,326.95,326,326.1,379,534.3,379,550.33,80,80,1280,1683,Upgrade
29,Long-Term Leases,51.05,53.9,54.96,48.32,55.19,57.22,76.54,60.02,53.29,57.6,42.82,45.31,13.86,16.9,16.73,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,28.29,28.43,29.42,30.17,27.65,85.09,32.77,33.48,34.58,33.4,33.04,34.04,61.88,53,57.93,104.11,0.71,58.49,4.15,95.25,Upgrade
31,Long-Term Deferred Tax Liabilities,165.25,162.65,164.56,162.49,135.86,135.09,126.04,135.41,104.53,106.14,106.91,109.4,109.84,107.39,106.48,106.75,64.09,61.74,58.2,135.38,Upgrade
32,Other Long-Term Liabilities,-2812,-2638,-2064,-1816,568.25,1367,1448,1531,2386,2340,2420,2479,3487,3800,4390,4266,370.32,333.6,400.94,4593,Upgrade
33,Total Liabilities,55928,53547,58012,61376,64138,65509,69207,66051,74421,79168,61554,56247,51896,44625,45685,43154,36765,32370,31045,45677,Upgrade
34,Common Stock,2782,2782,2782,2782,2782,2782,2782,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,Upgrade
35,Additional Paid-In Capital,11239,11223,11208,11193,8538,8523,8506,8332,8361,8332,8332,8331,8331,8331,8331,8330,10148,10144,10144,10586,Upgrade
36,Retained Earnings,5596,5309,5203,4918,4861,4623,4571,4336,4469,4295,4202,4047,4003,3730,3765,3630,3434,3212,3355,3441,Upgrade
37,Treasury Stock,-173.51,-173.51,-174.82,-174.82,-174.82,-174.82,-176.13,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,835.81,827.18,831.9,826.79,719.95,711.34,715.55,698.1,621.97,621.16,611.77,594.54,609.39,603.58,594.58,576.96,365.63,372.79,348.51,630.5,Upgrade
39,Total Common Equity,20279,19968,19850,19545,16726,16464,16398,16135,16221,16017,15914,15742,15712,15434,15459,15306,16717,16497,16616,17427,Upgrade
40,Minority Interest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.56,74.99,75.18,64.28,Upgrade
41,Shareholders' Equity,20279,19968,19850,19545,16726,16464,16398,16135,16221,16017,15914,15742,15712,15434,15459,15306,16795,16572,16691,17491,Upgrade
42,Total Liabilities & Equity,76207,73515,77862,80921,80865,81973,85605,82186,90641,95185,77468,71989,67608,60058,61144,58460,53559,48942,47736,63168,Upgrade
43,Total Debt,3224,2203,345.03,1590,1598,1691,2449,2264,2442,3513,11999,10639,9149,8021,2833,1976,3535,3953,2438,2655,Upgrade
44,Net Cash (Debt),3154,3883,8178,17854,4324,6785,17564,24220,19025,28989,-7943,-3854,-2527,-2506,5916,11589,-495.1,-1339,2068,10597,Upgrade
45,Net Cash Growth,-27.04%,-42.78%,-53.44%,-26.28%,-77.27%,-76.59%,-,-,-,-,-,-,-,-,186.02%,9.36%,-,-,-12.20%,60.78%,Upgrade
46,Net Cash Per Share,1.14,1.40,2.95,6.44,1.56,2.44,6.35,8.74,6.87,10.48,-2.87,-1.39,-0.91,-0.90,2.14,4.19,-0.18,-0.48,0.75,3.82,Upgrade
47,Filing Date Shares Outstanding,2782,2782,2782,2782,2782,2782,2768,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,Upgrade
48,Total Common Shares Outstanding,2782,2782,2782,2782,2782,2782,2768,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,Upgrade
49,Working Capital,2777,2721,2713,2783,3177,3739,3625,3241,4563,4210,4016,3692,4945,5038,5325,4923,9317,9000,10260,6671,Upgrade
50,Book Value Per Share,7.29,7.18,7.14,7.03,6.01,5.92,5.92,5.83,5.86,5.79,5.75,5.69,5.67,5.57,5.58,5.53,6.04,5.96,6.00,6.29,Upgrade
51,Tangible Book Value,18497,18271,18129,17796,14981,14692,14606,14321,14386,14168,14057,13851,13837,13619,13622,13381,16437,16211,16326,16093,Upgrade
52,Tangible Book Value Per Share,6.65,6.57,6.52,6.40,5.39,5.28,5.28,5.17,5.20,5.12,5.08,5.00,5.00,4.92,4.92,4.83,5.94,5.86,5.90,5.81,Upgrade
53,Buildings,-,7167,-,7146,-,6652,-,6695,-,-,-,6468,-,5793,-,5995,-,3383,-,6457,Upgrade
54,Machinery,-,11836,-,11768,-,11522,-,11361,-,-,-,10957,-,10322,-,10105,-,5159,-,10589,Upgrade
55,Construction In Progress,-,1196,-,808.83,-,656.84,-,646.93,-,-,-,799.55,-,1562,-,1550,-,507.69,-,1436,Upgrade
