,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,258.46,331.34,329.22,550.48,417.04,428.49,320.83,759.82,327.89,377.32,279.12,775.93,372.3,350.73,269.04,746.05,425.34,406.35,229.92,751.26,Upgrade
1,Other Revenue,-6.16,6.16,-,12.68,-5.92,5.92,-,15.8,-6.34,6.34,-,25.66,-14.7,14.7,-,27.81,-11.79,11.79,-,25.92,Upgrade
2,Revenue,252.3,337.51,329.22,563.16,411.11,434.41,320.83,775.62,321.55,383.66,279.12,801.59,357.59,365.44,269.04,773.86,413.56,418.13,229.92,777.18,Upgrade
3,Revenue Growth (YoY),-38.63%,-22.31%,2.62%,-27.39%,27.85%,13.23%,14.94%,-3.24%,-10.08%,4.99%,3.75%,3.58%,-13.53%,-12.60%,17.01%,-0.43%,-0.21%,-1.87%,-29.18%,-4.32%,Upgrade
4,Cost of Revenue,184.29,232.19,260.41,399.53,325.87,303.54,248.77,595.32,247.26,266.46,206.81,611.58,254.47,256.06,210.78,547.07,285.32,300.75,177.65,602.84,Upgrade
5,Gross Profit,68.02,105.31,68.81,163.63,85.25,130.86,72.05,180.3,74.3,117.2,72.31,190.01,103.12,109.37,58.26,226.79,128.23,117.38,52.27,174.34,Upgrade
6,"Selling, General & Admin",27.09,27.43,32.43,34.6,35.8,35.73,30.75,47.91,33.2,33.44,30.38,52.28,35.58,33.47,32.08,55.7,37.84,30.43,26.43,51.83,Upgrade
7,Research & Development,18.73,18.67,21.1,30.4,21.37,21.65,20.35,34.54,22.28,20.45,19.07,29.68,20.41,23.29,17.01,32.15,20.55,19.58,16.05,28.05,Upgrade
8,Other Operating Expenses,1.94,4.86,1.28,12.65,2.16,0.57,-1.32,16.04,-2.52,-0.33,-0.48,-8.58,3.42,1,-0.45,19.2,1.56,-2.21,-3.27,-1.61,Upgrade
9,Operating Expenses,75.82,58.69,37.44,151.01,56.98,76.57,38.26,215.35,20.43,96.89,31.39,217.97,82.29,56.97,32.64,137.78,67.35,52.43,30.99,91.56,Upgrade
10,Operating Income,-7.81,46.62,31.37,12.62,28.27,54.29,33.8,-35.05,53.87,20.31,40.92,-27.96,20.83,52.4,25.63,89,60.88,64.95,21.28,82.78,Upgrade
11,Interest Expense,-2.71,-2.67,-2.36,-2.42,-2.44,-2.49,-2.33,-1.49,-2.97,-4.04,-1,-5.01,-1.39,-1.51,-1.28,-0.86,-0.51,-0.63,-0.84,-4.34,Upgrade
12,Interest & Investment Income,6.85,1.95,4.25,31.8,5.1,6.6,2.07,21.87,5.34,3.35,2.16,10.76,0.9,4.27,2.22,8.19,2.02,4.08,0.33,-,Upgrade
13,Currency Exchange Gain (Loss),0,-0,-,0.55,-0.56,0.56,-,-2.65,5.69,-5.69,-,8.05,-0.85,0.85,-,-2.1,1.45,-1.45,-,-1.65,Upgrade
14,Other Non Operating Income (Expenses),7.37,-0.13,-0.29,-3.55,-0.45,-0.74,0.18,-1.77,-8.11,-0.68,-0.62,-20.38,0.13,-3.02,2.21,0.58,-2.19,0.81,-1.68,-2.67,Upgrade
15,EBT Excluding Unusual Items,3.7,45.77,32.96,39.01,29.93,58.22,33.72,-19.09,53.82,13.24,41.46,-34.54,19.61,52.99,28.77,94.81,61.67,67.75,19.09,74.11,Upgrade
16,Impairment of Goodwill,-,-,-,-17.4,-,-,-,-15.78,-,-,-,-423.33,-,-,-,-10.41,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,1.08,0.17,0.47,3.25,-8.36,0.18,2.64,-1.23,-3.69,5.26,-11.13,1.89,-6.58,16.36,-5.27,-12.06,-3.37,22.54,6.48,9.44,Upgrade
18,Gain (Loss) on Sale of Assets,1.1,-0.1,0,-0.61,0.03,0.71,-,1.62,0.09,2.37,-,0.65,-0.04,-0.04,-,-0.96,0.13,-0.13,0.01,-0.01,Upgrade
19,Asset Writedown,-4.4,-4.31,4.31,-6.09,-6.96,-0.23,0.23,-1.48,-0,-0.17,0.31,-4.29,1.97,-0.47,2.06,-,-,-,-,-0.5,Upgrade
20,Other Unusual Items,-7.18,7.18,-,5.92,-0.53,0.53,-,56.46,-36.67,36.67,-,-49.07,7.69,-1.89,-,12.33,-5.31,5.31,-,-4.2,Upgrade
21,Pretax Income,-5.69,48.7,37.74,24.08,14.1,59.41,36.59,20.5,13.55,57.38,30.64,-508.69,22.65,66.96,25.56,83.72,53.11,95.48,25.58,78.84,Upgrade
22,Income Tax Expense,-1.28,7.67,6.53,8,1.79,7.4,6.26,13.38,4.03,7.39,8.57,1.38,5.82,7.75,6.8,7.61,7.09,12.47,5.59,4.76,Upgrade
23,Earnings From Continuing Operations,-4.41,41.03,31.21,16.08,12.31,52.01,30.34,7.12,9.52,49.99,22.07,-510.07,16.83,59.21,18.76,76.11,46.02,83.01,19.99,74.08,Upgrade
24,Minority Interest in Earnings,0.22,0.09,-1.27,-3.43,0.02,0.3,-1.05,-2.48,0.69,0.59,-0.59,-4.81,0.58,1.06,-0.22,-5.23,-0.46,-0.17,-0.21,-7.01,Upgrade
25,Net Income,-4.19,41.12,29.94,12.66,12.34,52.31,29.29,4.64,10.21,50.58,21.49,-514.88,17.41,60.28,18.54,70.88,45.57,82.84,19.78,67.07,Upgrade
